LSOA11CD,crime_count,hotspot_10,ptal_score,imd_score,pop_density,road_density,node_density
E01000392,667.0,0.0,11.238,22.909,8859.2,38203.0,1241.0
E01000393,220.0,0.0,8.814,9.166,6136.9,37605.0,1076.0
E01000394,227.0,0.0,15.488,9.317,6869.2,35039.0,678.0
E01000395,152.0,0.0,4.946,5.03,4760.3,37567.0,1232.0
E01000396,104.0,0.0,4.804,8.072,6627.1,51662.0,1192.0
E01000398,166.0,0.0,3.357,20.001,6816.4,44418.0,678.0
E01000399,158.0,0.0,8.834,9.101,5391.2,46549.0,1170.0
E01000400,186.0,0.0,10.413,14.705,5578.0,42362.0,1082.0
E01000401,281.0,0.0,11.837,21.111,6728.4,36319.0,903.0
E01000402,323.0,0.0,3.552,23.537,5145.9,40551.0,899.0
E01000403,1750.0,1.0,10.537,29.529,3829.5,50860.0,2297.0
E01000404,780.0,0.0,9.788,30.082,14153.0,56863.0,3006.0
E01000405,423.0,0.0,3.737,28.889,4120.3,37071.0,1146.0
E01000406,467.0,0.0,2.821,23.276,5001.2,45913.0,1912.0
E01000407,232.0,0.0,5.893,14.648,4323.7,30682.0,802.0
E01000408,561.0,0.0,2.955,23.784,1634.3,28942.0,817.0
E01000409,89.0,0.0,6.054,5.938,7690.9,37220.0,420.0
E01000410,218.0,0.0,3.391,7.496,6084.4,35337.0,524.0
E01000411,112.0,0.0,3.935,9.621,7813.8,46640.0,828.0
E01000412,224.0,0.0,6.78,8.605,7055.5,53343.0,768.0
E01000413,345.0,0.0,3.14,10.974,6671.6,77287.0,2042.0
E01000414,652.0,0.0,15.578,13.631,6431.2,48638.0,1688.0
E01000415,83.0,0.0,10.021,6.236,6405.8,25373.0,264.0
E01000416,634.0,0.0,14.242,25.261,9147.5,51093.0,1433.0
E01000417,364.0,0.0,6.475,19.563,2333.0,34171.0,994.0
E01000418,245.0,0.0,8.334,18.667,3775.0,46168.0,1992.0
E01000419,126.0,0.0,3.822,8.707,5669.3,27538.0,455.0
E01000420,126.0,0.0,4.25,11.155,5544.6,27494.0,574.0
E01000421,72.0,0.0,3.694,7.222,5272.1,26415.0,253.0
E01000422,305.0,0.0,9.608,35.949,12840.7,78659.0,1698.0
E01000423,108.0,0.0,5.625,5.619,5674.4,61706.0,1739.0
E01000424,164.0,0.0,12.064,6.789,4478.7,43131.0,2165.0
E01000425,82.0,0.0,2.024,6.454,4906.0,30052.0,1056.0
E01000426,150.0,0.0,4.018,10.343,6531.3,38050.0,1420.0
E01000427,255.0,0.0,3.506,12.878,4937.4,38522.0,2194.0
E01000428,681.0,0.0,8.349,23.903,2130.1,41272.0,1921.0
E01000429,657.0,0.0,3.163,42.524,5471.9,47340.0,1860.0
E01000430,382.0,0.0,1.119,16.489,1355.1,17601.0,560.0
E01000431,356.0,0.0,3.884,36.113,8191.1,59637.0,2099.0
E01000432,444.0,0.0,6.73,24.386,6203.9,29556.0,992.0
E01000433,630.0,0.0,9.433,35.521,6288.6,29560.0,876.0
E01000434,400.0,0.0,3.182,38.229,1029.3,10906.0,318.0
E01000435,450.0,0.0,6.342,31.181,8504.6,52795.0,1761.0
E01000436,93.0,0.0,5.014,5.016,6340.7,34202.0,400.0
E01000437,157.0,0.0,2.769,13.671,5159.7,35772.0,945.0
E01000438,276.0,0.0,3.66,14.031,9219.0,40858.0,505.0
E01000439,450.0,0.0,4.731,23.787,5646.3,45026.0,680.0
E01000440,82.0,0.0,2.875,7.749,5730.2,38639.0,524.0
E01000441,442.0,0.0,3.738,29.024,7651.8,50103.0,1296.0
E01000442,149.0,0.0,4.717,13.895,5461.9,40493.0,566.0
E01000443,148.0,0.0,9.311,18.208,4857.6,44164.0,1283.0
E01000444,183.0,0.0,1.735,6.832,1190.1,11980.0,348.0
E01000445,230.0,0.0,5.53,5.791,2818.0,23458.0,784.0
E01000446,163.0,0.0,5.514,6.243,5373.1,35966.0,790.0
E01000447,514.0,0.0,7.287,10.353,1975.8,24916.0,974.0
E01000448,98.0,0.0,6.522,3.171,2955.0,31685.0,1726.0
E01000449,153.0,0.0,7.691,5.445,3420.9,35790.0,1697.0
E01000450,239.0,0.0,3.655,18.048,7857.8,35784.0,511.0
E01000451,131.0,0.0,4.69,7.498,8401.3,36113.0,543.0
E01000452,121.0,0.0,3.569,7.478,8914.0,33503.0,198.0
E01000453,141.0,0.0,3.331,8.045,7023.3,33222.0,382.0
E01000454,332.0,0.0,5.201,18.58,7944.5,34858.0,408.0
E01000455,129.0,0.0,6.203,8.188,6813.7,27522.0,366.0
E01000456,88.0,0.0,3.197,6.115,8424.2,37833.0,515.0
E01000457,778.0,0.0,14.943,12.09,7306.0,57367.0,2168.0
E01000458,123.0,0.0,6.246,5.631,4556.7,37520.0,1802.0
E01000459,291.0,0.0,8.924,14.438,6033.5,46196.0,2183.0
E01000460,103.0,0.0,2.841,5.115,2443.3,30331.0,1335.0
E01000461,118.0,0.0,7.333,7.086,3025.3,43640.0,1971.0
E01000462,530.0,0.0,13.393,14.326,4436.3,41944.0,1518.0
E01000463,82.0,0.0,4.467,5.128,5303.1,59735.0,2180.0
E01000464,298.0,0.0,7.316,25.484,10440.2,50786.0,2043.0
E01000465,436.0,0.0,5.523,28.674,6298.9,42867.0,1940.0
E01000466,539.0,0.0,1.674,23.424,726.0,22876.0,957.0
E01000467,293.0,0.0,8.045,18.552,9750.3,47899.0,1962.0
E01000468,530.0,0.0,3.153,20.855,10177.0,28989.0,1159.0
E01000469,276.0,0.0,6.274,19.895,4575.9,55184.0,1173.0
E01000470,473.0,0.0,6.999,38.345,3619.5,35687.0,992.0
E01000471,176.0,0.0,2.371,21.524,12372.4,34396.0,703.0
E01000472,606.0,0.0,10.287,22.928,5554.5,30685.0,1005.0
E01000473,632.0,0.0,13.529,25.222,15567.1,52265.0,898.0
E01000474,212.0,0.0,6.016,21.758,11568.2,31588.0,560.0
E01000475,620.0,0.0,11.315,21.12,6803.3,34993.0,981.0
E01000476,242.0,0.0,4.27,19.67,9661.2,53457.0,1193.0
E01000477,420.0,0.0,4.594,23.491,6169.8,49288.0,1542.0
E01000478,380.0,0.0,10.819,23.721,13159.8,45918.0,733.0
E01000479,251.0,0.0,8.773,15.83,5600.1,29281.0,622.0
E01000480,224.0,0.0,8.532,11.775,5659.6,33371.0,745.0
E01000481,322.0,0.0,10.799,27.74,6426.9,51716.0,1031.0
E01000482,358.0,0.0,13.84,33.304,6620.2,35189.0,1355.0
E01000483,571.0,0.0,4.487,33.513,8205.6,28830.0,1085.0
E01000484,319.0,0.0,4.336,38.614,5662.5,33482.0,659.0
E01000485,199.0,0.0,6.625,29.651,9031.5,43401.0,863.0
E01000486,149.0,0.0,1.892,15.555,2281.0,40661.0,923.0
E01000487,373.0,0.0,9.207,17.634,6474.4,27773.0,459.0
E01000488,249.0,0.0,11.586,24.308,10135.4,41026.0,837.0
E01000489,339.0,0.0,9.82,23.257,5408.5,47279.0,1294.0
E01000490,672.0,0.0,18.838,24.206,13414.1,39029.0,1063.0
E01000491,428.0,0.0,8.223,21.226,5555.3,29850.0,939.0
E01000492,191.0,0.0,10.222,13.405,8046.8,30396.0,830.0
E01000493,186.0,0.0,12.116,12.31,8531.0,34514.0,1562.0
E01000494,292.0,0.0,12.766,19.535,8033.8,29565.0,852.0
E01000495,387.0,0.0,16.572,32.579,9255.4,34355.0,1221.0
E01000497,670.0,0.0,9.967,23.67,6859.9,42808.0,859.0
E01000498,339.0,0.0,2.96,32.538,5913.6,42046.0,821.0
E01000499,564.0,0.0,8.178,27.131,3593.0,48221.0,1187.0
E01000501,307.0,0.0,7.467,35.651,12646.3,41798.0,714.0
E01000502,421.0,0.0,5.225,28.682,5000.0,32342.0,867.0
E01000503,384.0,0.0,4.523,28.578,5162.8,29697.0,664.0
E01000504,379.0,0.0,8.57,21.374,12398.3,26869.0,1170.0
E01000505,283.0,0.0,6.078,20.325,10715.7,39406.0,862.0
E01000506,543.0,0.0,12.778,30.431,5638.0,42983.0,1653.0
E01000507,295.0,0.0,8.577,22.007,6993.9,43443.0,995.0
E01000508,816.0,1.0,9.032,37.833,11420.5,45580.0,1862.0
E01000509,365.0,0.0,7.725,34.158,11087.1,30994.0,722.0
E01000510,1045.0,1.0,13.533,30.111,9500.0,34465.0,999.0
E01000511,344.0,0.0,14.705,31.007,10510.7,46538.0,774.0
E01000512,335.0,0.0,11.997,18.91,11189.2,40612.0,991.0
E01000513,220.0,0.0,7.653,15.506,9994.0,50758.0,985.0
E01000514,177.0,0.0,6.202,14.626,10006.4,44271.0,430.0
E01000515,439.0,0.0,8.248,27.517,4905.8,38198.0,852.0
E01000516,525.0,0.0,7.966,19.417,9532.5,43398.0,1243.0
E01000517,355.0,0.0,6.82,13.553,7075.0,36778.0,503.0
E01000518,319.0,0.0,5.501,25.937,3828.5,36995.0,908.0
E01000519,299.0,0.0,2.013,20.361,2746.6,41178.0,948.0
E01000520,270.0,0.0,7.163,20.597,6909.8,30463.0,837.0
E01000521,928.0,1.0,18.558,53.09,16134.8,51756.0,2042.0
E01000522,360.0,0.0,2.037,31.433,14232.1,57633.0,2070.0
E01000523,822.0,1.0,13.518,31.722,16407.1,40102.0,1912.0
E01000524,1645.0,1.0,22.598,44.228,15384.1,66624.0,2480.0
E01000525,564.0,0.0,21.976,33.636,11857.8,51900.0,2051.0
E01000526,771.0,0.0,5.203,42.123,15839.9,75361.0,2420.0
E01000527,539.0,0.0,5.291,34.204,14833.9,76140.0,3263.0
E01000528,469.0,0.0,7.399,46.028,15512.6,83489.0,2890.0
E01000530,237.0,0.0,9.065,15.596,10347.0,35224.0,800.0
E01000531,565.0,0.0,12.256,25.279,16719.3,58825.0,2124.0
E01000532,323.0,0.0,14.575,22.1,14693.3,70968.0,2270.0
E01000533,909.0,1.0,13.458,38.611,11627.4,51857.0,1996.0
E01000534,288.0,0.0,6.5,19.424,11387.6,55616.0,970.0
E01000535,527.0,0.0,17.241,29.612,10920.2,63283.0,2826.0
E01000536,402.0,0.0,12.95,11.259,4672.4,26959.0,702.0
E01000538,206.0,0.0,1.642,9.585,4069.2,20431.0,544.0
E01000539,165.0,0.0,7.608,9.401,5559.1,37253.0,641.0
E01000540,146.0,0.0,6.362,10.46,3877.5,18241.0,264.0
E01000541,296.0,0.0,8.284,14.775,5813.8,32095.0,846.0
E01000543,414.0,0.0,9.26,21.407,8278.1,34803.0,920.0
E01000544,275.0,0.0,16.799,33.576,24521.5,67754.0,1885.0
E01000545,787.0,1.0,20.284,30.368,16574.6,47978.0,1111.0
E01000546,469.0,0.0,17.021,22.321,17263.2,40261.0,681.0
E01000547,294.0,0.0,17.47,22.673,21847.0,54919.0,1045.0
E01000548,958.0,1.0,25.891,32.72,18268.9,74776.0,2619.0
E01000549,305.0,0.0,19.178,17.113,16362.8,47170.0,545.0
E01000550,655.0,0.0,27.079,34.612,14202.4,70067.0,4286.0
E01000551,463.0,0.0,21.551,41.111,21170.4,62608.0,2634.0
E01000552,242.0,0.0,22.559,43.404,17399.3,67581.0,2663.0
E01000553,615.0,0.0,16.976,29.062,14346.0,46450.0,689.0
E01000554,369.0,0.0,6.029,21.039,9090.9,40236.0,658.0
E01000555,328.0,0.0,6.412,15.947,7665.5,31066.0,448.0
E01000556,905.0,1.0,24.24,32.007,21359.9,37503.0,1028.0
E01000557,406.0,0.0,20.271,23.465,15899.4,41836.0,498.0
E01000558,415.0,0.0,15.212,26.806,7991.9,41048.0,917.0
E01000559,382.0,0.0,13.469,22.118,12085.9,54595.0,1039.0
E01000560,279.0,0.0,12.834,19.077,7526.5,16331.0,342.0
E01000561,383.0,0.0,20.736,24.708,16415.3,52002.0,1611.0
E01000562,153.0,0.0,3.151,10.862,4823.9,38054.0,962.0
E01000563,177.0,0.0,4.23,9.588,4233.5,27331.0,388.0
E01000564,340.0,0.0,8.365,17.31,8011.8,40779.0,708.0
E01000565,234.0,0.0,5.344,23.892,8271.4,36379.0,655.0
E01000566,135.0,0.0,3.736,14.793,7423.4,44104.0,659.0
E01000567,140.0,0.0,4.896,18.175,6792.8,21980.0,768.0
E01000568,1217.0,1.0,14.977,14.257,2754.3,18490.0,608.0
E01000569,190.0,0.0,6.577,9.462,3864.1,28397.0,590.0
E01000570,229.0,0.0,8.264,24.088,11589.2,31782.0,606.0
E01000571,357.0,0.0,9.185,22.247,5007.1,29643.0,712.0
E01000572,125.0,0.0,4.893,12.26,6943.8,20355.0,420.0
E01000573,174.0,0.0,9.529,13.432,7089.5,33379.0,819.0
E01000574,168.0,0.0,7.546,10.723,7509.1,30693.0,948.0
E01000575,381.0,0.0,9.644,17.369,7983.7,28454.0,507.0
E01000576,236.0,0.0,9.455,16.509,6400.3,25557.0,554.0
E01000577,500.0,0.0,7.483,32.606,7468.9,30255.0,861.0
E01000578,768.0,0.0,15.688,28.89,7044.6,28045.0,963.0
E01000579,266.0,0.0,20.798,28.906,14069.1,42223.0,1249.0
E01000580,657.0,0.0,13.52,20.094,4683.4,37534.0,1102.0
E01000581,268.0,0.0,14.86,15.538,9120.0,37636.0,706.0
E01000582,349.0,0.0,17.865,14.317,9565.9,43116.0,841.0
E01000583,618.0,0.0,21.47,21.296,10496.7,60663.0,2430.0
E01000584,197.0,0.0,18.746,14.526,12410.5,50429.0,1827.0
E01000585,172.0,0.0,21.0,14.234,14980.1,35608.0,1530.0
E01000586,1001.0,1.0,25.476,21.525,15930.4,72286.0,2158.0
E01000587,271.0,0.0,6.578,15.01,8211.2,41298.0,726.0
E01000588,298.0,0.0,8.431,26.149,9110.7,34878.0,1173.0
E01000589,434.0,0.0,7.317,19.307,8765.5,33503.0,657.0
E01000590,204.0,0.0,4.514,18.959,7253.7,34822.0,771.0
E01000591,657.0,0.0,10.214,20.6,6769.0,31940.0,965.0
E01000592,346.0,0.0,13.323,20.65,9247.5,27583.0,520.0
E01000593,256.0,0.0,5.727,19.632,11731.2,31711.0,520.0
E01000594,439.0,0.0,10.194,17.074,7475.3,34619.0,843.0
E01000595,436.0,0.0,7.637,45.345,9296.9,52170.0,1568.0
E01000596,496.0,0.0,6.147,46.524,9736.6,51211.0,1679.0
E01000599,398.0,0.0,17.075,51.401,21563.9,56234.0,2691.0
E01000600,489.0,0.0,8.414,36.846,13590.1,29682.0,1468.0
E01000601,2108.0,1.0,8.088,57.244,1988.8,39504.0,1818.0
E01000602,350.0,0.0,8.189,39.756,10835.2,65757.0,2230.0
E01000603,388.0,0.0,7.446,39.051,11775.2,32475.0,1344.0
E01000604,267.0,0.0,8.919,43.13,10278.3,50037.0,1251.0
E01000605,412.0,0.0,10.73,45.54,10268.1,47360.0,1421.0
E01000606,220.0,0.0,7.535,19.696,7949.0,23901.0,509.0
E01000607,241.0,0.0,7.601,18.814,13205.9,24230.0,345.0
E01000608,801.0,1.0,8.986,22.141,4118.4,26630.0,886.0
E01000609,250.0,0.0,7.654,20.99,8295.7,29540.0,787.0
E01000610,279.0,0.0,11.57,24.925,7648.7,33460.0,707.0
E01000611,203.0,0.0,15.789,24.049,15662.1,41977.0,1935.0
E01000612,239.0,0.0,15.824,22.985,6901.1,28414.0,887.0
E01000613,230.0,0.0,6.734,25.258,8065.3,33382.0,627.0
E01000615,951.0,1.0,8.523,19.767,4798.5,30200.0,979.0
E01000616,323.0,0.0,16.006,21.621,11353.3,55919.0,1718.0
E01000617,367.0,0.0,9.453,24.108,8367.8,29218.0,647.0
E01000618,198.0,0.0,5.305,21.83,9189.0,40344.0,628.0
E01000619,168.0,0.0,1.016,19.435,7951.2,43089.0,666.0
E01000620,232.0,0.0,8.143,20.903,3986.3,25215.0,783.0
E01000621,339.0,0.0,10.198,25.172,8482.4,53899.0,2166.0
E01000622,324.0,0.0,2.96,30.14,3162.4,31560.0,809.0
E01000623,314.0,0.0,4.838,16.12,9838.0,55921.0,1472.0
E01000624,162.0,0.0,1.835,18.739,6617.4,30212.0,523.0
E01000625,290.0,0.0,8.247,22.448,6248.1,26019.0,1162.0
E01000626,413.0,0.0,7.32,43.498,7459.0,42573.0,1237.0
E01000627,517.0,0.0,10.882,39.15,9279.6,70631.0,1991.0
E01000628,822.0,1.0,8.787,33.655,5015.6,25968.0,922.0
E01000629,285.0,0.0,4.471,15.786,10797.4,50002.0,536.0
E01000630,939.0,1.0,12.68,28.674,9531.8,27182.0,714.0
E01000631,660.0,0.0,9.706,16.862,8200.2,26813.0,438.0
E01000632,439.0,0.0,12.208,18.641,8707.9,31014.0,915.0
E01000633,819.0,1.0,21.494,24.495,15873.8,48651.0,756.0
E01000634,380.0,0.0,14.01,21.854,15657.6,44157.0,572.0
E01000635,350.0,0.0,22.644,29.677,9004.6,36553.0,1108.0
E01000636,508.0,0.0,16.704,18.16,12196.2,35885.0,967.0
E01000637,248.0,0.0,13.961,23.342,20973.6,71023.0,1885.0
E01000638,515.0,0.0,10.656,28.948,7287.3,43369.0,1484.0
E01000639,250.0,0.0,14.91,22.065,17753.6,66172.0,1858.0
E01000640,673.0,0.0,21.874,26.984,17964.3,52181.0,1898.0
E01000641,430.0,0.0,17.792,30.752,18098.3,57151.0,1144.0
E01000642,1034.0,1.0,18.924,27.298,13915.8,54764.0,2544.0
E01000643,708.0,0.0,7.877,51.118,3923.7,42134.0,1592.0
E01000644,460.0,0.0,15.769,24.997,15503.2,71879.0,2232.0
E01000645,155.0,0.0,4.297,4.426,1858.0,21426.0,562.0
E01000646,272.0,0.0,4.818,8.685,5199.1,40796.0,1363.0
E01000647,181.0,0.0,2.933,6.901,6776.5,35455.0,848.0
E01000648,325.0,0.0,7.974,6.434,4981.5,30023.0,890.0
E01000649,220.0,0.0,8.306,9.063,2421.3,20010.0,922.0
E01000650,178.0,0.0,4.783,11.657,2037.5,20173.0,748.0
E01000651,195.0,0.0,8.297,9.788,5784.6,34045.0,1099.0
E01000652,185.0,0.0,3.18,6.271,2962.8,26297.0,982.0
E01000653,158.0,0.0,3.903,9.788,3092.4,21835.0,739.0
E01000654,102.0,0.0,0.712,7.92,1225.6,11269.0,249.0
E01000655,184.0,0.0,1.713,10.106,3489.2,17981.0,260.0
E01000656,178.0,0.0,0.836,6.82,442.9,8278.0,160.0
E01000657,375.0,0.0,4.802,12.177,5113.8,33080.0,790.0
E01000658,169.0,0.0,2.006,6.924,614.0,9405.0,183.0
E01000659,131.0,0.0,1.671,7.687,2875.1,17460.0,245.0
E01000661,720.0,0.0,6.126,37.586,3003.2,24020.0,953.0
E01000662,295.0,0.0,2.572,18.168,3443.5,19486.0,486.0
E01000663,236.0,0.0,4.268,17.592,5264.6,35950.0,389.0
E01000664,266.0,0.0,1.705,19.015,2099.2,18965.0,279.0
E01000665,296.0,0.0,5.664,11.279,2229.8,19923.0,741.0
E01000666,275.0,0.0,2.326,5.577,634.1,14715.0,430.0
E01000667,274.0,0.0,5.345,6.865,1569.5,14879.0,450.0
E01000668,428.0,0.0,6.628,11.493,3166.6,28445.0,877.0
E01000669,279.0,0.0,7.897,8.753,10023.1,40055.0,957.0
E01000670,296.0,0.0,20.914,5.899,4010.3,27929.0,1022.0
E01000671,505.0,0.0,10.899,10.594,6622.9,33532.0,1287.0
E01000672,250.0,0.0,3.978,7.586,5119.3,30787.0,696.0
E01000673,221.0,0.0,8.331,8.286,3497.4,16743.0,388.0
E01000674,342.0,0.0,10.57,12.232,8520.4,33193.0,780.0
E01000675,512.0,0.0,24.4,10.154,5597.9,40387.0,1975.0
E01000676,3557.0,1.0,28.557,20.773,6119.8,58306.0,2642.0
E01000677,1437.0,1.0,21.156,13.342,4984.3,30591.0,1260.0
E01000678,261.0,0.0,10.402,8.932,6183.2,31793.0,902.0
E01000679,195.0,0.0,4.636,8.841,6068.4,36477.0,1365.0
E01000680,225.0,0.0,0.644,9.169,199.1,10726.0,330.0
E01000681,74.0,0.0,7.122,2.655,5587.4,24442.0,623.0
E01000682,162.0,0.0,4.289,4.327,5767.2,39017.0,846.0
E01000683,161.0,0.0,3.214,12.312,6547.6,36349.0,1328.0
E01000684,105.0,0.0,3.314,3.543,5202.7,25225.0,496.0
E01000685,194.0,0.0,3.083,12.631,1464.6,17472.0,292.0
E01000686,131.0,0.0,5.228,7.29,3386.2,27855.0,782.0
E01000687,194.0,0.0,3.456,6.541,2672.0,22780.0,494.0
E01000688,104.0,0.0,1.885,2.568,1508.9,18395.0,241.0
E01000689,245.0,0.0,0.864,21.75,1180.2,20807.0,868.0
E01000690,220.0,0.0,4.52,7.176,4182.2,30447.0,776.0
E01000691,183.0,0.0,4.508,13.121,6350.8,36466.0,669.0
E01000692,288.0,0.0,6.052,6.716,4737.6,33465.0,638.0
E01000693,397.0,0.0,2.735,11.702,566.9,20487.0,720.0
E01000694,164.0,0.0,4.158,7.762,2279.1,20298.0,719.0
E01000695,148.0,0.0,2.094,7.554,2005.8,21793.0,664.0
E01000696,247.0,0.0,3.855,7.31,794.2,17868.0,696.0
E01000697,193.0,0.0,6.07,3.492,3440.7,21747.0,881.0
E01000698,185.0,0.0,3.039,14.009,1057.2,23131.0,659.0
E01000699,374.0,0.0,14.34,20.128,10645.2,32411.0,351.0
E01000700,161.0,0.0,12.92,13.73,7579.8,33141.0,673.0
E01000701,167.0,0.0,13.928,12.788,10762.3,35709.0,340.0
E01000702,139.0,0.0,19.592,10.113,10361.3,34685.0,747.0
E01000703,339.0,0.0,15.819,10.469,7185.6,41844.0,969.0
E01000704,224.0,0.0,12.081,10.323,4514.7,35263.0,1541.0
E01000705,288.0,0.0,8.668,16.348,8909.3,21347.0,213.0
E01000706,244.0,0.0,13.924,16.599,4563.6,29772.0,835.0
E01000707,108.0,0.0,8.494,3.318,9805.1,39524.0,714.0
E01000708,152.0,0.0,11.335,7.865,7032.9,48592.0,1254.0
E01000709,205.0,0.0,16.347,16.171,5630.9,34190.0,1567.0
E01000710,318.0,0.0,7.754,10.333,4346.0,27729.0,1115.0
E01000711,386.0,0.0,10.734,11.785,6673.8,41913.0,1176.0
E01000712,257.0,0.0,9.982,7.002,4981.9,26681.0,835.0
E01000713,254.0,0.0,6.1,8.117,4453.3,24672.0,782.0
E01000714,1019.0,1.0,19.041,9.987,6534.1,46132.0,1436.0
E01000715,152.0,0.0,9.401,6.57,5841.9,33513.0,1074.0
E01000716,149.0,0.0,5.938,7.53,4105.9,23442.0,709.0
E01000717,176.0,0.0,10.124,8.436,5437.1,33152.0,1157.0
E01000718,340.0,0.0,5.762,27.328,6089.4,24565.0,657.0
E01000719,1145.0,1.0,6.425,25.428,6063.0,40780.0,1011.0
E01000720,727.0,0.0,0.286,43.281,240.1,9186.0,262.0
E01000721,559.0,0.0,2.033,43.217,6021.0,34435.0,786.0
E01000722,850.0,1.0,10.93,23.575,3201.7,41928.0,1036.0
E01000723,82.0,0.0,3.181,13.714,2925.5,20836.0,352.0
E01000724,430.0,0.0,2.025,36.128,4068.5,30235.0,1144.0
E01000725,432.0,0.0,8.854,27.914,5152.9,42474.0,796.0
E01000726,173.0,0.0,3.6,16.178,4622.5,29774.0,892.0
E01000727,531.0,0.0,9.469,14.486,4395.3,39752.0,987.0
E01000728,698.0,0.0,1.093,21.443,592.1,11030.0,334.0
E01000729,803.0,1.0,4.388,40.937,7525.9,42756.0,592.0
E01000730,545.0,0.0,11.531,41.8,4847.2,41623.0,1003.0
E01000731,200.0,0.0,4.16,29.743,5909.3,51829.0,539.0
E01000732,153.0,0.0,3.899,14.361,4276.0,29421.0,358.0
E01000733,237.0,0.0,7.04,19.956,4468.8,30986.0,344.0
E01000734,128.0,0.0,2.624,11.971,4286.6,23584.0,365.0
E01000735,381.0,0.0,4.898,30.057,3010.5,31467.0,785.0
E01000736,266.0,0.0,3.926,21.883,4120.9,29162.0,717.0
E01000737,330.0,0.0,3.58,32.209,3813.1,38418.0,823.0
E01000738,368.0,0.0,4.341,20.161,3275.8,24028.0,732.0
E01000739,510.0,0.0,6.432,42.448,7469.9,35859.0,638.0
E01000740,381.0,0.0,15.369,25.699,9126.4,43482.0,2929.0
E01000741,390.0,0.0,19.827,24.882,13365.2,38489.0,1268.0
E01000742,442.0,0.0,15.884,23.251,7942.3,36822.0,1189.0
E01000743,520.0,0.0,13.126,34.812,5973.8,38380.0,1006.0
E01000744,453.0,0.0,8.683,41.713,7271.5,43310.0,1198.0
E01000745,395.0,0.0,12.842,19.473,4020.1,42319.0,1380.0
E01000746,298.0,0.0,21.82,17.48,11178.1,43484.0,1857.0
E01000747,338.0,0.0,0.957,20.247,204.1,10096.0,249.0
E01000748,202.0,0.0,0.406,12.664,170.8,7453.0,200.0
E01000749,213.0,0.0,0.476,11.329,178.9,8748.0,215.0
E01000750,250.0,0.0,1.212,30.702,4683.2,41910.0,911.0
E01000751,525.0,0.0,2.068,6.681,1232.2,17951.0,393.0
E01000752,180.0,0.0,2.249,8.395,1262.6,27275.0,618.0
E01000753,110.0,0.0,2.426,6.135,2222.1,25999.0,527.0
E01000754,193.0,0.0,11.569,7.427,4566.6,36520.0,1247.0
E01000755,89.0,0.0,9.757,5.078,4779.9,30255.0,718.0
E01000756,443.0,0.0,4.77,4.925,1685.6,22384.0,635.0
E01000757,65.0,0.0,3.736,4.451,2894.8,23262.0,422.0
E01000758,82.0,0.0,14.871,3.339,4780.9,25019.0,486.0
E01000759,166.0,0.0,1.101,7.816,357.8,10899.0,252.0
E01000760,217.0,0.0,4.875,9.071,3225.1,24507.0,805.0
E01000761,141.0,0.0,2.327,7.262,2679.5,28702.0,588.0
E01000762,164.0,0.0,4.372,6.964,5460.8,30010.0,752.0
E01000763,156.0,0.0,3.757,5.404,1744.5,20936.0,479.0
E01000764,186.0,0.0,3.747,12.203,3589.5,22920.0,472.0
E01000765,419.0,0.0,2.415,7.214,778.5,17196.0,478.0
E01000766,115.0,0.0,7.154,3.044,4914.7,26636.0,440.0
E01000767,127.0,0.0,9.537,4.764,5156.5,34297.0,908.0
E01000768,157.0,0.0,7.315,8.72,3109.1,27591.0,745.0
E01000769,1003.0,1.0,3.36,23.938,1156.2,16897.0,812.0
E01000770,203.0,0.0,6.305,6.02,2219.6,26102.0,1520.0
E01000771,239.0,0.0,9.248,5.485,4527.2,33834.0,800.0
E01000772,150.0,0.0,4.679,4.052,4891.6,33076.0,633.0
E01000773,117.0,0.0,3.768,6.474,5112.8,34528.0,658.0
E01000774,295.0,0.0,7.384,9.362,3971.5,32202.0,719.0
E01000775,385.0,0.0,4.91,7.336,2058.4,22334.0,1944.0
E01000777,149.0,0.0,6.531,7.717,6550.2,36471.0,760.0
E01000778,338.0,0.0,3.675,13.162,7877.9,37729.0,993.0
E01000779,383.0,0.0,3.493,15.109,1206.2,23969.0,1377.0
E01000780,360.0,0.0,5.58,22.669,7672.5,50329.0,1965.0
E01000781,295.0,0.0,7.388,37.305,9134.2,79599.0,2472.0
E01000782,545.0,0.0,5.61,47.689,5449.7,42495.0,687.0
E01000783,336.0,0.0,6.558,31.443,8597.1,61807.0,2871.0
E01000784,134.0,0.0,4.524,10.181,6950.9,35537.0,600.0
E01000785,350.0,0.0,3.933,31.622,7498.8,55147.0,988.0
E01000786,261.0,0.0,2.563,9.502,1539.8,19668.0,328.0
E01000787,209.0,0.0,3.993,22.391,4343.5,28335.0,738.0
E01000788,284.0,0.0,11.089,23.025,4379.7,39592.0,552.0
E01000789,484.0,0.0,5.124,36.636,13070.5,50095.0,885.0
E01000790,1358.0,1.0,21.719,13.639,4413.1,40327.0,897.0
E01000791,155.0,0.0,5.406,9.652,3766.8,34765.0,522.0
E01000792,276.0,0.0,4.392,18.856,4778.3,26153.0,511.0
E01000793,88.0,0.0,5.329,4.826,3345.5,28086.0,507.0
E01000794,93.0,0.0,5.193,3.686,3329.0,22404.0,381.0
E01000795,143.0,0.0,2.991,14.293,4846.0,33015.0,475.0
E01000796,413.0,0.0,13.592,30.14,15494.0,52045.0,1240.0
