LSOA11CD,crime_count,hotspot_5,hotspot_10,hotspot_15,hotspot_20,imd_score,imd_decile,ptal_score,pop_density,road_density,node_density
E01004092,166.0,0.0,0.0,0.0,0.0,7.536,9,4.75012,2322.7,18016.0,462.0
E01004093,193.0,0.0,0.0,0.0,0.0,5.418,10,3.47156,4255.6,29052.0,1271.0
E01004094,238.0,0.0,0.0,0.0,0.0,4.481,10,7.4126,6708.6,39923.0,1770.0
E01004095,125.0,0.0,0.0,0.0,0.0,5.625,10,3.52492,5384.4,26518.0,420.0
E01004096,139.0,0.0,0.0,0.0,0.0,18.894,5,5.89197,10169.4,52076.0,1899.0
E01004097,154.0,0.0,0.0,0.0,0.0,4.804,10,9.32313,6086.0,26454.0,686.0
E01004098,133.0,0.0,0.0,0.0,0.0,5.989,9,9.22396,5805.0,27983.0,869.0
E01004099,461.0,0.0,0.0,0.0,0.0,21.103,5,10.5112,4158.5,50002.0,2277.0
E01004100,267.0,0.0,0.0,0.0,0.0,7.356,9,9.47192,4349.2,33146.0,1087.0
E01004101,130.0,0.0,0.0,0.0,0.0,4.687,10,6.18213,6290.2,26800.0,596.0
E01004102,335.0,0.0,0.0,0.0,0.0,10.815,8,9.73324,3867.8,32447.0,871.0
E01004103,239.0,0.0,0.0,0.0,0.0,8.235,9,6.0167,10113.9,49476.0,1589.0
E01004104,167.0,0.0,0.0,0.0,0.0,4.084,10,7.20562,4255.8,23624.0,742.0
E01004105,199.0,0.0,0.0,0.0,0.0,5.081,10,7.63036,4879.1,24590.0,716.0
E01004106,119.0,0.0,0.0,0.0,0.0,3.091,10,2.67298,1998.0,17586.0,510.0
E01004107,244.0,0.0,0.0,0.0,0.0,12.514,7,4.93898,6703.8,29639.0,730.0
E01004108,353.0,0.0,0.0,0.0,0.0,13.133,7,0.70214,428.8,11098.0,376.0
E01004109,202.0,0.0,0.0,0.0,0.0,14.737,6,2.80366,2577.4,15538.0,365.0
E01004110,370.0,0.0,0.0,0.0,0.0,9.204,8,9.51512,6566.8,48533.0,1122.0
E01004111,303.0,0.0,0.0,0.0,0.0,10.447,8,6.75066,3540.3,28766.0,881.0
E01004112,146.0,0.0,0.0,0.0,0.0,2.793,10,6.1355,3178.9,21432.0,602.0
E01004114,162.0,0.0,0.0,0.0,0.0,4.659,10,0.541711,1153.9,9058.0,327.0
E01004115,157.0,0.0,0.0,0.0,0.0,6.163,9,3.24227,7080.1,40699.0,926.0
E01004116,127.0,0.0,0.0,0.0,0.0,6.392,9,3.31165,4896.6,28449.0,792.0
E01004117,109.0,0.0,0.0,0.0,0.0,4.051,10,1.40874,5617.9,21539.0,675.0
E01004118,528.0,0.0,0.0,0.0,0.0,9.787,8,8.16664,6669.1,34588.0,765.0
E01004119,260.0,0.0,0.0,0.0,0.0,9.583,8,6.30588,5633.3,30188.0,531.0
E01004120,99.0,0.0,0.0,0.0,0.0,4.752,10,5.05801,5262.4,29357.0,670.0
E01004121,344.0,0.0,0.0,0.0,0.0,8.307,9,8.31877,6255.9,43612.0,811.0
E01004122,120.0,0.0,0.0,0.0,0.0,5.319,10,4.23612,5360.6,25924.0,430.0
E01004123,775.0,0.0,0.0,1.0,1.0,28.156,3,8.48172,5599.5,46995.0,1352.0
E01004124,301.0,0.0,0.0,0.0,0.0,23.237,4,3.97712,10919.5,37447.0,1089.0
E01004125,332.0,0.0,0.0,0.0,0.0,31.639,3,6.71199,11600.6,69889.0,1512.0
E01004126,303.0,0.0,0.0,0.0,0.0,31.361,3,7.11746,12175.6,51085.0,753.0
E01004127,239.0,0.0,0.0,0.0,0.0,19.777,5,5.67364,8951.5,51360.0,1650.0
E01004128,585.0,0.0,0.0,0.0,1.0,23.682,4,6.5381,8466.9,64273.0,1116.0
E01004129,508.0,0.0,0.0,0.0,0.0,34.12,2,9.46177,7132.6,56687.0,1752.0
E01004130,569.0,0.0,0.0,0.0,1.0,10.222,8,4.30973,2609.5,36817.0,1239.0
E01004131,179.0,0.0,0.0,0.0,0.0,11.154,8,5.57155,9205.3,36277.0,612.0
E01004132,121.0,0.0,0.0,0.0,0.0,6.647,9,4.67314,8690.1,34586.0,537.0
E01004133,115.0,0.0,0.0,0.0,0.0,6.482,9,3.93757,8167.1,33729.0,949.0
E01004134,229.0,0.0,0.0,0.0,0.0,11.832,7,6.81465,7351.6,35059.0,658.0
E01004135,172.0,0.0,0.0,0.0,0.0,7.552,9,4.40326,5249.3,32989.0,621.0
E01004136,144.0,0.0,0.0,0.0,0.0,8.396,9,4.69217,6476.2,39933.0,911.0
E01004137,723.0,0.0,0.0,1.0,1.0,16.018,6,26.1402,11031.5,39560.0,1572.0
E01004138,294.0,0.0,0.0,0.0,0.0,14.166,7,7.84391,10704.6,56590.0,1755.0
E01004139,246.0,0.0,0.0,0.0,0.0,9.611,8,14.2341,9974.1,39838.0,1288.0
E01004140,535.0,0.0,0.0,0.0,0.0,33.998,2,17.5219,14236.0,70175.0,2808.0
E01004141,334.0,0.0,0.0,0.0,0.0,21.087,5,9.34952,15145.2,52569.0,2133.0
E01004142,,,,,,25.999,4,26.9452,,49281.0,2621.0
E01004143,158.0,0.0,0.0,0.0,0.0,11.79,7,16.9251,12958.6,41197.0,993.0
E01004144,272.0,0.0,0.0,0.0,0.0,8.77,8,9.66375,4348.9,28531.0,984.0
E01004145,311.0,0.0,0.0,0.0,0.0,12.273,7,7.51904,4974.9,20949.0,549.0
E01004146,294.0,0.0,0.0,0.0,0.0,12.483,7,15.8272,9262.0,45263.0,1452.0
E01004147,195.0,0.0,0.0,0.0,0.0,9.428,8,3.92044,5518.0,39189.0,940.0
E01004148,345.0,0.0,0.0,0.0,0.0,23.361,4,9.0427,7739.5,34005.0,1042.0
E01004149,203.0,0.0,0.0,0.0,0.0,9.979,8,9.58367,6794.5,36970.0,1214.0
E01004150,302.0,0.0,0.0,0.0,0.0,21.634,4,20.9115,12304.8,51719.0,1892.0
E01004151,205.0,0.0,0.0,0.0,0.0,14.853,6,7.49818,9790.8,24709.0,623.0
E01004152,327.0,0.0,0.0,0.0,0.0,14.903,6,21.2158,8662.1,60157.0,1873.0
E01004153,228.0,0.0,0.0,0.0,0.0,13.116,7,9.76001,11157.4,53352.0,1740.0
E01004154,85.0,0.0,0.0,0.0,0.0,4.873,10,3.80326,4359.0,19590.0,229.0
E01004155,253.0,0.0,0.0,0.0,0.0,8.123,9,10.2037,9947.8,48362.0,2199.0
E01004156,371.0,0.0,0.0,0.0,0.0,9.004,8,24.6079,9706.6,45744.0,1521.0
E01004157,106.0,0.0,0.0,0.0,0.0,3.327,10,10.4998,4954.1,27730.0,416.0
E01004158,218.0,0.0,0.0,0.0,0.0,7.905,9,11.7387,6732.4,34496.0,687.0
E01004159,218.0,0.0,0.0,0.0,0.0,14.179,7,6.7979,4837.3,24366.0,519.0
E01004160,173.0,0.0,0.0,0.0,0.0,9.329,8,8.87518,7307.4,26671.0,575.0
E01004161,212.0,0.0,0.0,0.0,0.0,8.007,9,5.60948,4647.9,24731.0,634.0
E01004162,214.0,0.0,0.0,0.0,0.0,11.476,7,24.0352,9527.6,46015.0,2081.0
E01004163,256.0,0.0,0.0,0.0,0.0,14.594,6,4.52095,7989.8,44669.0,1751.0
E01004164,277.0,0.0,0.0,0.0,0.0,12.098,7,7.52413,6143.0,53214.0,2518.0
E01004165,387.0,0.0,0.0,0.0,0.0,16.373,6,10.4605,7095.5,53966.0,2151.0
E01004166,233.0,0.0,0.0,0.0,0.0,11.417,7,7.40919,6345.2,40168.0,1462.0
E01004167,720.0,0.0,0.0,1.0,1.0,31.388,3,5.05317,9957.3,47520.0,1293.0
E01004168,233.0,0.0,0.0,0.0,0.0,8.689,8,4.51784,7166.4,39758.0,853.0
E01004169,276.0,0.0,0.0,0.0,0.0,27.196,3,3.35493,12470.7,43034.0,1912.0
E01004170,456.0,0.0,0.0,0.0,0.0,10.215,8,14.5635,8782.3,46235.0,2212.0
E01004171,248.0,0.0,0.0,0.0,0.0,6.369,9,6.44747,4375.8,40711.0,1810.0
E01004172,497.0,0.0,0.0,0.0,0.0,20.888,5,12.2242,10873.9,47215.0,1614.0
E01004173,163.0,0.0,0.0,0.0,0.0,13.552,7,5.45471,6034.5,32368.0,992.0
E01004174,291.0,0.0,0.0,0.0,0.0,17.325,6,13.1422,9177.4,37979.0,960.0
E01004175,239.0,0.0,0.0,0.0,0.0,10.891,8,5.46785,6670.5,45936.0,1567.0
E01004176,300.0,0.0,0.0,0.0,0.0,11.911,7,9.35599,9466.2,59090.0,2087.0
E01004177,312.0,0.0,0.0,0.0,0.0,18.938,5,14.8969,8120.5,56102.0,2034.0
E01004178,1139.0,1.0,1.0,1.0,1.0,17.18,6,14.1124,9797.3,37865.0,1091.0
E01004179,183.0,0.0,0.0,0.0,0.0,7.235,9,8.52539,7036.6,27843.0,654.0
E01004180,202.0,0.0,0.0,0.0,0.0,5.028,10,4.53779,2949.7,21365.0,858.0
E01004181,229.0,0.0,0.0,0.0,0.0,16.45,6,5.01894,6168.1,44025.0,1200.0
E01004182,302.0,0.0,0.0,0.0,0.0,25.061,4,7.58279,11987.8,52371.0,1577.0
E01004183,399.0,0.0,0.0,0.0,0.0,28.494,3,5.65039,8325.5,44931.0,1398.0
E01004184,350.0,0.0,0.0,0.0,0.0,29.765,3,3.30352,6173.1,40084.0,1307.0
E01004185,504.0,0.0,0.0,0.0,0.0,43.208,2,4.87253,5241.6,32770.0,1011.0
E01004186,315.0,0.0,0.0,0.0,0.0,13.757,7,5.5434,5743.4,38595.0,1742.0
E01004187,266.0,0.0,0.0,0.0,0.0,22.532,4,3.77943,9621.1,56742.0,1919.0
E01004188,,,,,,13.983,7,8.86803,,31284.0,1383.0
E01004189,481.0,0.0,0.0,0.0,0.0,28.594,3,4.47979,6294.6,29147.0,880.0
E01004190,95.0,0.0,0.0,0.0,0.0,4.657,10,5.60699,5246.0,18967.0,388.0
E01004191,256.0,0.0,0.0,0.0,0.0,7.762,9,8.52861,7684.5,37432.0,1239.0
E01004192,217.0,0.0,0.0,0.0,0.0,11.343,7,3.14772,4777.0,32436.0,840.0
E01004193,257.0,0.0,0.0,0.0,0.0,12.377,7,1.71941,7662.3,36634.0,1060.0
E01004194,259.0,0.0,0.0,0.0,0.0,11.041,8,3.73655,7789.2,45641.0,1017.0
E01004195,254.0,0.0,0.0,0.0,0.0,9.504,8,9.10362,7154.9,33953.0,948.0
E01004196,140.0,0.0,0.0,0.0,0.0,5.776,10,5.46255,6455.2,27776.0,664.0
E01004197,,,,,,27.495,3,29.8934,,38791.0,1826.0
E01004198,542.0,0.0,0.0,0.0,0.0,42.068,2,33.5544,15684.2,59423.0,2645.0
E01004199,390.0,0.0,0.0,0.0,0.0,43.877,1,32.2057,24565.2,50136.0,1548.0
E01004200,351.0,0.0,0.0,0.0,0.0,27.239,3,26.5526,26167.2,69131.0,3152.0
E01004201,412.0,0.0,0.0,0.0,0.0,25.908,4,19.28,13012.3,51736.0,3369.0
E01004202,737.0,0.0,0.0,1.0,1.0,25.423,4,21.4444,17994.7,44813.0,2129.0
E01004203,1013.0,0.0,1.0,1.0,1.0,28.299,3,34.5256,17186.3,75658.0,2478.0
E01004204,495.0,0.0,0.0,0.0,0.0,33.995,2,21.0849,22106.5,56187.0,2156.0
E01004205,810.0,0.0,1.0,1.0,1.0,37.904,2,28.123,16306.4,51687.0,2675.0
E01004206,396.0,0.0,0.0,0.0,0.0,43.126,2,38.9577,19037.7,60656.0,1951.0
E01004207,493.0,0.0,0.0,0.0,0.0,34.765,2,25.6746,20787.2,73776.0,2511.0
E01004208,1881.0,1.0,1.0,1.0,1.0,25.084,4,35.6349,12225.0,91001.0,5233.0
E01004209,359.0,0.0,0.0,0.0,0.0,42.475,2,40.5405,17251.2,74197.0,1651.0
E01004211,1089.0,1.0,1.0,1.0,1.0,31.539,3,32.3515,9890.7,47306.0,1576.0
E01004212,834.0,0.0,1.0,1.0,1.0,24.876,4,38.7847,25410.0,62692.0,2019.0
E01004214,276.0,0.0,0.0,0.0,0.0,35.567,2,9.50465,24000.0,49447.0,1705.0
E01004215,,,,,,17.411,6,14.2162,,74731.0,3036.0
E01004216,189.0,0.0,0.0,0.0,0.0,14.112,7,7.79228,19955.4,79218.0,2176.0
E01004217,517.0,0.0,0.0,0.0,0.0,22.505,4,11.7223,5031.5,43525.0,2017.0
E01004218,176.0,0.0,0.0,0.0,0.0,12.658,7,9.59182,13234.9,39379.0,893.0
E01004219,905.0,0.0,1.0,1.0,1.0,33.685,2,19.2056,13639.1,90497.0,4320.0
E01004221,567.0,0.0,0.0,0.0,1.0,18.973,5,13.4632,14834.8,48480.0,1215.0
E01004222,762.0,0.0,0.0,1.0,1.0,37.724,2,6.98327,19754.0,45802.0,1638.0
E01004223,582.0,0.0,0.0,0.0,1.0,35.516,2,5.92212,3740.7,43564.0,1943.0
E01004224,,,,,,31.203,3,8.30931,,78447.0,4462.0
E01004225,,,,,,20.839,5,20.7924,,57765.0,2636.0
E01004226,916.0,0.0,1.0,1.0,1.0,28.641,3,10.4038,25937.5,59213.0,1580.0
E01004228,430.0,0.0,0.0,0.0,0.0,21.888,4,17.148,15342.8,52617.0,1400.0
E01004229,409.0,0.0,0.0,0.0,0.0,25.746,4,29.3354,13657.4,61700.0,2641.0
E01004230,535.0,0.0,0.0,0.0,0.0,27.77,3,27.5519,13590.9,50718.0,3027.0
E01004231,777.0,0.0,0.0,1.0,1.0,32.526,3,29.3028,15114.8,75940.0,4017.0
E01004232,761.0,0.0,0.0,1.0,1.0,20.727,5,32.0417,9249.9,72670.0,5533.0
E01004233,328.0,0.0,0.0,0.0,0.0,31.122,3,6.28465,26522.3,64941.0,3384.0
E01004234,931.0,0.0,1.0,1.0,1.0,24.249,4,7.25082,4468.7,49850.0,2529.0
E01004235,252.0,0.0,0.0,0.0,0.0,32.56,3,25.726,33047.9,112581.0,3223.0
E01004236,349.0,0.0,0.0,0.0,0.0,38.698,2,21.991,15204.7,85361.0,3877.0
E01004237,446.0,0.0,0.0,0.0,0.0,29.74,3,18.5001,23430.3,51984.0,1777.0
E01004238,,,,,,30.706,3,17.7536,,57791.0,2814.0
E01004239,430.0,0.0,0.0,0.0,0.0,41.301,2,16.9909,16601.1,65354.0,2523.0
E01004240,346.0,0.0,0.0,0.0,0.0,31.696,3,8.6288,19423.3,61505.0,3318.0
E01004241,362.0,0.0,0.0,0.0,0.0,36.941,2,8.70052,14315.1,55423.0,1893.0
E01004242,,,,,,26.689,3,10.2595,,43232.0,1677.0
E01004243,282.0,0.0,0.0,0.0,0.0,36.13,2,7.29609,13319.0,65574.0,2129.0
E01004244,866.0,0.0,1.0,1.0,1.0,43.233,2,13.0746,14901.8,53879.0,2218.0
E01004245,646.0,0.0,0.0,1.0,1.0,46.457,1,7.16725,13846.9,59414.0,2336.0
E01004246,,,,,,29.919,3,12.0728,,56317.0,2290.0
E01004247,953.0,0.0,1.0,1.0,1.0,41.665,2,19.0953,22184.9,87871.0,4055.0
E01004248,463.0,0.0,0.0,0.0,0.0,43.068,2,13.895,17777.8,59062.0,1890.0
E01004249,610.0,0.0,0.0,0.0,1.0,43.123,2,7.31393,13415.8,56360.0,2053.0
E01004250,,,,,,39.575,2,8.37663,,42582.0,2198.0
E01004251,908.0,0.0,1.0,1.0,1.0,28.656,3,23.5241,20251.4,75007.0,3702.0
E01004252,,,,,,35.19,2,16.7394,,68675.0,2842.0
E01004253,,,,,,28.245,3,13.7573,,61745.0,2098.0
E01004254,,,,,,18.74,5,20.1735,,97389.0,4333.0
E01004255,503.0,0.0,0.0,0.0,0.0,34.736,2,27.821,16890.3,119709.0,6319.0
E01004256,480.0,0.0,0.0,0.0,0.0,35.605,2,13.9344,11793.4,83407.0,2922.0
E01004257,549.0,0.0,0.0,0.0,0.0,32.994,3,15.2477,17772.5,64084.0,2187.0
E01004258,288.0,0.0,0.0,0.0,0.0,21.968,4,18.4802,15349.3,79480.0,3318.0
E01004259,1155.0,1.0,1.0,1.0,1.0,26.215,4,31.9958,13150.8,58528.0,2211.0
E01004260,569.0,0.0,0.0,0.0,1.0,32.227,3,21.7834,18195.7,46660.0,1690.0
E01004261,,,,,,25.849,4,28.593,,104458.0,9544.0
E01004262,,,,,,29.288,3,16.9731,,86728.0,7109.0
E01004263,349.0,0.0,0.0,0.0,0.0,32.958,3,19.8637,16944.8,46940.0,1406.0
E01004264,401.0,0.0,0.0,0.0,0.0,34.313,2,23.0744,23700.7,95050.0,3833.0
E01004266,242.0,0.0,0.0,0.0,0.0,26.897,3,22.3715,17685.7,68045.0,3927.0
E01004267,780.0,0.0,0.0,1.0,1.0,32.998,3,21.3283,10436.4,48062.0,2450.0
E01004268,460.0,0.0,0.0,0.0,0.0,34.358,2,24.2133,34216.6,67367.0,4280.0
E01004269,,,,,,32.249,3,31.7244,,61623.0,2873.0
E01004270,919.0,0.0,1.0,1.0,1.0,22.295,4,23.2713,8248.1,62989.0,3640.0
E01004271,486.0,0.0,0.0,0.0,0.0,31.028,3,14.9648,25683.0,45498.0,1793.0
E01004272,599.0,0.0,0.0,0.0,1.0,35.145,2,10.4517,28143.5,69055.0,1991.0
E01004273,,,,,,36.777,2,12.7581,,56158.0,2177.0
E01004274,240.0,0.0,0.0,0.0,0.0,24.191,4,8.98745,23038.9,69211.0,2589.0
E01004275,295.0,0.0,0.0,0.0,0.0,13.794,7,10.8607,18125.5,51463.0,1984.0
E01004276,189.0,0.0,0.0,0.0,0.0,5.371,10,10.597,25085.6,51419.0,1886.0
E01004277,1163.0,1.0,1.0,1.0,1.0,7.917,9,21.6196,3637.6,70581.0,4299.0
E01004280,303.0,0.0,0.0,0.0,0.0,25.118,4,7.43067,14190.3,58131.0,1716.0
E01004281,209.0,0.0,0.0,0.0,0.0,8.22,9,9.99369,15826.7,79709.0,3019.0
E01004283,479.0,0.0,0.0,0.0,0.0,29.565,3,17.323,14444.4,55049.0,2939.0
E01004284,,,,,,31.368,3,18.5436,,65926.0,2796.0
E01004285,,,,,,39.744,2,18.3407,,59061.0,3107.0
E01004286,775.0,0.0,0.0,1.0,1.0,36.494,2,25.1716,15878.2,60426.0,3280.0
E01004287,437.0,0.0,0.0,0.0,0.0,29.947,3,22.6712,26439.5,65432.0,3456.0
E01004288,507.0,0.0,0.0,0.0,0.0,37.996,2,24.2715,18015.6,54478.0,2893.0
E01004289,420.0,0.0,0.0,0.0,0.0,34.596,2,19.8905,18419.0,60019.0,2368.0
E01004290,669.0,0.0,0.0,1.0,1.0,28.558,3,22.4236,19268.3,89872.0,3953.0
E01004291,373.0,0.0,0.0,0.0,0.0,9.872,8,14.1009,16704.5,36245.0,1766.0
E01004292,187.0,0.0,0.0,0.0,0.0,7.73,9,11.6572,11139.2,61897.0,2634.0
E01004293,788.0,0.0,1.0,1.0,1.0,8.793,8,22.5279,6035.8,65107.0,4086.0
E01004294,,,,,,18.648,5,28.0476,,55652.0,2511.0
E01004295,363.0,0.0,0.0,0.0,0.0,31.081,3,19.1191,24637.1,58580.0,2344.0
E01004296,498.0,0.0,0.0,0.0,0.0,26.077,4,18.8066,18000.0,60404.0,2641.0
E01004297,246.0,0.0,0.0,0.0,0.0,9.299,8,18.1956,16328.8,39730.0,1178.0
E01004298,566.0,0.0,0.0,0.0,1.0,41.255,2,27.7415,17453.8,48091.0,1127.0
E01004300,225.0,0.0,0.0,0.0,0.0,36.677,2,26.0274,27777.8,116994.0,2965.0
E01004301,386.0,0.0,0.0,0.0,0.0,35.818,2,27.0338,17359.4,97208.0,3270.0
E01004302,513.0,0.0,0.0,0.0,0.0,25.269,4,32.6974,33581.5,98996.0,3419.0
E01004303,734.0,0.0,0.0,1.0,1.0,23.954,4,21.2281,13163.7,62606.0,3060.0
E01004304,635.0,0.0,0.0,0.0,1.0,38.469,2,26.5155,20778.2,56236.0,2175.0
E01004305,476.0,0.0,0.0,0.0,0.0,30.888,3,24.8217,20438.6,56220.0,2056.0
E01004306,915.0,0.0,1.0,1.0,1.0,36.699,2,46.8554,15123.2,57219.0,2266.0
E01004307,1992.0,1.0,1.0,1.0,1.0,14.037,7,76.633,10880.3,61492.0,3313.0
E01004308,406.0,0.0,0.0,0.0,0.0,28.761,3,17.9988,17298.9,67641.0,3084.0
E01004309,1901.0,1.0,1.0,1.0,1.0,38.451,2,38.8114,22026.8,81872.0,4167.0
E01004310,916.0,0.0,1.0,1.0,1.0,37.267,2,91.2215,22004.4,85312.0,5417.0
E01004311,561.0,0.0,0.0,0.0,0.0,38.758,2,25.8851,21757.1,72079.0,4376.0
E01004312,381.0,0.0,0.0,0.0,0.0,39.603,2,15.0609,21928.1,58693.0,1537.0
E01004313,715.0,0.0,0.0,1.0,1.0,24.564,4,23.7138,25851.6,55789.0,1856.0
E01004314,,,,,,21.635,4,15.0317,,68281.0,2471.0
E01004315,663.0,0.0,0.0,1.0,1.0,32.576,3,26.8641,16527.2,58667.0,2433.0
E01004316,386.0,0.0,0.0,0.0,0.0,39.089,2,40.0847,29601.1,80280.0,2259.0
E01004317,,,,,,27.603,3,26.3875,,42028.0,2179.0
E01004318,,,,,,35.903,2,17.2967,,77354.0,2448.0
E01004319,527.0,0.0,0.0,0.0,0.0,32.582,3,27.4237,27906.5,83638.0,3002.0
E01004321,800.0,0.0,1.0,1.0,1.0,33.782,2,31.5002,20595.0,49952.0,1956.0
E01004322,1110.0,1.0,1.0,1.0,1.0,32.255,3,35.3089,9880.1,53448.0,1493.0
E01004323,532.0,0.0,0.0,0.0,0.0,27.821,3,31.3955,22998.6,68676.0,1704.0
E01004324,377.0,0.0,0.0,0.0,0.0,37.489,2,22.2961,20984.3,73061.0,2170.0
E01004325,,,,,,24.528,4,41.3271,,54342.0,2206.0
E01004326,861.0,0.0,1.0,1.0,1.0,26.259,4,29.3182,22517.9,69149.0,2742.0
E01004327,257.0,0.0,0.0,0.0,0.0,30.077,3,6.34881,12871.8,53206.0,1855.0
E01004328,405.0,0.0,0.0,0.0,0.0,23.151,4,9.28759,18100.8,50030.0,955.0
E01004329,354.0,0.0,0.0,0.0,0.0,23.702,4,4.81106,15590.0,47444.0,985.0
E01004330,283.0,0.0,0.0,0.0,0.0,16.923,6,6.35237,17597.1,42278.0,855.0
E01004331,293.0,0.0,0.0,0.0,0.0,22.836,4,7.28664,15593.2,64857.0,2045.0
E01004332,396.0,0.0,0.0,0.0,0.0,28.195,3,9.08841,16889.7,49301.0,1570.0
E01004333,347.0,0.0,0.0,0.0,0.0,27.949,3,15.0356,16994.0,61961.0,1487.0
E01004334,580.0,0.0,0.0,0.0,1.0,44.7,1,10.6936,17649.3,72827.0,3772.0
E01004335,497.0,0.0,0.0,0.0,0.0,39.67,2,12.1712,14512.1,80863.0,4174.0
E01004336,485.0,0.0,0.0,0.0,0.0,24.337,4,24.4388,7185.8,53920.0,2658.0
E01004337,314.0,0.0,0.0,0.0,0.0,26.107,4,19.5516,15253.9,49437.0,2292.0
E01004338,261.0,0.0,0.0,0.0,0.0,19.373,5,22.3495,22149.1,39640.0,1458.0
E01004339,290.0,0.0,0.0,0.0,0.0,24.516,4,18.5877,18078.8,48298.0,2671.0
E01004340,349.0,0.0,0.0,0.0,0.0,43.177,2,17.6236,7219.7,53354.0,2801.0
E01004341,748.0,0.0,0.0,1.0,1.0,32.124,3,10.5235,12874.3,81166.0,4474.0
E01004342,659.0,0.0,0.0,1.0,1.0,22.387,4,6.83652,5818.0,35656.0,1480.0
E01004343,215.0,0.0,0.0,0.0,0.0,15.753,6,6.11766,6838.5,35341.0,1322.0
E01004344,505.0,0.0,0.0,0.0,0.0,30.519,3,6.04218,4979.1,33574.0,773.0
E01004345,268.0,0.0,0.0,0.0,0.0,20.885,5,5.84532,12628.6,29252.0,453.0
E01004346,339.0,0.0,0.0,0.0,0.0,18.181,5,7.4411,9702.9,24269.0,718.0
E01004347,343.0,0.0,0.0,0.0,0.0,15.495,6,6.88917,9495.7,35550.0,1322.0
E01004348,665.0,0.0,0.0,1.0,1.0,18.169,5,7.85289,10939.1,42248.0,2064.0
E01004349,258.0,0.0,0.0,0.0,0.0,29.854,3,2.60566,2429.0,28127.0,843.0
E01004350,336.0,0.0,0.0,0.0,0.0,28.615,3,4.14689,6027.3,32068.0,1008.0
E01004351,241.0,0.0,0.0,0.0,0.0,15.035,6,4.51648,3776.4,33928.0,1002.0
E01004352,422.0,0.0,0.0,0.0,0.0,10.412,8,5.24564,1281.1,20361.0,711.0
E01004353,244.0,0.0,0.0,0.0,0.0,16.068,6,6.12753,3219.2,27853.0,799.0
E01004354,541.0,0.0,0.0,0.0,0.0,13.633,7,12.4894,6436.3,31086.0,665.0
E01004355,360.0,0.0,0.0,0.0,0.0,25.177,4,3.71726,6900.8,36148.0,1117.0
E01004356,254.0,0.0,0.0,0.0,0.0,25.903,4,2.9095,3595.2,31418.0,815.0
E01004357,268.0,0.0,0.0,0.0,0.0,17.614,6,4.8265,4765.2,22429.0,686.0
E01004358,339.0,0.0,0.0,0.0,0.0,22.079,4,6.90069,7858.3,36406.0,886.0
E01004359,182.0,0.0,0.0,0.0,0.0,12.677,7,8.0844,7578.6,32936.0,742.0
E01004360,135.0,0.0,0.0,0.0,0.0,13.149,7,4.52015,5902.7,42855.0,742.0
E01004361,164.0,0.0,0.0,0.0,0.0,15.397,6,3.55343,6610.9,51215.0,1156.0
E01004362,354.0,0.0,0.0,0.0,0.0,23.288,4,7.0128,1988.9,31272.0,1246.0
E01004363,714.0,0.0,0.0,1.0,1.0,19.357,5,12.969,5645.5,35920.0,1407.0
E01004364,428.0,0.0,0.0,0.0,0.0,32.04,3,16.0909,9855.9,33888.0,596.0
E01004365,621.0,0.0,0.0,0.0,1.0,29.303,3,23.6092,21369.7,48681.0,1751.0
E01004366,370.0,0.0,0.0,0.0,0.0,19.553,5,8.71114,6551.6,33752.0,542.0
E01004367,497.0,0.0,0.0,0.0,0.0,27.28,3,15.6319,12825.2,57863.0,892.0
E01004368,342.0,0.0,0.0,0.0,0.0,21.837,4,13.33,17480.4,36883.0,697.0
E01004369,308.0,0.0,0.0,0.0,0.0,15.818,6,9.78475,17928.6,37698.0,549.0
E01004370,586.0,0.0,0.0,0.0,1.0,14.491,6,9.52782,15154.8,34282.0,483.0
E01004371,291.0,0.0,0.0,0.0,0.0,20.617,5,19.5027,15114.8,101884.0,1840.0
E01004372,208.0,0.0,0.0,0.0,0.0,11.815,7,8.72288,16683.6,31376.0,475.0
E01004373,344.0,0.0,0.0,0.0,0.0,25.577,4,17.7363,18216.8,44725.0,682.0
E01004374,306.0,0.0,0.0,0.0,0.0,17.097,6,19.7298,15224.5,97399.0,3274.0
E01004375,406.0,0.0,0.0,0.0,0.0,20.785,5,20.0761,16535.5,42489.0,1322.0
E01004376,435.0,0.0,0.0,0.0,0.0,22.168,4,24.7734,17380.5,73040.0,1491.0
E01004377,381.0,0.0,0.0,0.0,0.0,19.845,5,3.08518,2210.1,44217.0,1364.0
E01004378,301.0,0.0,0.0,0.0,0.0,22.983,4,6.17796,8518.7,38265.0,957.0
E01004379,402.0,0.0,0.0,0.0,0.0,11.817,7,8.17743,9106.4,44602.0,890.0
E01004380,274.0,0.0,0.0,0.0,0.0,22.668,4,2.82789,3534.7,32829.0,962.0
E01004381,368.0,0.0,0.0,0.0,0.0,15.405,6,8.76649,8490.2,57519.0,887.0
E01004382,311.0,0.0,0.0,0.0,0.0,38.703,2,5.87665,14805.7,48325.0,1003.0
E01004383,200.0,0.0,0.0,0.0,0.0,14.955,6,6.11087,7347.6,53217.0,945.0
E01004384,516.0,0.0,0.0,0.0,0.0,32.114,3,5.84033,7346.8,44276.0,1266.0
E01004385,297.0,0.0,0.0,0.0,0.0,33.462,2,3.257,3164.8,32253.0,730.0
