LSOA11CD,crime_count,hotspot_5,hotspot_10,hotspot_15,hotspot_20,imd_score,imd_decile,ptal_score,pop_density,road_density,node_density,MSOA11CD,RGN11CD
E01001567,169.0,0.0,0.0,0.0,0.0,6.287,9,7.637,4971.0,20127.0,505.0,E02000298,E12000007
E01001568,234.0,0.0,0.0,0.0,0.0,9.832,8,4.312,2098.0,17640.0,711.0,E02000298,E12000007
E01001569,347.0,0.0,0.0,0.0,0.0,10.386,8,9.191,6012.2,39261.0,1358.0,E02000298,E12000007
E01001570,696.0,0.0,0.0,1.0,1.0,17.923,5,4.117,4670.4,29482.0,1145.0,E02000302,E12000007
E01001571,368.0,0.0,0.0,0.0,0.0,17.934,5,7.74,12214.7,58632.0,1014.0,E02000320,E12000007
E01001572,255.0,0.0,0.0,0.0,0.0,15.488,6,12.947,10291.0,51739.0,1477.0,E02000320,E12000007
E01001573,342.0,0.0,0.0,0.0,0.0,15.713,6,8.069,11382.1,49394.0,1142.0,E02000320,E12000007
E01001574,547.0,0.0,0.0,0.0,0.0,39.32,2,4.481,1913.9,40959.0,1296.0,E02000320,E12000007
E01001575,651.0,0.0,0.0,1.0,1.0,47.53,1,11.731,8299.8,65319.0,2941.0,E02000315,E12000007
E01001576,592.0,0.0,0.0,0.0,1.0,39.498,2,4.192,8370.3,72798.0,2648.0,E02000315,E12000007
E01001577,451.0,0.0,0.0,0.0,0.0,33.562,2,12.002,9554.7,75017.0,3306.0,E02000315,E12000007
E01001578,766.0,0.0,0.0,1.0,1.0,26.804,3,13.127,8484.2,78034.0,3588.0,E02000315,E12000007
E01001579,424.0,0.0,0.0,0.0,0.0,37.671,2,4.572,6864.6,44667.0,1364.0,E02000315,E12000007
E01001580,582.0,0.0,0.0,0.0,1.0,10.762,8,13.636,5516.7,73043.0,2402.0,E02000333,E12000007
E01001581,382.0,0.0,0.0,0.0,0.0,20.417,5,18.281,7557.5,80556.0,2271.0,E02000328,E12000007
E01001582,396.0,0.0,0.0,0.0,0.0,23.276,4,5.497,4481.1,64593.0,2033.0,E02000333,E12000007
E01001583,223.0,0.0,0.0,0.0,0.0,13.467,7,6.401,5337.0,61612.0,1939.0,E02000333,E12000007
E01001584,233.0,0.0,0.0,0.0,0.0,8.831,8,7.163,4575.1,45083.0,1284.0,E02000333,E12000007
E01001585,243.0,0.0,0.0,0.0,0.0,12.942,7,13.519,8532.4,105924.0,3536.0,E02000328,E12000007
E01001586,221.0,0.0,0.0,0.0,0.0,24.143,4,14.277,6657.3,80629.0,3690.0,E02000328,E12000007
E01001587,290.0,0.0,0.0,0.0,0.0,12.083,7,10.941,7222.0,70406.0,3034.0,E02000328,E12000007
E01001588,332.0,0.0,0.0,0.0,0.0,36.01,2,9.09,3244.4,50793.0,1674.0,E02000324,E12000007
E01001589,555.0,0.0,0.0,0.0,0.0,27.748,3,15.322,8798.7,60263.0,2165.0,E02000324,E12000007
E01001590,309.0,0.0,0.0,0.0,0.0,18.27,5,18.138,10958.2,78060.0,1800.0,E02000326,E12000007
E01001591,629.0,0.0,0.0,0.0,1.0,31.725,3,15.47,10406.3,67076.0,2462.0,E02000324,E12000007
E01001592,258.0,0.0,0.0,0.0,0.0,14.689,6,15.114,8084.5,95447.0,3012.0,E02000326,E12000007
E01001593,221.0,0.0,0.0,0.0,0.0,11.428,7,13.662,9665.8,68527.0,1621.0,E02000326,E12000007
E01001594,399.0,0.0,0.0,0.0,0.0,36.347,2,11.277,15769.5,96436.0,3111.0,E02000326,E12000007
E01001595,419.0,0.0,0.0,0.0,0.0,23.247,4,8.939,6007.0,50658.0,1509.0,E02000324,E12000007
E01001596,152.0,0.0,0.0,0.0,0.0,9.357,8,4.125,5932.4,32605.0,859.0,E02000344,E12000007
E01001597,320.0,0.0,0.0,0.0,0.0,15.157,6,9.204,4799.5,28423.0,800.0,E02000343,E12000007
E01001598,232.0,0.0,0.0,0.0,0.0,14.161,7,7.245,3458.7,31030.0,1013.0,E02000343,E12000007
E01001599,394.0,0.0,0.0,0.0,0.0,17.402,6,5.557,3692.2,38059.0,1127.0,E02000344,E12000007
E01001600,306.0,0.0,0.0,0.0,0.0,13.508,7,11.049,4980.2,41243.0,1415.0,E02000344,E12000007
E01001601,127.0,0.0,0.0,0.0,0.0,10.965,8,7.922,6232.4,46773.0,1171.0,E02000344,E12000007
E01001602,576.0,0.0,0.0,0.0,1.0,32.404,3,5.56,8275.6,69246.0,2705.0,E02000343,E12000007
E01001603,332.0,0.0,0.0,0.0,0.0,36.698,2,6.561,8346.0,42528.0,971.0,E02000343,E12000007
E01001604,352.0,0.0,0.0,0.0,0.0,13.453,7,16.453,6530.4,83784.0,1574.0,E02000339,E12000007
E01001605,156.0,0.0,0.0,0.0,0.0,7.194,9,5.177,2298.5,39680.0,1176.0,E02000335,E12000007
E01001606,117.0,0.0,0.0,0.0,0.0,6.397,9,3.934,7718.2,44059.0,923.0,E02000335,E12000007
E01001607,278.0,0.0,0.0,0.0,0.0,17.855,5,10.772,7615.9,66936.0,1321.0,E02000339,E12000007
E01001608,242.0,0.0,0.0,0.0,0.0,14.25,6,9.349,3061.3,35919.0,744.0,E02000339,E12000007
E01001609,1082.0,1.0,1.0,1.0,1.0,21.984,4,20.672,5020.8,45953.0,1961.0,E02000339,E12000007
E01001610,190.0,0.0,0.0,0.0,0.0,12.889,7,3.33,7971.9,39091.0,900.0,E02000335,E12000007
E01001611,239.0,0.0,0.0,0.0,0.0,18.934,5,5.269,8781.7,50071.0,1041.0,E02000335,E12000007
E01001613,306.0,0.0,0.0,0.0,0.0,20.04,5,9.083,2399.4,22289.0,896.0,E02000340,E12000007
E01001614,311.0,0.0,0.0,0.0,0.0,8.565,9,6.931,1691.2,37488.0,1857.0,E02000340,E12000007
E01001615,1117.0,1.0,1.0,1.0,1.0,20.234,5,9.836,2085.3,18562.0,934.0,E02000340,E12000007
E01001617,475.0,0.0,0.0,0.0,0.0,8.775,8,9.254,2345.8,22022.0,1031.0,E02000340,E12000007
E01001618,308.0,0.0,0.0,0.0,0.0,23.606,4,6.409,5481.7,52708.0,2102.0,E02000342,E12000007
E01001619,267.0,0.0,0.0,0.0,0.0,14.743,6,10.172,6091.8,37743.0,1447.0,E02000342,E12000007
E01001620,349.0,0.0,0.0,0.0,0.0,31.693,3,7.628,6068.3,47662.0,1293.0,E02000337,E12000007
E01001621,320.0,0.0,0.0,0.0,0.0,31.869,3,16.779,4561.1,63730.0,3328.0,E02000337,E12000007
E01001623,323.0,0.0,0.0,0.0,0.0,24.743,4,9.011,6526.9,44942.0,1369.0,E02000337,E12000007
E01001624,286.0,0.0,0.0,0.0,0.0,25.331,4,6.647,7254.9,50552.0,1910.0,E02000337,E12000007
E01001625,405.0,0.0,0.0,0.0,0.0,40.633,2,6.107,6622.0,58718.0,1628.0,E02000337,E12000007
E01001629,541.0,0.0,0.0,0.0,0.0,30.377,3,28.016,10418.5,59204.0,1858.0,E02000321,E12000007
E01001631,782.0,0.0,1.0,1.0,1.0,34.131,2,23.638,10700.5,68313.0,2465.0,E02000319,E12000007
E01001632,417.0,0.0,0.0,0.0,0.0,18.55,5,17.764,16926.9,36974.0,403.0,E02000319,E12000007
E01001633,372.0,0.0,0.0,0.0,0.0,34.156,2,9.817,17734.4,60747.0,2263.0,E02000321,E12000007
E01001634,347.0,0.0,0.0,0.0,0.0,41.733,2,11.093,14952.6,56731.0,1323.0,E02000321,E12000007
E01001635,199.0,0.0,0.0,0.0,0.0,23.232,4,6.776,7798.9,71714.0,1971.0,E02000319,E12000007
E01001636,477.0,0.0,0.0,0.0,0.0,25.682,4,9.82,13482.8,32359.0,833.0,E02000319,E12000007
E01001637,426.0,0.0,0.0,0.0,0.0,27.056,3,8.019,9698.4,46500.0,1178.0,E02000321,E12000007
E01001638,361.0,0.0,0.0,0.0,0.0,28.086,3,15.619,16248.8,68273.0,2743.0,E02006931,E12000007
E01001640,439.0,0.0,0.0,0.0,0.0,30.555,3,21.108,20227.0,70410.0,5050.0,E02006928,E12000007
E01001641,1164.0,1.0,1.0,1.0,1.0,16.332,6,22.003,5024.2,84134.0,4080.0,E02006931,E12000007
E01001642,585.0,0.0,0.0,0.0,1.0,11.497,7,7.905,1448.3,48025.0,2506.0,E02006931,E12000007
E01001644,721.0,0.0,0.0,1.0,1.0,17.25,6,20.03,13764.4,83855.0,3375.0,E02006931,E12000007
E01001645,334.0,0.0,0.0,0.0,0.0,27.85,3,4.087,6386.2,48354.0,1482.0,E02000334,E12000007
E01001646,660.0,0.0,0.0,1.0,1.0,25.032,4,10.104,13352.3,76905.0,2351.0,E02000331,E12000007
E01001647,267.0,0.0,0.0,0.0,0.0,21.637,4,5.023,4291.5,54752.0,1475.0,E02000334,E12000007
E01001648,296.0,0.0,0.0,0.0,0.0,19.236,5,3.839,4131.1,50022.0,1425.0,E02000334,E12000007
E01001649,305.0,0.0,0.0,0.0,0.0,35.196,2,2.254,4741.3,35469.0,795.0,E02000334,E12000007
E01001650,367.0,0.0,0.0,0.0,0.0,31.966,3,6.702,8808.8,78787.0,2997.0,E02000331,E12000007
E01001651,524.0,0.0,0.0,0.0,0.0,43.603,2,4.891,6105.5,61443.0,1916.0,E02000331,E12000007
E01001652,512.0,0.0,0.0,0.0,0.0,17.489,6,7.274,6408.7,65372.0,2059.0,E02000331,E12000007
E01001653,384.0,0.0,0.0,0.0,0.0,40.929,2,3.339,5979.0,64938.0,3995.0,E02000341,E12000007
E01001654,435.0,0.0,0.0,0.0,0.0,39.916,2,2.715,5335.5,75487.0,5230.0,E02000341,E12000007
E01001655,466.0,0.0,0.0,0.0,0.0,42.546,2,5.776,3624.0,46729.0,1717.0,E02000341,E12000007
E01001656,194.0,0.0,0.0,0.0,0.0,18.273,5,3.828,4858.7,40178.0,1610.0,E02006927,E12000007
E01001657,261.0,0.0,0.0,0.0,0.0,11.265,8,8.326,3882.3,25341.0,985.0,E02006927,E12000007
E01001658,276.0,0.0,0.0,0.0,0.0,18.198,5,6.884,3805.8,43490.0,1572.0,E02006927,E12000007
E01001659,361.0,0.0,0.0,0.0,0.0,20.724,5,7.594,4286.1,47149.0,2684.0,E02006927,E12000007
E01001660,334.0,0.0,0.0,0.0,0.0,33.571,2,4.254,4655.1,41173.0,1849.0,E02000341,E12000007
E01001661,522.0,0.0,0.0,0.0,0.0,35.08,2,6.346,3657.1,37378.0,1850.0,E02000341,E12000007
E01001662,655.0,0.0,0.0,0.0,1.0,22.073,4,14.755,9963.1,94317.0,3732.0,E02006930,E12000007
E01001664,608.0,0.0,0.0,0.0,1.0,21.316,5,18.691,13324.8,87788.0,4394.0,E02006930,E12000007
E01001665,538.0,0.0,0.0,0.0,0.0,17.153,6,17.133,10139.5,105152.0,4800.0,E02006930,E12000007
E01001666,1244.0,1.0,1.0,1.0,1.0,25.344,4,13.397,4564.1,63102.0,3216.0,E02006929,E12000007
E01001667,700.0,0.0,0.0,0.0,0.0,42.578,2,9.607,7334.2,64657.0,3485.0,E02006929,E12000007
E01001668,700.0,0.0,0.0,0.0,0.0,26.89,3,15.071,7334.2,95146.0,4724.0,E02006929,E12000007
E01001669,622.0,0.0,0.0,0.0,1.0,27.835,3,4.495,4947.4,44266.0,1163.0,E02006786,E12000007
E01001671,337.0,0.0,0.0,0.0,0.0,22.947,4,4.852,8533.5,57203.0,1247.0,E02006786,E12000007
E01001672,392.0,0.0,0.0,0.0,0.0,27.142,3,6.798,5366.5,38450.0,905.0,E02000318,E12000007
E01001673,796.0,0.0,1.0,1.0,1.0,35.883,2,18.995,13770.8,64341.0,1136.0,E02000318,E12000007
E01001674,453.0,0.0,0.0,0.0,0.0,22.128,4,8.691,10242.7,45035.0,636.0,E02000318,E12000007
E01001675,694.0,0.0,0.0,1.0,1.0,28.69,3,13.277,15260.8,54314.0,1202.0,E02000318,E12000007
E01001676,526.0,0.0,0.0,0.0,0.0,28.338,3,9.761,13713.9,38901.0,678.0,E02006786,E12000007
E01001677,617.0,0.0,0.0,0.0,1.0,19.733,5,8.804,10788.0,37139.0,830.0,E02000318,E12000007
E01001678,252.0,0.0,0.0,0.0,0.0,14.09,7,4.029,6776.2,32170.0,655.0,E02000329,E12000007
E01001679,222.0,0.0,0.0,0.0,0.0,13.493,7,4.961,6352.1,34240.0,1387.0,E02000332,E12000007
E01001680,165.0,0.0,0.0,0.0,0.0,8.857,8,3.202,2495.5,23361.0,856.0,E02000332,E12000007
E01001681,206.0,0.0,0.0,0.0,0.0,18.3,5,5.219,9063.3,47076.0,700.0,E02000332,E12000007
E01001682,323.0,0.0,0.0,0.0,0.0,18.224,5,5.12,1580.9,35009.0,1434.0,E02000332,E12000007
E01001683,456.0,0.0,0.0,0.0,0.0,22.811,4,6.501,11531.6,40730.0,702.0,E02000329,E12000007
E01001684,200.0,0.0,0.0,0.0,0.0,24.72,4,4.613,1219.9,27246.0,872.0,E02000329,E12000007
E01001685,252.0,0.0,0.0,0.0,0.0,17.339,6,4.761,8610.8,42503.0,688.0,E02000329,E12000007
E01001686,374.0,0.0,0.0,0.0,0.0,20.534,5,4.713,10594.5,46537.0,1054.0,E02000332,E12000007
E01001687,702.0,0.0,0.0,1.0,1.0,35.651,2,9.814,3979.8,45163.0,1285.0,E02000314,E12000007
E01001688,723.0,0.0,0.0,1.0,1.0,26.616,3,8.812,7525.4,51457.0,2212.0,E02000314,E12000007
E01001690,347.0,0.0,0.0,0.0,0.0,29.707,3,9.111,12566.0,52122.0,1354.0,E02000313,E12000007
E01001692,292.0,0.0,0.0,0.0,0.0,30.003,3,5.743,19811.6,69357.0,1568.0,E02000313,E12000007
E01001693,405.0,0.0,0.0,0.0,0.0,33.676,2,9.352,11437.0,113214.0,2920.0,E02000313,E12000007
E01001694,334.0,0.0,0.0,0.0,0.0,23.21,4,4.596,4549.0,49202.0,1701.0,E02000313,E12000007
E01001695,366.0,0.0,0.0,0.0,0.0,36.783,2,30.148,15474.5,65850.0,2428.0,E02000323,E12000007
E01001696,1071.0,1.0,1.0,1.0,1.0,36.797,2,39.556,18241.1,50786.0,2357.0,E02000323,E12000007
E01001697,529.0,0.0,0.0,0.0,0.0,33.943,2,17.761,17376.7,51039.0,1324.0,E02000323,E12000007
E01001698,515.0,0.0,0.0,0.0,0.0,29.548,3,5.185,14856.3,45910.0,962.0,E02000327,E12000007
E01001699,381.0,0.0,0.0,0.0,0.0,24.705,4,13.685,2132.1,37381.0,1778.0,E02000327,E12000007
E01001700,726.0,0.0,0.0,1.0,1.0,31.145,3,12.109,16531.8,54143.0,969.0,E02000323,E12000007
E01001701,1266.0,1.0,1.0,1.0,1.0,29.43,3,8.754,1839.7,38227.0,1375.0,E02000327,E12000007
E01001702,259.0,0.0,0.0,0.0,0.0,37.853,2,2.946,17511.8,51950.0,1133.0,E02000327,E12000007
E01001703,513.0,0.0,0.0,0.0,0.0,31.821,3,6.828,24458.8,48670.0,991.0,E02000323,E12000007
E01001704,367.0,0.0,0.0,0.0,0.0,23.517,4,7.744,11795.4,36272.0,713.0,E02000323,E12000007
E01001705,709.0,0.0,0.0,1.0,1.0,32.594,3,17.984,12772.7,54454.0,2049.0,E02000317,E12000007
E01001706,439.0,0.0,0.0,0.0,0.0,39.488,2,12.13,14276.7,63020.0,2636.0,E02000317,E12000007
E01001708,263.0,0.0,0.0,0.0,0.0,20.619,5,10.406,9603.8,47263.0,1262.0,E02000317,E12000007
E01001709,783.0,0.0,0.0,0.0,1.0,37.34,2,9.327,13193.0,42900.0,2557.0,E02000316,E12000007
E01001710,345.0,0.0,0.0,0.0,0.0,33.511,2,16.733,20453.5,94909.0,4029.0,E02000317,E12000007
E01001711,783.0,0.0,0.0,0.0,1.0,27.849,3,9.868,13193.0,63789.0,4073.0,E02000316,E12000007
E01001712,617.0,0.0,0.0,0.0,1.0,31.332,3,17.727,12815.7,70935.0,4178.0,E02000316,E12000007
E01001713,439.0,0.0,0.0,0.0,0.0,37.076,2,13.6,14276.7,57894.0,2362.0,E02000317,E12000007
E01001714,658.0,0.0,0.0,1.0,1.0,44.248,1,22.294,13637.0,39121.0,1508.0,E02000346,E12000007
E01001715,237.0,0.0,0.0,0.0,0.0,28.349,3,34.168,16810.5,37233.0,1157.0,E02000351,E12000007
E01001716,540.0,0.0,0.0,0.0,0.0,37.112,2,38.121,22266.5,40853.0,1221.0,E02000351,E12000007
E01001717,217.0,0.0,0.0,0.0,0.0,27.475,3,13.307,11525.1,48873.0,2280.0,E02000351,E12000007
E01001718,1041.0,0.0,1.0,1.0,1.0,20.149,5,45.367,16746.9,23910.0,871.0,E02000351,E12000007
E01001719,414.0,0.0,0.0,0.0,0.0,35.72,2,13.178,25801.9,61521.0,2012.0,E02000351,E12000007
E01001720,433.0,0.0,0.0,0.0,0.0,19.773,5,26.028,16968.2,59510.0,1528.0,E02000351,E12000007
E01001722,570.0,0.0,0.0,0.0,1.0,31.702,3,15.714,21788.1,45071.0,1355.0,E02006921,E12000007
E01001723,303.0,0.0,0.0,0.0,0.0,22.842,4,20.177,16666.7,37406.0,1120.0,E02000350,E12000007
E01001724,575.0,0.0,0.0,0.0,1.0,25.324,4,22.222,24862.5,41452.0,1788.0,E02000350,E12000007
E01001725,218.0,0.0,0.0,0.0,0.0,26.575,3,16.469,19344.6,44346.0,909.0,E02000348,E12000007
E01001726,269.0,0.0,0.0,0.0,0.0,32.84,3,20.036,26185.8,62237.0,1322.0,E02000348,E12000007
E01001727,231.0,0.0,0.0,0.0,0.0,22.608,4,11.833,18631.7,46345.0,1250.0,E02000350,E12000007
E01001728,277.0,0.0,0.0,0.0,0.0,30.577,3,13.736,21628.4,52301.0,1443.0,E02006921,E12000007
E01001729,1730.0,1.0,1.0,1.0,1.0,42.01,2,19.398,15556.4,55321.0,2812.0,E02000363,E12000007
E01001730,676.0,0.0,0.0,1.0,1.0,45.752,1,19.906,21138.3,64696.0,3237.0,E02000363,E12000007
E01001731,1273.0,1.0,1.0,1.0,1.0,31.157,3,28.999,15374.9,45673.0,2430.0,E02000361,E12000007
E01001732,581.0,0.0,0.0,0.0,1.0,39.137,2,22.053,29366.3,57163.0,3682.0,E02000363,E12000007
E01001733,662.0,0.0,0.0,1.0,1.0,32.404,3,15.859,12883.7,32450.0,1469.0,E02000359,E12000007
E01001734,875.0,0.0,1.0,1.0,1.0,36.255,2,31.465,13653.3,59748.0,3471.0,E02000361,E12000007
E01001735,546.0,0.0,0.0,0.0,0.0,35.185,2,25.114,11769.1,55167.0,3065.0,E02000363,E12000007
E01001736,314.0,0.0,0.0,0.0,0.0,21.541,5,9.245,17268.7,73670.0,3098.0,E02000356,E12000007
E01001737,325.0,0.0,0.0,0.0,0.0,24.573,4,9.149,17627.1,53778.0,1052.0,E02000356,E12000007
E01001738,413.0,0.0,0.0,0.0,0.0,22.939,4,13.532,19099.9,36808.0,636.0,E02000356,E12000007
E01001739,448.0,0.0,0.0,0.0,0.0,25.798,4,15.385,16165.2,51117.0,1665.0,E02000356,E12000007
E01001740,354.0,0.0,0.0,0.0,0.0,43.901,1,19.057,17861.3,62389.0,2519.0,E02000358,E12000007
E01001741,311.0,0.0,0.0,0.0,0.0,17.772,5,12.12,16582.3,52934.0,1103.0,E02000353,E12000007
E01001742,486.0,0.0,0.0,0.0,0.0,28.995,3,8.919,14024.0,34814.0,958.0,E02000352,E12000007
E01001744,464.0,0.0,0.0,0.0,0.0,32.017,3,25.559,14833.5,47489.0,1085.0,E02000365,E12000007
E01001745,643.0,0.0,0.0,0.0,1.0,36.826,2,16.42,19269.2,54850.0,1997.0,E02000360,E12000007
E01001746,272.0,0.0,0.0,0.0,0.0,35.266,2,14.834,34338.1,77374.0,1176.0,E02000360,E12000007
E01001747,862.0,0.0,1.0,1.0,1.0,31.063,3,24.584,16355.3,53590.0,2751.0,E02000358,E12000007
E01001748,452.0,0.0,0.0,0.0,0.0,32.844,3,30.799,13323.4,47999.0,2495.0,E02000364,E12000007
E01001749,375.0,0.0,0.0,0.0,0.0,31.098,3,27.384,13971.8,43552.0,1933.0,E02000364,E12000007
E01001750,807.0,0.0,1.0,1.0,1.0,36.039,2,20.73,14554.2,57750.0,2740.0,E02000365,E12000007
E01001751,412.0,0.0,0.0,0.0,0.0,18.737,5,22.086,9609.9,41317.0,1479.0,E02000365,E12000007
E01001752,642.0,0.0,0.0,0.0,1.0,26.838,3,13.447,18552.4,77440.0,2962.0,E02000369,E12000007
E01001753,438.0,0.0,0.0,0.0,0.0,35.92,2,13.246,20589.0,83967.0,2742.0,E02000369,E12000007
E01001754,642.0,0.0,0.0,0.0,1.0,31.459,3,19.171,18552.4,54766.0,1784.0,E02000369,E12000007
E01001755,597.0,0.0,0.0,0.0,1.0,40.073,2,17.396,16463.7,58773.0,2282.0,E02000369,E12000007
E01001756,795.0,0.0,1.0,1.0,1.0,23.435,4,30.451,12558.6,50195.0,1923.0,E02000365,E12000007
E01001757,277.0,0.0,0.0,0.0,0.0,31.873,3,25.395,31763.5,52105.0,1986.0,E02000360,E12000007
E01001758,710.0,0.0,0.0,1.0,1.0,38.882,2,29.733,20962.3,78164.0,4089.0,E02000360,E12000007
E01001759,350.0,0.0,0.0,0.0,0.0,28.934,3,26.675,15974.8,46125.0,1633.0,E02000360,E12000007
E01001760,1918.0,1.0,1.0,1.0,1.0,39.233,2,36.857,13081.2,70870.0,5709.0,E02000361,E12000007
E01001761,632.0,0.0,0.0,0.0,1.0,47.161,1,31.584,16959.0,42581.0,2417.0,E02000360,E12000007
E01001762,958.0,0.0,1.0,1.0,1.0,27.09,3,30.379,11756.9,44912.0,2277.0,E02000361,E12000007
E01001763,521.0,0.0,0.0,0.0,0.0,22.12,4,24.948,16289.1,43154.0,1874.0,E02000364,E12000007
E01001764,375.0,0.0,0.0,0.0,0.0,28.73,3,19.536,16654.0,49129.0,1947.0,E02000354,E12000007
E01001765,429.0,0.0,0.0,0.0,0.0,43.409,2,12.348,14327.8,47913.0,1736.0,E02000354,E12000007
E01001767,454.0,0.0,0.0,0.0,0.0,33.95,2,20.289,15184.1,52633.0,1477.0,E02000354,E12000007
E01001768,475.0,0.0,0.0,0.0,0.0,24.277,4,20.115,18367.7,28157.0,867.0,E02000350,E12000007
E01001769,320.0,0.0,0.0,0.0,0.0,26.759,3,23.887,12315.8,30678.0,930.0,E02000350,E12000007
E01001770,494.0,0.0,0.0,0.0,0.0,34.261,2,24.86,13235.5,78138.0,6139.0,E02000354,E12000007
E01001772,482.0,0.0,0.0,0.0,0.0,41.78,2,17.667,27229.8,78392.0,2944.0,E02000368,E12000007
E01001773,967.0,0.0,1.0,1.0,1.0,38.205,2,18.307,20335.8,63956.0,2433.0,E02000369,E12000007
E01001774,872.0,0.0,1.0,1.0,1.0,28.204,3,17.669,11045.0,69333.0,3247.0,E02000368,E12000007
E01001775,457.0,0.0,0.0,0.0,0.0,39.266,2,11.001,12876.3,55587.0,2629.0,E02000368,E12000007
E01001776,565.0,0.0,0.0,0.0,1.0,45.938,1,20.687,16820.9,45939.0,1701.0,E02000369,E12000007
E01001777,1117.0,1.0,1.0,1.0,1.0,34.27,2,25.675,17086.3,55931.0,2502.0,E02000371,E12000007
E01001779,475.0,0.0,0.0,0.0,0.0,30.639,3,26.956,18351.0,51669.0,1835.0,E02000370,E12000007
E01001780,1142.0,1.0,1.0,1.0,1.0,37.728,2,37.2,16554.2,62891.0,3815.0,E02000371,E12000007
E01001781,613.0,0.0,0.0,0.0,1.0,44.66,1,17.397,10588.2,47915.0,2114.0,E02000370,E12000007
E01001782,475.0,0.0,0.0,0.0,0.0,21.076,5,12.907,18351.0,59014.0,2115.0,E02000370,E12000007
E01001783,337.0,0.0,0.0,0.0,0.0,38.594,2,24.393,26113.8,82481.0,3336.0,E02000370,E12000007
E01001784,435.0,0.0,0.0,0.0,0.0,26.639,3,22.559,23315.8,57288.0,1833.0,E02000371,E12000007
E01001785,232.0,0.0,0.0,0.0,0.0,30.74,3,12.958,17582.8,56253.0,2023.0,E02000359,E12000007
E01001786,604.0,0.0,0.0,0.0,1.0,37.939,2,2.671,1966.9,30407.0,1191.0,E02000357,E12000007
E01001787,566.0,0.0,0.0,0.0,1.0,43.42,2,5.038,7247.0,51987.0,2735.0,E02000357,E12000007
E01001788,412.0,0.0,0.0,0.0,0.0,42.475,2,3.531,13074.2,52472.0,1997.0,E02000357,E12000007
E01001789,328.0,0.0,0.0,0.0,0.0,27.673,3,5.545,18335.1,51202.0,1351.0,E02000359,E12000007
E01001790,269.0,0.0,0.0,0.0,0.0,51.961,1,6.605,27459.2,81831.0,2342.0,E02000357,E12000007
E01001791,343.0,0.0,0.0,0.0,0.0,32.227,3,7.567,14015.4,42433.0,1370.0,E02000359,E12000007
E01001792,541.0,0.0,0.0,0.0,0.0,32.729,3,21.031,11033.1,42191.0,1713.0,E02000355,E12000007
E01001793,303.0,0.0,0.0,0.0,0.0,24.873,4,13.607,9881.3,47406.0,1795.0,E02000355,E12000007
E01001794,608.0,0.0,0.0,0.0,1.0,26.492,4,22.96,14886.3,36848.0,954.0,E02000355,E12000007
E01001795,483.0,0.0,0.0,0.0,0.0,31.452,3,18.869,12886.7,54591.0,2750.0,E02000355,E12000007
E01001796,610.0,0.0,0.0,0.0,1.0,28.427,3,15.503,16089.3,46976.0,1036.0,E02000355,E12000007
E01001798,596.0,0.0,0.0,0.0,1.0,46.437,1,16.1,22159.8,59544.0,1637.0,E02006918,E12000007
E01001799,248.0,0.0,0.0,0.0,0.0,26.539,4,14.405,14207.5,50273.0,1166.0,E02000347,E12000007
E01001800,525.0,0.0,0.0,0.0,0.0,39.15,2,20.246,20636.8,57617.0,1748.0,E02000348,E12000007
E01001801,221.0,0.0,0.0,0.0,0.0,31.423,3,8.134,11658.8,48902.0,1166.0,E02000352,E12000007
E01001802,223.0,0.0,0.0,0.0,0.0,33.522,2,8.901,13139.3,46254.0,1081.0,E02000347,E12000007
E01001803,281.0,0.0,0.0,0.0,0.0,15.695,6,6.057,11053.9,39393.0,1161.0,E02000352,E12000007
E01001804,182.0,0.0,0.0,0.0,0.0,26.466,4,6.75,15081.2,26610.0,749.0,E02000347,E12000007
E01001805,316.0,0.0,0.0,0.0,0.0,27.222,3,19.545,8324.3,49693.0,1791.0,E02000353,E12000007
E01001806,648.0,0.0,0.0,1.0,1.0,29.992,3,8.518,4496.5,50320.0,2656.0,E02000352,E12000007
E01001807,374.0,0.0,0.0,0.0,0.0,29.104,3,13.701,15418.1,42858.0,1169.0,E02000347,E12000007
E01001808,742.0,0.0,0.0,1.0,1.0,30.857,3,22.721,12866.1,46433.0,1959.0,E02000345,E12000007
E01001809,321.0,0.0,0.0,0.0,0.0,26.652,3,21.249,16511.8,38865.0,1075.0,E02000345,E12000007
E01001811,363.0,0.0,0.0,0.0,0.0,48.58,1,12.813,21120.3,57302.0,1332.0,E02000346,E12000007
E01001812,373.0,0.0,0.0,0.0,0.0,29.842,3,10.548,7255.1,23980.0,557.0,E02000347,E12000007
E01001813,673.0,0.0,0.0,1.0,1.0,48.476,1,27.391,19989.8,49084.0,2017.0,E02000346,E12000007
E01001814,545.0,0.0,0.0,0.0,0.0,32.729,3,22.427,14903.5,37240.0,1039.0,E02000345,E12000007
E01001815,376.0,0.0,0.0,0.0,0.0,36.758,2,13.08,16242.0,51986.0,1987.0,E02000368,E12000007
E01001816,498.0,0.0,0.0,0.0,0.0,25.206,4,12.344,11372.0,57416.0,1780.0,E02000364,E12000007
E01001819,412.0,0.0,0.0,0.0,0.0,27.879,3,14.52,11660.5,37668.0,1149.0,E02000364,E12000007
E01001820,355.0,0.0,0.0,0.0,0.0,41.027,2,12.546,16391.5,67134.0,3148.0,E02000368,E12000007
E01001821,411.0,0.0,0.0,0.0,0.0,43.173,2,11.286,19650.7,95607.0,5480.0,E02000368,E12000007
