LSOA11CD,ptal_score
E01004321,31.5002
E01004322,35.3089
E01004323,31.3955
E01004324,22.2961
E01004325,41.3271
E01004326,29.3182
E01004327,6.34881
E01004328,9.28759
E01004329,4.81106
E01004330,6.35237
E01004331,7.28664
E01004332,9.08841
E01004333,15.0356
E01004334,10.6936
E01004335,12.1712
E01004336,24.4388
E01004337,19.5516
E01004338,22.3495
E01004339,18.5877
E01004340,17.6236
E01004341,10.5235
E01004342,6.83652
E01004343,6.11766
E01004344,6.04218
E01004345,5.84532
E01004346,7.4411
E01004347,6.88917
E01004348,7.85289
E01004349,2.60566
E01004350,4.14689
E01004351,4.51648
E01004352,5.24564
E01004353,6.12753
E01004354,12.4894
E01004355,3.71726
E01004356,2.9095
E01004357,4.8265
E01004358,6.90069
E01004359,8.0844
E01004360,4.52015
E01004361,3.55343
E01004362,7.0128
E01004363,12.969
E01004364,16.0909
E01004365,23.6092
E01004366,8.71114
E01004367,15.6319
E01004368,13.33
E01004369,9.78475
E01004370,9.52782
E01004371,19.5027
E01004372,8.72288
E01004373,17.7363
E01004374,19.7298
E01004375,20.0761
E01004376,24.7734
E01004377,3.08518
E01004378,6.17796
E01004379,8.17743
E01004380,2.82789
E01004381,8.76649
E01004382,5.87665
E01004383,6.11087
E01004384,5.84033
E01004385,3.257
E01004386,4.42532
E01004387,3.75753
E01004388,6.7736
E01004389,4.8808
E01004390,3.63477
E01004391,10.313
E01004392,18.7884
E01004393,15.195
E01004394,14.7573
E01004395,1.08716
E01004396,14.3206
E01004397,28.8613
E01004398,4.36378
E01004399,2.59091
E01004400,5.89225
E01004401,6.75099
E01004402,3.6788
E01004403,5.86788
E01004404,5.17408
E01004405,19.4201
E01004406,27.6919
E01004407,9.34314
E01004408,13.0956
E01004409,22.0624
E01004410,11.5197
E01004411,32.454
E01004412,19.3702
E01004413,5.41724
E01004414,7.9471
E01004415,4.49868
E01004416,3.92694
E01004417,7.4391
E01004418,7.82563
E01004419,7.7111
E01004420,20.7897
E01004421,11.1775
E01004422,4.31176
E01004423,13.0784
E01004424,8.5424
E01004425,9.56044
E01004426,8.41691
E01004427,4.97309
E01004428,4.58703
E01004429,5.34133
E01004430,15.1683
E01004432,9.69303
E01004434,3.73113
E01004435,11.7187
E01004436,17.9811
E01004437,22.0963
E01004438,23.2982
E01004439,20.6552
E01004440,25.9134
E01004441,22.3005
E01004442,14.7691
E01004443,31.5323
E01004444,17.6674
E01004445,16.6579
E01004446,12.5915
E01004447,16.1854
E01004448,4.27719
E01004449,4.72708
E01004450,2.76542
E01004451,3.8228
E01004452,8.98181
E01004453,3.34808
E01004454,7.48551
E01004455,8.81325
E01004456,2.38199
E01004457,8.10185
E01004458,9.88024
E01004459,5.33983
E01004460,11.8487
E01004461,14.3995
E01004462,12.752
E01004463,6.27086
E01004464,10.4803
E01004465,14.7005
E01004466,10.3848
E01004467,14.8805
E01004468,4.49017
E01004469,7.57519
E01004470,11.0759
E01004471,9.51262
E01004472,20.7403
E01004473,24.1924
E01004474,29.0897
E01004475,24.9317
E01004476,18.7539
E01004477,9.35808
E01004478,4.45571
E01004479,12.3193
E01004480,19.3993
E01004481,22.8586
E01004482,13.3416
E01004483,6.24734
E01004484,13.0266
E01004485,24.8053
E01004486,4.88674
E01004487,12.9393
E01004488,19.2578
E01004489,10.8804
E01004490,15.6594
E01004491,6.74427
E01004492,8.64266
E01004493,14.1712
E01004494,11.3518
E01004495,17.9979
E01004496,21.0131
E01004497,15.219
E01004498,20.2181
E01004499,13.0666
E01004500,22.307
E01004501,16.8442
E01004502,8.41914
E01004503,9.28372
E01004504,6.65436
E01004505,12.6739
E01004506,26.1798
E01004507,21.2298
E01004508,65.3732
E01004509,20.3022
E01004510,28.6528
E01004511,16.4034
E01004512,11.5559
E01004513,11.2959
E01004514,23.4007
E01004515,46.4096
E01004516,4.56366
E01004517,10.9106
E01004518,7.33567
E01004519,13.9156
E01004520,9.27835
E01004521,6.997
E01004522,7.78763
E01004523,5.71449
E01004524,8.76703
E01004525,34.2824
E01004526,30.668
E01004527,26.6789
E01004528,18.0832
E01004529,22.4067
E01004530,22.1033
E01004531,16.0131
E01004532,3.44266
E01004533,11.8904
E01004534,33.3069
E01004535,60.8192
E01004536,69.971
E01004537,58.4702
E01004538,17.3906
E01004539,7.90831
E01004540,9.46682
E01004541,54.9333
E01004542,18.8609
E01004543,18.2374
E01004544,26.0442
E01004545,30.2327
E01004546,23.4633
E01004547,18.7098
E01004548,23.9227
E01004549,15.9668
E01004550,19.0034
E01004551,80.0165
E01004552,70.7844
E01004553,56.0727
E01004554,16.7995
E01004555,6.42138
E01004556,25.5357
E01004557,22.3937
E01004558,5.91175
E01004559,9.93922
E01004560,6.67686
E01004562,12.2579
E01004563,15.8112
E01004564,15.8483
E01004565,17.9822
E01004566,23.1705
E01004567,5.71263
E01004568,6.27377
E01004569,9.73148
E01004570,9.87565
E01004571,10.0612
E01004572,7.32364
E01004573,3.67013
E01004574,4.84142
E01004575,5.3535
E01004576,1.03424
E01004577,11.8297
E01004579,10.0409
E01004580,35.848
E01004581,7.53358
E01004582,9.28919
E01004583,11.1926
E01004584,8.64758
E01004585,54.162
E01004586,58.5304
E01004587,11.8972
E01004588,71.3531
E01004589,24.4017
E01004590,7.74313
E01004591,13.6658
E01004592,11.5652
E01004593,8.33756
E01004594,11.3183
E01004595,7.9174
E01004596,11.5288
E01004597,7.43252
E01004598,17.8299
E01004599,7.76611
E01004600,19.9831
E01004601,10.5263
E01004602,29.104
E01004604,6.57518
E01004605,6.04081
E01004606,13.7766
E01004607,18.6834
E01004608,30.8216
E01004609,32.7799
E01004610,13.9811
E01004611,14.3291
E01004612,17.9333
E01004613,25.5224
E01004614,20.741
E01004615,11.9066
E01004616,31.1881
E01004617,14.5109
E01004618,15.3782
E01004619,5.1342
E01004620,4.91633
E01004621,12.7501
E01004622,3.16192
E01004623,11.9191
E01004624,9.31174
E01004625,3.97119
E01004626,6.00695
E01004627,16.2964
E01004628,5.31662
E01004629,9.32165
E01004630,8.87223
E01004631,8.34233
E01004632,9.61406
E01004633,9.569
E01004634,5.70922
E01004635,9.45485
E01004636,4.895
E01004637,6.43003
E01004638,3.91931
E01004639,4.88593
E01004640,8.41123
E01004641,11.3352
E01004642,4.81162
E01004643,11.1144
E01004644,6.22767
E01004645,6.09325
E01004646,17.3159
E01004647,14.8005
E01004648,18.6008
E01004649,21.6555
E01004650,21.5086
E01004651,22.4332
E01004652,46.8112
E01004653,22.0553
E01004654,26.1461
E01004656,32.9717
E01004657,65.4648
E01004658,60.5846
E01004659,51.7312
E01004660,67.5543
E01004661,67.4532
E01004662,64.3299
E01004663,62.8432
E01004665,9.84175
E01004666,57.5241
E01004667,46.0239
E01004668,12.0873
E01004669,11.9224
E01004670,22.7722
E01004674,21.5926
E01004675,21.7743
E01004676,19.9467
E01004677,20.7789
E01004678,23.154
E01004679,20.8297
E01004680,52.2843
E01004681,48.2925
E01004682,58.4605
E01004683,51.9145
E01004684,59.6186
E01004686,52.7642
E01004687,56.1355
E01004688,17.0752
E01004689,21.6517
E01004690,79.5459
E01004691,36.6798
E01004692,19.0912
E01004693,32.3528
E01004694,42.605
E01004695,28.8042
E01004696,35.8808
E01004697,46.771
E01004698,32.0154
E01004699,36.6663
E01004700,43.6558
E01004701,20.3509
E01004702,35.2074
E01004703,29.3416
E01004705,21.3213
E01004706,16.191
E01004707,16.003
E01004708,20.4872
E01004709,20.2799
E01004710,24.3461
E01004711,19.8554
E01004712,63.3469
E01004713,50.0415
E01004714,63.5465
E01004715,52.7533
E01004716,47.6987
E01004717,53.748
E01004718,20.4329
E01004719,16.6143
E01004720,19.3185
E01004721,15.3964
E01004722,18.957
E01004723,21.6252
E01004724,14.764
E01004725,16.858
E01004726,20.4304
E01004727,18.3946
E01004728,22.9104
E01004729,19.9814
E01004730,2.84279
E01004731,58.0502
E01004732,44.0277
E01004733,43.3912
E01004734,97.9024
E01004735,94.2208
E01004736,62.2872
E01004737,34.2711
E01004738,22.3783
E01004739,12.1385
E01004740,61.1723
E01004741,48.6476
E01004742,44.3935
E01004743,21.7622
E01004744,62.921
E01004745,27.4992
E01004746,23.0741
E01004747,54.0743
E01004748,78.4479
E01004749,66.9255
E01004750,80.6097
E01004751,57.4968
E01004752,22.2623
E01004753,30.2124
E01004754,18.4226
E01004755,19.7925
E01004756,18.7855
E01004757,26.6501
E01004760,16.5669
E01004761,53.2204
E01004762,55.3645
E01004763,73.9184
E01004765,67.2584
E01032512,16.1217
E01032513,20.5269
E01032562,5.47998
E01032563,5.14985
E01032564,5.77311
E01032565,4.63559
E01032566,4.82311
E01032567,4.85676
E01032568,12.1081
E01032569,7.5301
E01032570,3.54951
E01032572,16.6446
E01032573,19.0241
E01032574,10.6691
E01032575,15.6637
E01032576,3.05816
E01032577,2.41789
E01032579,21.9167
E01032580,9.26587
E01032581,9.0732
E01032582,117.041
E01032583,100.926
E01032584,121.887
E01032623,2.86242
E01032637,25.3849
E01032638,9.37779
E01032639,57.9769
E01032640,25.0381
E01032646,51.0127
E01032719,65.755
E01032720,58.5998
E01032722,45.0002
E01032739,111.479
E01032740,61.6067
E01032741,28.624
E01032742,12.8605
E01032743,7.9912
E01032744,10.3781
E01032764,9.98092
E01032765,12.334
E01032766,33.5614
E01032767,45.6579
E01032768,19.2419
E01032769,24.0179
E01032770,5.65052
E01032771,21.9057
E01032772,9.06069
E01032773,7.99344
E01032774,7.48924
E01032775,6.6539
E01032776,13.6277
E01032777,13.9539
E01032778,10.3472
E01032779,15.4661
E01032780,16.778
E01032781,13.071
E01032782,18.9223
E01032783,8.4914
E01032784,16.36
E01032785,5.97423
E01032786,15.9278
E01032787,35.3698
E01032788,13.4737
E01032789,12.7026
E01032790,11.3018
E01032803,59.5684
E01032805,26.6419
E01032834,11.0725
E01033000,12.7114
E01033030,16.7838
E01033081,12.4459
E01033082,8.13863
E01033083,33.1948
E01033084,30.1333
E01033085,12.2711
E01033086,6.48765
E01033093,13.5187
E01033098,17.236
E01033099,23.3249
E01033100,25.5711
E01033101,13.059
E01033132,11.8255
E01033133,20.4464
E01033135,18.1249
E01033146,4.5284
E01033148,1.95646
E01033150,4.59153
E01033151,1.50806
E01033153,15.7816
E01033207,35.1591
E01033208,48.3708
E01033320,6.62003
E01033322,11.153
E01033324,20.2058
E01033325,22.7693
E01033327,39.0321
E01033341,32.8147
E01033424,16.1143
E01033455,23.8202
E01033456,8.333
E01033457,19.7264
E01033463,4.51798
E01033464,6.43984
E01033485,24.1974
E01033486,33.4022
E01033487,24.1604
E01033488,31.6148
E01033489,34.4169
E01033490,39.4401
E01033491,30.8599
E01033492,25.0055
E01033493,26.2162
E01033494,27.86
E01033568,19.0062
E01033569,24.6009
E01033570,2.85796
E01033571,5.87337
E01033572,4.68651
E01033573,10.4136
E01033574,6.69114
E01033575,7.7549
E01033576,9.97806
E01033577,6.56145
E01033578,13.6806
E01033579,9.45487
E01033580,6.6148
E01033581,6.92438
E01033582,5.32615
E01033583,40.5343
E01033584,8.05798
E01033585,17.5444
E01033586,15.0598
E01033587,8.08588
E01033588,5.00374
E01033589,20.3965
E01033590,3.93757
E01033591,10.7173
E01033592,3.82496
E01033593,49.3489
E01033594,55.6087
E01033595,76.7456
E01033596,78.3021
E01033597,14.4806
E01033598,21.5841
E01033599,29.1379
E01033600,23.8061
E01033601,28.8592
E01033602,27.2292
E01033603,55.1933
E01033604,52.9867
E01033605,33.7863
E01033606,21.5159
E01033607,18.959
E01033608,17.7461
E01033698,17.2561
E01033699,29.9191
E01033700,33.7401
E01033701,21.1794
E01033702,6.78693
E01033703,26.3334
E01033704,24.1503
E01033705,12.4569
E01033706,37.7289
E01033707,21.8604
E01033708,68.9076
E01033709,30.7382
E01033710,7.03304
E01033711,36.0012
E01033712,21.7788
E01033713,14.1707
E01033724,3.96785
E01033725,6.96301
E01033726,9.37133
E01033727,11.8607
E01033728,8.09003
E01033729,4.15731
E01033730,20.1428
E01033731,36.8987
E01033732,13.3178
E01033733,7.76764
E01033734,13.3084
E01033735,40.2662
E01033736,24.9444
E01033737,30.0834
E01033738,17.2565
E01033739,3.32811
E01033740,5.12954
E01033741,3.98214
E01033742,3.95321
E01033743,3.81744
E01033744,10.1709
E01033745,4.68378
E01033746,18.9882
