ptal_imd_interact,ptal_score,log_pop_density
368.13176999999996,18.765,10.155199124167396
1098.344448,27.648,10.22517967077789
1218.23693,35.57,10.371316944840842
1509.838748,45.221,9.874974902886088
1674.3738199999998,45.004,9.922642911575869
1266.755472,36.304,10.359344715704323
2119.3734870000003,63.777,9.956117952599326
2818.6534859999997,83.886,9.156760254273921
427.18147600000003,16.234,9.333628228267012
901.0236299999999,36.73,9.404919826165639
1675.237872,42.924,10.047678801468813
613.883589,37.257,9.70809899310929
651.9717959999999,28.833,9.614197521344652
170.51925,28.185,9.687040281012797
235.26188399999998,26.884,9.20680412682493
644.02985,36.07,9.525837007922554
462.22228,26.534,9.679825116624587
147.366232,21.149,9.42892956794068
71.382875,7.655,8.327726166461412
392.769504,27.528,9.800773531819207
167.22080799999998,26.636,9.303120080108643
230.886084,22.451,9.926525137787406
132.439842,16.837,9.709702540693765
780.09384,28.79,9.54566194684
582.565786,28.306,9.295104225175331
583.912286,23.269,9.536127150461509
842.45634,47.54,9.42349015149368
456.01067100000006,17.681,9.480367509189243
464.47480799999994,16.394,9.325961071467884
365.93385,17.807,9.306786270244435
623.295072,35.479,9.505328192343349
132.65604,5.004,9.242381527520978
158.288816,11.312,9.222071294851881
103.84707999999999,5.57,9.417509000975723
164.168004,12.166,9.362743811982853
296.204904,9.666,9.310267151592994
57.716148,6.612,8.247298645412574
157.089892,12.044,8.60337088765729
114.936768,12.256,9.043966964690508
34.048015,2.735,8.80503025185676
361.213104,8.968,9.053522805833449
15.084452,1.706,8.26716650506824
185.52470399999999,15.192,9.21529806229541
497.15759699999995,15.261,9.283358464712755
465.77322,16.508,9.174474823956158
545.8691699999999,14.574,9.35926886848045
262.58976,10.512,9.22695163778138
176.901172,6.566,9.546976880818262
383.91018,16.545,9.847985413374523
226.799417,7.397,8.720786883485731
162.982407,8.633,9.498094941799966
264.51910100000003,8.701,9.113399863908668
276.807122,11.657,9.79059877045751
353.608992,8.464,7.755167418553512
676.970159,21.929,9.846769041924565
1333.108276,35.506,9.595344235947703
1826.706024,39.624,9.309479575340708
749.9556400000001,24.76,9.20905955207646
151.14482400000003,6.222,8.223090551161533
55.97261099999999,3.897,7.425715391648727
11.056375000000001,1.375,7.112327444710911
244.79418,10.468,8.420902531097951
75.579858,8.517,8.47718336699654
38.252461000000004,6.143,8.685263682440333
67.03564899999999,5.273,8.823088393287376
23.568732000000004,2.244,7.607927724478835
10.45917,2.778,7.786634859458118
135.35411200000001,9.358,8.62914593054331
126.080304,8.504,8.592393423979173
61.712450000000004,5.15,7.557942765101947
427.87188,20.97,9.19173842357652
207.29191600000001,11.182,9.14830538105665
32.548587999999995,3.772,8.131530710604252
187.74567000000002,12.39,9.089121440383899
191.02410600000005,9.037,9.06577692078483
1335.822176,36.464,9.250839114256062
1761.491347,60.907,9.458441866531132
271.875777,6.961,8.744169388750624
220.32971999999998,5.231,9.111800983886504
291.3767680000001,8.992,8.843239841411004
399.68287399999997,11.446,8.909708140348773
292.34625,7.525,8.589774284196993
308.53827,8.143,9.364391046803108
421.55522399999995,10.408,9.471835027674317
47.138476000000004,4.774,7.103486522686009
43.071600000000004,6.275,8.480632936104435
49.987278,3.894,6.141176820336309
15.097368000000001,2.158,7.789537378392629
61.512165,3.555,7.776870542363862
41.886784000000006,3.236,7.837988362978997
1.5683010000000002,0.191,6.529126824827532
119.18190099999998,7.297,8.454445066562286
160.105525,8.737,8.479138198546972
284.64204,7.86,8.488423277920123
207.63331600000004,11.198,8.898870943732092
386.86297999999994,10.745,8.261965401629176
194.89824000000002,5.735,8.58135038985955
437.69016600000003,8.826,8.821127478253686
143.82528000000002,4.152,8.081722381221667
207.61560100000003,6.287,7.940298987680542
112.85617,8.441,8.519251072525682
66.093484,4.724,8.079927770758275
285.38214999999997,15.325,9.148071273749304
101.80027,6.094,8.924962309919485
316.89496,13.226,8.926504227785557
78.212784,4.848,9.285225185167898
365.393728,12.712,9.338698405826708
255.717997,10.937,9.452862931460894
47.52134,3.085,8.503844492646506
117.78224800000001,5.939,8.097304562642348
103.44128199999999,8.854,8.395251520610994
174.921648,10.736,8.760296220470051
31.369534,4.417,8.228337096736647
393.65332,17.555,8.597518935954138
24.60931,3.266,8.03024684144019
84.84096500000001,9.605,8.734399150063695
7.496412,1.463,7.869822113492876
24.374050999999998,3.419,7.774435510302958
14.575236,2.028,7.7045865708189645
11.297321,1.961,6.889285762698476
30.476925,1.467,7.472330178742318
25.21295,2.009,8.157141122834568
20.69466,2.94,7.700385738027032
11.401766999999998,2.223,8.096847920778622
287.60927000000004,8.957,8.515050898344205
1218.010552,28.312,9.542704180552853
483.44800000000004,16.975,9.05630301906052
323.52570000000003,10.65,8.642926759881966
442.204361,15.581,9.340692967574679
594.8633010000001,14.351,9.04315173280642
352.7415,7.95,9.02448056294395
400.768884,13.878,9.175645402179295
400.938216,14.604,9.356844750349138
595.107556,14.702,9.357250617290804
41.927068000000006,4.181,8.389041587457596
8.576896,1.184,6.394593595418598
33.999472,3.568,7.060047089324396
19.411969999999997,2.102,7.678465171489873
15.082808,2.584,7.866338923046544
74.69897599999999,6.196,8.35170515259019
34.130069999999996,3.627,8.503662057131885
137.232009,3.937,8.895999421767717
17.125452000000003,3.702,8.475203849143975
123.043382,3.311,9.455198447237036
12.998656,1.024,9.16806941154499
27.860331,3.009,8.23031079913502
59.081632,5.216,8.287780027088433
40.5405,4.095,8.362829155496854
46.381984,5.392,8.222956349993781
679.085017,20.639,8.887265982036924
239.58330500000002,12.233,9.128555313958135
126.77217,5.838,8.4440847195956
221.43567,8.061,9.028662607903215
246.83872000000002,11.513,8.731691479905413
321.445404,10.652,9.064909893765977
708.6291,19.1,9.590597067825529
825.932804,20.684,9.478763169489152
87.88305,4.45,9.35957900744242
183.226,5.389,9.090554081143331
86.51007,3.735,9.424370522113858
63.533359999999995,3.956,9.356827475760921
112.812595,5.491,8.721390388727631
470.628636,11.524,9.257824922297903
528.4261879999999,14.218,9.391194185495102
288.412125,12.725,9.364476765987114
473.7211019999999,16.377,9.317435382527666
802.4056439999999,18.316,9.49032539802156
75.81477,4.17,8.626513855325701
142.67169700000002,6.979,8.89688910763044
99.182616,6.861,8.480778138714188
52.209657,3.799,8.710520627386726
209.041626,4.911,8.67390629970344
137.18340999999998,8.411,8.853608283547592
406.7336,16.835,9.232884336411077
690.23903,21.47,9.323838685752607
288.247712,13.612,9.00028578520369
80.310804,3.577,8.907680016343688
370.584489,12.111,9.288439653959234
179.299736,7.882,8.89859782042888
176.1384,5.574,8.630914656717936
657.5875920000001,11.304,9.105401989429858
127.32119399999999,6.149,9.584232250245242
227.71153900000002,8.179,9.469553523050445
506.84105999999997,11.94,9.61587214452889
123.38335,5.699,9.25331365082405
232.087061,9.617,9.508954966041156
81.33228999999999,4.81,8.837085886729026
114.842811,5.573,9.387423230721936
228.708753,12.909,9.242981796691945
233.934525,8.525,8.724987544183223
708.34547,20.279,9.487221827183758
379.575315,13.671,9.052082937631113
173.64875,9.515,7.999007213243955
450.5576039999999,11.844,8.861633597686627
75.957693,4.753,9.37434519698424
98.00588400000001,5.554,9.47165023460353
523.378926,15.491,9.636463950192892
377.917509,11.537,9.816234328121949
134.34742,9.82,9.167985953894483
220.967625,7.125,8.886685639065584
216.546323,5.117,9.26245832623829
180.853913,11.159,9.310004695089129
96.610719,8.159,7.8336794598245305
31.277907,4.401,8.712595487748722
469.30254,9.255,9.029286011949155
70.41573,6.774,9.173686760994771
113.15318299999998,8.411,8.731061863708321
349.252722,12.402,9.495774920637484
128.40440900000002,8.057,8.924363511490403
531.660972,17.607,9.378360144059277
241.339736,10.879,9.41978248582542
177.49794400000002,4.888,8.913240760046031
196.28932700000001,5.449,9.491586779892728
357.21026900000004,7.481,7.394861816127535
430.222176,19.688,8.882669291308039
81.92986800000001,8.958,8.783043679630087
222.93492899999998,16.683,8.795597356887237
99.92618999999999,9.711,9.082279701908664
275.580844,24.178,8.839030283418003
232.619296,7.696,8.916385332207486
174.47745600000002,8.208,8.876097648143253
185.217472,13.376,8.535150980790014
80.356399,3.383,8.884693330927126
286.711866,12.026,9.042442294887952
366.83676899999995,16.003,8.406954128307303
84.383011,4.957,8.798439599332783
454.467816,18.524,8.19157384851279
489.374746,14.983,8.1797604936999
441.496188,21.588,9.13755460225053
216.59026500000002,9.755,8.566840131305652
94.33357000000001,3.505,8.958874503657384
339.572399,13.379,9.284287616928266
311.251602,10.786,9.4763671520071
169.156155,10.955,9.884844852264422
411.62995500000005,12.855,7.505602279687758
220.48263599999999,10.362,7.600702439539416
85.45219,4.915,7.779676063120352
778.513296,18.744,9.65864144520366
488.71953899999994,13.167,9.084402929329526
103.63811199999999,7.702,9.10032459293016
287.61917,7.045,9.514200865155425
159.943788,10.086,9.084289501775583
285.126527,13.747,8.936745277165874
364.620594,16.081,8.593746742132014
187.471322,5.983,8.7401127176387
130.464321,3.783,8.688352683504
79.879052,3.274,8.699681400989514
43.933248000000006,2.136,8.142848771965863
156.41839000000004,9.71,7.824325971663608
274.315437,8.613,8.57583938684897
82.41474500000001,4.445,8.774096417675434
113.39074800000002,8.364,8.962289184955788
52.681266,3.366,8.74084861170317
117.565182,6.966,8.641709066113805
279.828614,14.683,8.051850682252658
46.7181,6.534,8.683199034558488
43.963346,5.894,8.60611940061064
302.06628,8.628,9.284779717791016
519.42143,12.958,8.829841009885767
177.914016,7.674,9.023818004117619
158.911596,6.753,8.963288275610298
161.641471,5.177,9.77279783281768
124.83671999999999,5.552,8.82946055362633
100.49037000000001,5.835,9.325435353605872
133.430682,6.062,9.115710960396578
127.05504,5.439,8.900180898207466
213.44162,7.63,9.395208683036714
73.66439999999999,9.2,8.94832604627298
117.44766999999999,13.241,9.37057820174309
175.139776,8.743,8.923857580099885
130.16421599999998,11.128,8.467183283661958
123.11205199999999,12.418,9.281292655893523
139.05112,9.88,9.570194257720932
53.910498,7.026,9.347272226471327
76.458524,9.203,9.274122357012471
30.166851,2.717,8.098673238434273
49.79006100000001,4.371,7.465884247863994
61.176648,4.056,8.623209492000118
127.39726999999999,6.853,9.102988986963574
176.806678,6.109,8.96641996896327
198.668039,11.927,9.170111951256139
96.75473799999999,7.066,9.206964680736267
45.360514,4.141,8.557182839632397
190.027296,10.536,9.31228305348749
239.13732,10.02,8.24301946898925
332.32340999999997,14.415,8.691768154011362
211.730733,6.319,8.567315800819449
45.221136,1.698,7.642572094713475
45.01546200000001,1.362,7.882050733142866
212.58664,6.895,8.827424116832223
234.360501,6.969,8.466867849464172
98.808255,4.095,8.780049642432363
281.005746,6.553,8.7417757069247
234.222646,6.286,9.442515019896
293.02918400000004,7.336,9.360405574738476
457.04047799999995,11.526,9.08911015159987
203.64665699999998,4.943,9.257729555229986
32.402454,1.554,8.20753813815405
93.829255,3.769,8.891387766440497
124.297712,3.479,7.464223260626829
157.60522200000003,5.799,8.135698483946653
74.068232,2.078,8.009329842445359
167.39203499999996,4.401,9.461278062633715
40.138812,3.129,8.964375892876271
60.200032,4.064,9.208859275694385
64.157016,4.172,8.515652004397408
170.827206,9.273,8.46360252324316
77.07451499999999,4.403,9.180736468717603
84.24,7.02,9.048879705849558
76.091786,4.073,7.984053790053663
212.264244,10.924,8.31021822126361
278.72900799999996,8.296,7.637620042477245
189.659512,11.732,8.481566013773087
548.721558,19.593,9.226794261247862
287.641887,18.863,9.199764645603999
425.344336,18.202,8.886713282083651
445.98691599999995,20.066,8.936127185471365
343.142501,14.027,9.501336945395794
758.081808,16.503,9.790453223901949
420.36994999999996,10.01,10.114922828718177
609.955269,13.321,8.945397786493892
207.201085,8.323,9.827755955324
447.90450000000004,15.375,9.664716271898607
544.1625630000001,15.907,8.679414076503189
343.39024,11.768,9.283544364234599
177.93140400000001,6.804,9.598225181585256
206.79479999999998,4.905,9.645474308635235
54.96543,1.962,8.622651702272378
149.126725,5.225,9.395283489475089
433.98192,14.32,9.497359724877866
190.640954,6.587,9.525683816619143
261.429,10.5,9.528925003617779
107.37622499999999,4.145,8.48568188427698
186.70981799999998,6.879,9.341675604806204
220.645812,7.116,9.897690783688951
243.08368,9.248,9.513942544459919
80.68958,7.198,9.614845018989223
153.158064,6.404,9.303694093709392
153.699795,12.295,9.482891039962627
75.50877600000001,9.002,8.890245294585522
96.58636000000001,8.348,9.627042112010335
113.85864,11.571,9.68361365008954
94.90876499999999,11.081,9.256784930218783
101.363736,10.214,8.670635048659541
274.353327,16.677,8.717158183382788
686.4960149999999,19.715,9.001395540061786
327.380127,15.537,9.480199556154624
232.49423599999997,22.052,9.378427768742313
305.79635299999995,11.927,9.506176608683834
301.47186,15.788,9.303457239136991
309.27708,11.47,9.357423276677428
101.462404,2.876,8.826264866546488
226.84263199999998,11.909,9.196849781793684
183.44135,7.45,8.887500787046255
79.782352,8.656,8.945410819970375
82.496792,7.352,8.71724005597271
80.655209,7.771,8.764646843147974
60.869069999999994,6.77,8.57147302166257
86.29426,5.441,8.435245336768805
105.57585900000001,8.739,8.785967635940391
201.31425599999997,8.229,9.002639466842831
21.703096,1.172,7.342714462318004
150.802476,9.042,9.347559954857717
114.65307000000001,3.285,9.285447844462988
69.261654,1.522,9.529041345255129
71.0783,5.3,9.233832263990035
16.07445,0.567,4.817050545023591
19.326784,2.488,8.071499662588028
168.843203,3.943,8.353002276694564
121.029633,7.823,7.546974117516527
52.520856,6.844,8.579829905264212
8.110733,0.983,5.805134968916488
191.77137,9.093,7.940192151975948
178.06226,11.71,7.993113451971831
128.558625,4.875,8.519630219449654
167.82023999999998,6.276,9.064447171795779
12.431403,1.581,7.044905117129371
409.77720000000005,12.88,9.108385162786405
970.5733630000001,21.257,9.746254627467591
830.9095849999999,17.237,8.522837233801322
325.858935,7.941,8.68453646502948
122.43936599999999,2.877,7.165570751827624
306.50808,8.048,9.301514738355191
1049.7355479999999,22.628,9.165918154423435
813.838289,19.349,9.754732291225777
191.76100399999999,5.314,8.60329749046837
98.330208,3.488,9.10666732063814
135.173024,5.152,9.172918839326549
134.54616000000001,4.711,9.19912774476208
76.485318,1.973,6.759719200154732
246.00601099999997,7.039,8.70855707619442
281.299645,7.979,9.22509104392209
195.60701600000002,5.272,8.506516396752122
398.95905799999997,8.969,9.61905353277881
97.835188,3.278,7.590599566546185
299.44442,6.998,9.275275689379702
240.783246,7.983,9.44153939071631
210.602676,7.158,8.850460297088501
351.2578439999999,16.394,8.802086378540082
61.479347999999995,5.502,8.719088591167296
198.446826,14.286,8.829402009044614
423.794112,10.528,9.303566563603004
119.271822,5.011,8.979907820325096
676.227968,17.669,9.754749696908734
229.520819,5.731,8.603113973923838
289.58531700000003,8.259,9.49832739792492
123.94627200000001,5.472,8.692775423222049
164.58074100000002,4.293,8.782721675226577
159.655144,6.532,8.830323688321606
277.23166200000003,9.782,9.91360618605729
227.10759000000002,8.585,9.850445361298581
138.539074,4.646,7.498980469816699
193.152546,8.298,8.970152386052714
22.906519999999997,2.17,6.7690677592082436
76.15831999999999,4.387,8.561860582911397
150.632464,10.936,8.794400595573997
52.119899000000004,3.263,7.547026886572764
94.792384,7.256,8.500941850830188
42.917972999999996,5.901,8.58328051254366
218.94292000000002,6.58,8.899498844380622
132.908829,4.343,8.993390102637429
174.874053,4.539,9.296169383580601
410.33027599999997,11.708,9.61458473527851
304.99242000000004,10.005,9.619923655414718
216.745065,7.011,9.268212975166637
575.503192,17.533,9.484853614759611
103.67616000000001,8.265,9.390367632216764
64.249908,2.738,8.877158715453035
191.59423999999999,11.008,9.173572647783969
132.270638,5.506,8.907964201444829
130.10477400000002,6.562,8.864435790323979
328.926701,12.511,8.898761703362204
123.89868000000001,3.204,8.782031316442726
275.834944,8.032,9.406712751992798
288.29864699999996,6.111,8.782031316442726
266.65947,14.49,9.388277330452313
302.84576200000004,8.159,9.668265094056709
111.683193,3.863,8.776089912436266
292.19030499999997,5.995,9.329739878217516
221.89619400000004,16.757,8.740272740682359
100.45442800000001,11.234,8.262300941787448
145.450144,8.666,9.034008839114438
139.433547,8.821,8.560654898826773
44.302824,5.256,8.748177920189473
59.397397999999995,6.983,8.658918422669222
35.581106000000005,5.027,8.532239426954803
179.089218,12.474,8.183536986054506
304.55123199999997,16.241,8.422332910392278
35.694192,3.088,9.106312301552135
27.565272000000004,2.478,8.792579985773866
55.030440000000006,3.624,8.928852409687728
143.522704,10.064,8.904209155855872
69.43365,7.15,9.040950834993339
113.41575999999999,6.095,9.047586120674756
31.9165,3.316,8.957716515339465
125.681679,13.137,8.628984982019665
181.750068,3.996,8.605789977646879
209.45712,7.185,9.037497747816
188.83521200000004,5.884,8.771525284186465
213.050844,4.969,8.903407519932264
148.599,4.125,9.002577922700276
161.576262,3.834,8.676212002640357
240.238375,6.275,9.07613446620452
622.7956800000001,14.82,9.608941980062944
106.37039999999999,5.52,8.899485198557949
279.387288,8.101,8.690305809124883
288.521226,6.186,9.660472871579506
130.154752,7.852,9.096768457091263
99.887669,6.139,8.925627221244813
148.65679799999998,10.674,9.101507166839383
557.57443,11.731,9.02410717468207
165.575616,4.192,9.032564468030076
402.811124,12.002,9.164893114064245
351.856108,13.127,9.046078748398196
172.231812,4.572,8.83427871423726
373.243177,18.281,8.930428036788763
174.962898,13.519,9.051743154269026
344.689611,14.277,8.803619475696012
132.200103,10.941,8.885025658050846
327.3309,9.09,8.084993888105437
425.154856,15.322,9.082472908976099
331.38126,18.138,9.301934565137179
490.78575000000006,15.47,9.250262761973602
222.009546,15.114,8.997827613017998
156.12933600000002,13.662,9.176452613308825
409.885119,11.277,9.665896385224917
207.804933,8.939,8.700847193443972
38.597624999999994,4.125,8.688352683504
96.702914,5.557,8.214248569898473
149.249892,11.049,8.513426104846994
86.86473,7.922,8.737677209304541
221.34220899999997,16.453,8.784376594390672
37.243337999999994,5.177,7.740446986979978
25.165798000000002,3.934,8.951466010706174
192.33406000000002,10.772,8.938124741758315
133.22325,9.349,8.026921546597995
454.45324800000003,20.672,8.521543714153495
42.92037,3.33,8.983803570093475
99.76324600000001,5.269,9.080539156439757
182.02331999999998,9.083,7.783390669115358
59.364014999999995,6.931,7.4337847364904
199.02162400000003,9.836,7.643147441135828
81.20385,9.254,7.760807977051705
151.290854,6.409,8.609352959334837
149.965796,10.172,8.714863025156992
241.75420400000002,7.628,8.710998556151479
534.729951,16.779,8.425538322814523
222.95917299999996,9.011,8.783840577899161
168.375157,6.647,8.889570210002098
248.145731,6.107,8.798303718484979
851.042032,28.016,9.251434329511145
806.788578,23.638,9.278139197540618
329.5222,17.764,9.736718427268176
335.309452,9.817,9.783317921224594
462.944169,11.093,9.612707352506106
157.420032,6.776,8.96186619208268
252.19724,9.82,9.509244243850002
216.962064,8.019,9.17981930690823
438.675234,15.619,9.695835879989836
644.95494,21.108,9.914823062199874
359.352996,22.003,8.522220533130263
90.883785,7.905,7.278835960228471
345.51750000000004,20.03,9.529913476362633
113.82294999999999,4.087,8.76205126667709
252.92332799999997,10.104,9.499518824292966
108.68265099999999,5.023,8.36462459277163
73.847004,3.839,8.326541031301957
79.331784,2.254,8.464277529069621
214.236132,6.702,9.083620017196948
213.26227300000002,4.891,8.717109056611143
127.21498600000001,7.274,8.765567746947399
325.687115,14.755,9.206743912461778
398.417356,18.691,9.497457284755317
293.882349,17.133,9.224292585594187
125.11832500000001,4.495,8.506819570988677
111.33884400000001,4.852,9.051872051204388
184.511316,6.798,8.588117529752935
681.5975850000001,18.995,9.53037830213397
192.31444800000003,8.691,9.234418161455212
380.91713,13.277,9.633108253321309
276.607218,9.761,9.52623811205821
173.729332,8.804,9.28628237555134
56.768609999999995,4.029,8.821319316283951
66.93877300000001,4.961,8.756698161737646
28.360113999999996,3.202,7.822645029940664
95.50770000000001,5.219,9.112098900130107
93.30688,5.12,7.366381935204534
148.294311,6.501,9.35293308654114
114.03336,4.613,7.10734357067481
82.550979,4.761,9.060888634805389
96.776742,4.713,9.268184661660621
349.878914,9.814,8.289238083104806
234.540192,8.812,8.926172118824198
270.660477,9.111,9.438829609615144
172.307229,5.743,9.89407337792551
314.93795200000005,9.352,9.344696424475261
106.67316000000001,4.596,8.422882511944996
1108.933884,30.148,9.64701340720854
1455.5421319999998,39.556,9.811487388580138
602.8616229999999,17.761,9.762943054043788
153.20637999999997,5.185,9.606246605935338
338.087925,13.685,7.665331599697772
377.134805,12.109,9.713101565460091
257.63022,8.754,7.517901213038677
111.51493800000001,2.946,9.77068732111952
217.27378800000002,6.828,10.104786232592852
182.115648,7.744,9.375549679160175
586.1704960000001,17.984,9.455143648641432
478.98944,12.13,9.566454158495537
214.561314,10.406,9.170018252497579
560.7395630000001,16.733,9.925958186163495
504.23359999999997,13.6,9.566454158495537
986.4649119999999,22.294,9.520615293080597
498.165228,15.714,9.989165123735498
460.88303399999995,20.177,9.721227993820253
562.7499280000001,22.222,10.121156143570069
437.663675,16.469,9.870220282419982
657.9822400000002,20.036,10.17301074599697
267.520464,11.833,9.832673380630885
420.00567200000006,13.736,9.981808779311324
903.521843,28.999,9.640556627546886
1140.7635750000002,31.465,9.521809769320273
199.14654499999997,9.245,9.756708799825976
224.81837699999997,9.149,9.77724949873907
310.410548,13.532,9.857490733343438
396.90223,15.385,9.690677921861454
836.621357,19.057,9.790447625534432
215.39663999999996,12.12,9.716151443866357
258.606405,8.919,9.548596730390898
604.6829200000001,16.42,9.866315140181745
523.1358439999999,14.834,10.444039925604814
763.652792,24.584,9.702368423209206
1011.562356,30.799,9.497352219877659
851.587632,27.384,9.544867861659469
360.890586,13.447,9.828408339650016
475.79632000000004,13.246,9.932560800021836
603.1004889999999,19.171,9.828408339650016
697.109908,17.396,9.70897397417681
809.414835,25.395,10.366104592981754
1156.078506,29.733,9.950528568790261
771.8144500000001,26.675,9.678830356239123
1446.0106809999997,36.857,9.47900780658653
1489.533024,31.584,9.738612909345894
822.96711,30.379,9.37228063407827
551.8497600000001,24.948,9.698312840312669
488.33185499999996,20.115,9.818403408149232
639.192233,23.887,9.418719463089428
699.4189349999999,18.307,9.920187331758541
950.3194060000001,20.687,9.730436887908352
879.8822500000001,25.675,9.746090776501381
825.9048839999999,26.956,9.817493839369153
1403.4816,37.2,9.714455530850687
776.9500199999999,17.397,9.267589892776877
272.027932,12.907,9.817493839369153
941.423442,24.393,10.170257482407223
600.949201,22.559,10.056929409779432
101.33506899999999,2.671,7.584722263313044
218.74996000000002,5.038,8.888480847722816
149.979225,3.531,9.478472585183248
343.202405,6.605,10.220492962616634
688.323599,21.031,9.30874575668781
338.446911,13.607,9.198500557171974
608.2563200000001,22.96,9.608263779484316
593.467788,18.869,9.464028647118475
440.703781,15.503,9.685971884933805
747.6357,16.1,10.006080241292624
382.294295,14.405,9.56159565605419
792.6308999999999,20.246,9.934879624767186
255.594682,8.134,9.363902307098712
298.379322,8.901,9.483439122828205
95.064615,6.057,9.310629047569947
178.6455,6.75,9.621270519515406
532.0539900000001,19.545,9.027054350235398
255.47185600000003,8.518,8.411276965824689
398.753904,13.701,9.643362279655218
701.101897,22.721,9.462428944974173
566.328348,21.249,9.711891116720048
622.45554,12.813,9.958037288956191
314.773416,10.548,8.889597773397911
1327.806116,27.391,9.903027446703671
734.013283,22.427,9.609418459759496
311.142864,12.344,9.338997404184445
404.80308,14.52,9.364048096570398
526.905846,11.538,10.076381475180522
124.52937,4.398,9.2894564966581
216.768,6.4,8.927420276625895
345.49128,12.834,9.450372504955212
532.89575,15.559,9.542948007780955
230.27813,6.245,9.169987017626967
277.2594,8.107,9.823534840812835
329.441138,19.994,9.663693650277906
629.661075,19.419,9.809105441942316
761.83758,26.11,9.626949817300074
618.2941030000001,22.001,9.697416188571065
502.086136,15.773,9.811114554985705
528.0368579999999,17.163,9.947757994321515
414.814919,19.463,9.73182696512107
187.122754,7.147,9.552183871787022
325.44823299999996,19.051,9.471265139326201
1050.294708,27.089,9.993250556990878
680.73612,17.015,9.599161060396233
228.55985600000002,7.211,9.20897944633684
783.6423480000001,19.827,10.071300195574974
383.68760399999996,11.982,9.696635569998804
414.960702,15.398,9.419068518816065
569.91033,11.178,9.572055592353852
396.03239,8.474,7.710384470159079
811.171098,14.418,9.44166635569795
584.141064,14.646,9.472373812496697
358.50124800000003,10.512,8.505424207816239
363.741339,27.417,9.601300793881466
598.755402,35.721,9.979392480625592
658.159896,31.656,9.809874431911936
739.0909320000001,38.279,10.191208374237148
401.403406,21.761,9.982973181993481
931.421127,29.523,9.89808297407727
1670.7005339999998,41.802,9.99484447395599
330.00165,10.758,9.551338067529612
119.250748,5.893,10.136149658333187
447.32732,14.036,9.893068461832227
357.110976,11.828,9.836781350341319
455.087754,13.926,9.865063721787706
231.379764,12.201,9.741027444837728
314.21104,10.912,9.92220625926927
84.384493,6.187,9.514850062534222
381.597824,27.056,9.215765628621247
500.04032400000006,36.558,9.468039927432
936.57861,26.114,9.956459437302234
498.4335,34.875,8.669553698411278
385.340304,22.812,9.72083193995175
354.846478,28.901,9.35296777022594
419.04106500000006,26.853,9.865339064344157
302.61224,13.328,10.098445598205215
296.92881,12.429,8.784835808530291
805.6597919999999,24.018,9.293338707475352
281.95475,7.55,7.883144763243498
255.70775999999998,7.672,6.983048263017569
770.221164,22.164,9.353721842904003
335.04786,15.849,9.356887935514177
330.51099899999997,22.127,9.716440849802405
244.18494,18.045,9.945775671770107
703.8882020000001,30.109,9.556670997458824
741.074942,28.549,10.01260201331685
300.100927,11.599,9.655378695204073
300.617272,12.932,9.503136843563876
141.97583999999998,13.152,9.669504212418282
345.74223600000005,17.367,9.177166141944873
254.5738,18.616,9.48304331533771
235.76696,20.609,9.59026200561365
261.3812,9.2,9.836653064348905
1259.7622709999998,37.281,9.851378135737576
934.8142409999999,30.703,9.078384879825114
314.883072,16.128,9.727877423641196
597.034655,27.085,9.71979906191367
399.037912,25.816,9.514864812123077
1044.522888,47.004,8.895067825519886
1682.1051120000002,38.898,9.460663197670597
1307.3285159999998,35.967,9.438980787810763
417.191825,22.655,9.719979291887604
220.05967199999998,20.391,9.450663505566794
440.73257400000006,22.062,10.020483611941252
167.301278,12.931,8.136635307014172
96.611994,14.106,8.12740456269308
132.260016,8.488,9.531880245146587
92.643096,8.788,9.579459564072476
57.983972,6.722,9.289881415375698
695.160802,22.351,9.08176809117642
449.95356,23.58,9.600827196903634
188.151084,15.578,9.049913370517439
331.85543000000007,18.818,9.503166690078178
150.87137299999998,16.433,9.661556108908009
101.07128400000002,11.204,9.312824755528508
112.83243399999999,17.153,9.613663187012314
88.042932,9.299,8.82576553475952
323.086464,15.696,9.173479272743048
277.968154,22.634,9.66727775845331
374.518312,12.068,8.82912387546551
330.54634200000004,17.878,9.855336683973706
533.7964800000001,20.594,9.088771428807362
319.508576,15.308,9.012230838381615
135.82186000000002,5.708,9.28615260533713
192.355056,11.331,9.8463297269313
101.15981400000001,7.602,9.12839251732875
337.04514800000004,12.266,9.59951348330737
257.32791,12.213,9.988549948161522
633.4945140000001,18.218,9.844215141071057
1070.6247520000002,35.423,9.29362397611292
461.968398,19.122,9.892714733532296
602.501052,16.018,10.154942526495583
214.48713,14.705,9.699049212852248
116.513442,14.517,9.815852344640819
177.78589499999998,18.319,9.531394355869015
273.146412,15.708,9.599181395863662
385.03321500000004,24.501,9.739815016713905
456.06724799999995,20.644,9.671019412051582
322.63289399999996,11.793,9.766579035268668
235.05736799999997,6.188,9.17091323751949
290.820156,10.659,9.371268036082466
227.00124699999998,5.851,10.013963959676738
207.94574799999998,5.378,10.543051977786543
336.10434000000004,8.385,9.251894898129615
219.422298,11.918,10.009948961987947
212.46352000000002,5.078,10.014196738519983
49.4758,5.753,8.166812681611626
135.04432400000002,9.124,7.855001894976737
131.30523,11.655,9.49160187662504
64.627242,4.857,7.9139232772589665
54.358743999999994,6.127,9.048973719528616
127.89536400000001,11.454,9.36427102759989
