ptal_score,imd_score,log_pop_density
13.076,8.357,8.842142146459947
5.23,19.029,8.59799868501768
9.14,17.892,8.772579319067198
2.717,14.682,8.129558178205444
4.439,19.955,8.936666393112246
6.743,21.286,8.093951003205392
12.757,20.574,8.337492197944865
2.262,21.587,7.44512545797024
8.716,24.493,8.497541352750881
2.2,2.453,7.337392539061287
4.518,3.323,7.972224607527546
2.132,8.345,7.868828153628185
14.947,4.228,7.735389645250835
2.38,12.075,7.392955355109155
11.259,13.701,9.062883902508307
9.343,16.019,8.971740484543659
2.231,7.854,7.544014597335034
6.802,32.066,9.019506689615852
2.481,11.656,7.9822797721211565
3.944,15.126,8.407958514209811
4.737,26.107,9.060923470121436
1.415,11.623,7.472500744737558
1.818,8.709,7.790075491285139
3.937,6.589,7.849752743199698
1.238,7.906,7.97284525439941
7.371,9.268,8.705579652772443
2.315,10.411,7.3834302954651045
6.799,7.551,8.59834912537724
3.796,8.32,8.027019507381107
0.835,29.634,6.166257837481145
1.777,33.413,7.007329083878229
6.127,33.021,8.933413586841223
5.139,25.274,8.488320353847122
5.474,33.762,8.706275178253401
4.868,30.523,8.921617758349154
6.414,7.135,8.001221013497368
1.532,5.332,8.828362271960472
8.124,9.054,8.866341884045498
3.26,6.5,8.45553053102413
6.303,9.285,8.720574754608485
9.159,7.741,8.584963983134474
10.053,9.644,8.515732124577722
3.077,18.192,8.498519926150616
4.679,17.286,7.941686814175914
2.874,9.006,7.131138801500954
5.581,16.189,8.88180852684056
0.406,13.232,6.038109554931026
5.75,11.631,8.17080798324399
5.291,19.999,8.590722424704353
9.875,10.482,8.706606210912796
4.975,12.127,8.694686444020219
5.373,18.365,8.703058461833557
5.064,31.035,8.925932932058059
0.737,22.295,5.675725876873676
0.795,18.156,6.429558174707874
3.66,31.249,9.237439841857901
4.418,20.131,8.982912656722922
2.627,24.518,8.316764688845243
3.783,22.808,8.766783912745295
4.519,39.544,8.80503025185676
2.358,26.235,7.613522490898185
3.54,27.707,7.572605860386969
3.881,25.67,8.656729021273366
4.545,22.92,8.974782581879127
3.975,5.481,8.324506097582955
5.958,8.47,8.620651899784468
6.301,16.802,8.502729088805415
3.231,26.639,7.948243982299738
8.626,19.584,8.72354047181286
6.578,15.455,8.619099749022547
6.492,10.024,8.74341998465123
4.759,15.543,8.439620763421246
1.572,18.943,8.244465410746267
5.563,15.434,8.590648093223079
5.74,14.821,8.746350623047224
3.815,8.49,8.48446336679332
1.243,11.33,7.489412083508719
6.446,16.434,8.87015725856062
3.712,13.0,8.76386575176744
2.767,13.698,7.071573364211532
7.431,11.62,8.663334740755435
2.783,5.785,8.326855591827204
11.222,8.668,8.735348321219021
3.638,10.788,8.713713467610004
4.218,19.728,9.149655748359676
7.407,30.318,8.395161141470439
5.26,25.573,8.919252506389569
1.871,14.333,8.101677747454572
27.531,26.331,8.706424156511128
9.336,11.81,9.109403391378136
7.532,17.934,8.835166807297895
6.462,5.021,8.406708458240965
7.178,6.409,8.783365580380137
19.784,16.44,9.13600468158894
7.488,7.02,8.659976651362701
10.516,13.793,8.256737105218049
13.028,19.361,8.604342892172028
10.608,6.861,8.402522806432634
6.076,18.359,8.694284427230603
10.275,6.955,8.656502857616902
8.832,13.525,8.682114233530024
7.267,11.057,8.608969862999668
7.768,9.687,8.434593885094337
3.876,39.103,7.552237287560802
3.855,21.384,8.35009910595305
2.751,29.558,6.909952862525624
6.46,16.24,8.707797021962664
5.215,10.822,8.951064334024583
3.624,13.847,8.604874344056071
2.325,16.712,7.49103178840637
2.881,28.938,8.904575791973636
7.921,6.826,8.361007108226909
3.754,12.885,8.324966742736748
2.682,8.009,8.870002674076378
12.405,6.561,8.406328667568081
8.026,16.974,8.935666656117638
6.507,13.35,8.344338680395195
8.828,8.19,8.66079124476101
4.225,8.309,8.64832671144076
10.116,7.011,8.140898460607852
12.76,7.828,8.234220014692191
3.549,35.128,8.23220083177496
5.475,22.759,8.784575613076122
6.733,28.627,8.59178104840681
5.204,23.452,7.578094320216074
7.271,24.978,8.570506444313255
7.988,31.015,9.01271835789205
6.39,22.359,9.023094711658958
3.387,23.999,8.38560277102864
3.987,30.67,8.569519951594005
7.255,8.777,7.98514393119862
3.11,6.957,8.760531450015966
1.845,7.256,9.04102190735688
8.524,6.56,8.611866805018918
5.465,11.922,8.768745369210265
9.514,5.501,8.65107702192723
3.303,13.784,8.611721247259522
2.316,8.993,8.497337362704888
4.629,15.824,8.998124396627828
3.057,13.735,7.896068953703489
5.299,13.456,8.431264864080175
3.526,23.941,8.454743154543031
5.824,13.203,8.96747868979587
2.667,12.152,7.893684007538562
3.223,30.131,8.35523880841445
0.554,6.105,7.3293561689997055
7.426,4.924,8.47106547977245
9.183,6.636,8.443072911494468
3.226,16.922,8.59847820403242
2.655,5.524,7.374440909753926
6.874,4.163,8.365230117034391
2.56,10.954,8.210178781064881
2.906,5.755,8.09593401100929
0.241,12.569,5.968195920168628
2.389,17.002,7.697938422053677
1.209,20.207,6.800281420676904
0.73,23.701,5.4258306868469965
1.152,23.76,6.712713157778802
5.177,19.901,6.666065810380829
4.072,22.563,4.794963757620747
2.79,21.888,6.9149294827301375
4.756,24.211,7.004881989712859
5.898,18.249,8.007766588563953
9.383,21.375,8.63755068807997
4.419,20.172,8.595523664822192
3.722,26.837,8.86437925801575
1.813,7.08,7.2985804103507865
2.325,3.738,8.092851027538384
8.37,6.577,8.222956349993781
2.054,6.945,8.18587962594116
4.993,6.369,7.635207263234073
7.991,10.44,8.660773919893762
5.115,7.607,8.922218202695998
8.926,5.772,8.376896105877515
7.826,6.832,9.07125070357423
9.644,7.97,8.876335089918758
12.52,10.721,8.469241675483044
9.949,7.311,8.72763238301881
2.676,19.628,7.7643384683940075
2.355,4.074,7.9825870389848435
3.886,19.065,8.405479201786235
2.405,24.901,7.6944838731636125
4.212,24.08,9.200087995511831
4.863,26.093,9.107354811655759
5.295,31.917,9.332593402304019
1.529,11.192,6.5200318523501295
8.171,10.037,8.33180293096382
6.614,21.242,8.957690767029197
6.357,29.205,9.261546662579013
8.9,30.981,9.215636323635366
5.973,25.275,8.570506444313255
5.673,36.03,7.830902451652778
14.469,32.981,8.894299976419347
1.587,21.013,7.493818236932408
9.772,34.585,8.733320184155794
14.758,12.343,8.83541416817685
8.365,21.833,8.498051145887871
4.546,10.195,8.652737556651264
1.751,29.904,8.04375968686731
0.92,19.737,8.300006860576154
11.973,29.236,8.241834868653289
6.778,17.141,9.132627448247167
3.881,28.751,9.205056436544805
1.756,27.692,7.512781376146903
3.174,35.075,8.593857892351648
3.402,28.501,8.83346272071993
0.85,17.077,6.9954913932862235
5.62,9.663,8.222016437202196
14.494,8.346,8.586681939935849
8.46,9.06,8.129734981600532
8.721,7.147,8.611703051049794
2.369,12.169,7.411737540266119
2.763,7.115,8.43194026744147
3.315,27.799,8.994916943677111
3.505,14.753,8.567239708900374
5.472,29.802,9.390292457121403
3.084,30.671,8.858240659969246
1.821,14.322,7.914873430816781
2.547,42.956,8.570297844303015
4.318,19.602,9.113366809517665
5.411,25.05,9.164317375663863
3.967,32.004,7.518498633287266
5.265,21.154,8.038544299345467
1.614,29.539,8.927685641238428
5.687,21.816,8.812858314358856
6.469,29.289,8.811339326725017
5.094,36.121,9.13650005630696
4.657,27.843,8.55756708555451
5.075,14.607,7.967349500629518
3.782,16.965,9.132692294884892
5.155,25.437,8.723849573224985
5.252,23.82,9.143153012428293
1.678,25.75,6.988782117624511
2.543,28.577,8.704966526888438
0.418,34.677,8.85609105525229
4.651,32.826,7.351286587896758
8.769,15.794,8.240305977592081
7.979,34.25,8.974630696602846
9.358,18.186,8.622237657135543
9.999,34.247,8.958630151094003
14.301,21.331,9.030052745343214
11.397,31.74,8.958630151094003
5.898,9.196,9.237692858597281
19.699,13.41,9.320601858233715
3.557,5.356,8.75660371519432
2.164,30.321,7.439853038023667
14.91,12.117,9.039836707986153
17.444,10.811,9.274169266388256
12.348,7.341,8.872949713734918
4.221,12.295,8.45049767897797
7.806,10.479,8.028031207286274
5.952,23.659,8.407088104727654
8.157,18.791,8.776120788069218
6.493,28.48,9.084867847835419
3.347,16.639,8.363575702750637
2.994,23.215,7.8399193600125825
6.671,18.708,8.930322190081158
3.364,21.737,8.675017116609792
7.388,24.445,7.130098510125578
14.467,23.759,8.535445598133322
10.979,21.842,9.063810579280286
6.274,27.052,9.029537661151497
1.805,24.229,8.44367581405784
7.401,25.724,9.057713530517267
3.716,26.574,9.065672917225504
3.652,27.138,9.251136766168752
1.48,16.844,7.088659164688471
2.313,15.557,8.872389042035554
4.824,26.622,9.076088720027178
3.249,35.261,8.604049556392125
5.602,31.415,8.878148959538445
4.522,38.199,9.002713314814507
6.512,21.091,8.870452308053801
5.82,30.406,8.614392494793357
5.854,15.969,9.056069684948348
1.826,26.724,7.060390525405731
4.281,21.015,7.763191362585801
15.555,26.874,8.753766163042108
6.486,18.663,9.06121371723987
4.931,14.622,8.178245894358385
3.751,35.997,7.444833273892193
4.916,17.155,8.873832134706955
2.291,13.082,8.195140491772813
5.168,16.027,9.098078317616086
6.177,25.894,9.111613361448518
4.021,20.065,8.863672334376476
11.159,28.246,9.168236305953371
12.578,21.671,8.985745768394658
3.559,16.44,9.077220323309561
3.747,18.608,8.440636068694083
2.35,28.971,9.573245865665552
4.836,17.193,8.719235672822393
7.735,23.111,8.516272767956496
9.602,17.06,9.082734247371036
3.087,23.712,9.090069243582603
3.504,38.259,7.721215625052091
4.114,32.83,8.895999421767717
4.825,31.385,7.920555471236099
3.004,30.834,7.927288284622999
12.745,14.789,9.137425533908663
16.98,18.568,9.220686664030326
16.996,26.128,9.48738102482797
8.555,29.885,9.685580268017164
19.548,20.096,9.43313186132385
14.211,26.623,9.212877151628152
7.534,8.719,9.023058533299642
17.83,17.234,9.235052496571315
14.147,21.955,9.43182655060674
17.843,28.32,9.367386854915466
4.948,20.952,8.855035917059634
7.365,15.455,8.803709584728002
3.805,38.698,8.730722675334386
3.995,15.821,8.390223083550685
5.113,17.739,8.959028800834052
4.107,26.691,8.703589767363331
4.53,49.21,10.307177753094054
7.715,14.573,8.898310960653532
9.623,13.828,9.054528312822258
4.928,15.65,7.456974350734997
1.333,11.412,6.3216671707156
7.317,13.359,8.29667120080698
10.08,16.185,8.533637243832171
11.26,26.437,8.967899315769989
12.189,18.175,8.59289417975992
13.488,12.087,8.7829976853487
11.972,24.157,8.491526604666987
4.154,37.807,7.494708263135679
14.97,11.415,9.155218706085636
10.896,19.261,9.322293111103255
10.718,10.253,8.944602423029552
11.459,10.73,8.07271694819178
15.982,16.106,8.76910299797987
20.277,15.502,9.07336304894736
15.416,42.957,10.075455697250591
31.186,22.394,9.428825087749626
27.5,20.191,9.375609017537288
49.268,31.847,9.779340559793246
38.111,27.789,9.783193867836367
27.456,29.535,9.967100645597199
26.683,27.328,10.211777075385896
69.057,22.281,8.858183776338919
33.36,24.912,9.613422643382552
13.219,29.96,8.743754894188916
19.705,35.167,9.955235243669838
33.113,30.958,9.349780523451768
74.133,21.801,9.503203996968391
21.501,27.046,9.392161803728454
24.922,44.476,9.885216651548026
14.103,38.505,10.28031996276902
30.694,34.594,9.75802816047474
31.025,22.402,9.181055732148689
26.29,19.385,9.673961174252694
34.311,16.71,9.232131217534306
28.117,40.041,9.948331846751987
21.196,28.168,9.50978548776032
22.109,36.798,9.743870291476624
28.113,26.051,9.478480233220571
62.268,27.235,9.580074670128548
33.839,31.027,9.339296313168886
40.144,30.4,9.428157764454978
31.731,24.496,9.543442650949016
40.383,47.055,9.497547331579726
19.554,18.532,9.694783005267775
55.433,40.543,9.907773355348837
49.092,33.51,10.21423164058461
32.633,45.005,9.912377915881574
16.818,35.801,10.139334078345016
21.782,24.682,8.90113499270793
27.066,17.378,9.660058382304062
37.859,16.104,9.228740054821547
11.417,34.846,9.575601350201973
23.806,15.801,9.836818763989287
11.083,19.06,9.660797966003175
15.196,17.889,9.49277872010491
20.071,15.807,9.490574779292807
39.48,13.325,9.626527790112624
41.185,39.897,9.367908064303908
26.98,22.829,9.815655839162595
32.762,38.0,10.075994435941691
22.951,22.426,9.79658139855012
10.657,39.869,9.506474128117766
14.304,27.776,9.34114053819519
12.388,44.134,9.585524950793815
25.727,20.717,9.367429587218957
30.579,33.113,9.487403765279822
20.903,30.946,9.524881002347238
22.054,28.236,9.724265188279846
16.822,31.553,9.677107519460511
25.106,36.783,9.803678266916627
18.292,29.312,9.650928063774714
32.997,29.977,9.079023667974502
21.738,27.333,9.464974838381732
28.844,50.095,9.743764710340354
26.371,30.891,9.391903307756634
29.987,22.198,9.383696862384488
27.82,32.142,9.682884521366026
29.347,27.576,9.562496119713089
27.281,39.066,9.82429281856458
18.194,18.595,9.670413607670001
23.94,26.351,9.976147691370551
19.365,28.936,9.856390703898397
21.428,37.168,9.696174288427434
15.826,46.454,9.757744760482675
12.755,34.3,9.515145012984686
20.957,36.106,9.788228204699054
17.16,32.105,9.492899343729194
30.812,42.268,9.792393967530435
38.159,13.879,9.472458452296689
31.008,36.247,9.758964544252395
30.878,22.216,9.33226592665156
36.079,25.019,9.303475460711336
30.677,23.575,9.562327344528265
22.27,32.118,9.72800853210384
16.149,21.479,9.56629305514739
22.765,32.282,10.023676580359549
13.452,38.934,9.967133487937547
30.576,16.852,9.521194389193747
17.254,25.903,9.745464384294996
25.179,23.761,9.507039171291687
11.407,37.376,9.54532578954383
29.273,22.828,9.323338645560387
18.981,26.952,9.598109831548658
11.817,31.573,9.825169190656828
13.282,24.642,9.58752945473261
17.717,31.444,9.857501203999425
14.094,33.321,9.960019103271783
14.152,38.606,9.745224260835244
23.538,11.548,9.707551740909665
29.7,10.093,9.503502401995748
31.204,25.028,9.632603598360229
29.539,18.289,9.805962922646076
24.271,11.528,9.785762015226682
29.084,10.4,9.054610111935368
31.544,12.656,8.899075737266793
28.397,11.072,8.53220002352276
37.477,10.933,8.638932833815115
37.285,28.418,9.630687524412028
27.065,10.045,9.005220906506224
22.672,9.697,9.138059959586547
26.351,10.756,8.649991815631553
32.885,12.075,8.822867429738098
32.314,16.243,9.423312367968895
21.903,19.197,9.723984021375527
34.366,15.607,9.901124763346939
32.857,11.108,9.435362158302166
31.574,25.779,10.10355079080624
15.706,17.02,9.134096273775038
17.674,21.021,9.717525376723632
42.165,30.857,9.410747396316522
41.268,22.142,9.86758054299757
33.992,29.533,9.632800247460208
39.811,17.215,10.075784025682994
36.904,23.704,9.84346150154043
35.14,39.773,10.009058546041938
13.438,41.748,8.368832384545714
15.816,57.097,10.020790472955634
17.466,45.147,9.057736828050059
14.508,45.479,9.618076233305022
13.627,59.009,10.040388885527781
29.048,23.406,10.021315031649332
29.885,10.18,9.185145633341627
26.754,11.416,9.238811203951878
29.48,15.041,9.586843433082304
31.246,26.044,10.11662117122102
31.278,9.933,9.104379676246324
16.648,9.506,8.516372855032335
20.49,7.26,9.312039191801016
26.99,20.684,9.360224821513475
22.82,22.328,9.671870704017296
23.003,9.26,8.612139668725192
43.02,19.675,9.750382992001892
11.703,41.357,9.441753634772848
26.93,11.335,9.323945804699372
15.34,38.9,9.54052143200899
36.128,19.842,9.256288405878891
21.29,20.025,9.523697501091345
22.647,14.928,8.973452802869714
14.789,41.706,10.038678192847545
12.196,44.248,9.783430683679326
8.057,40.49,10.053040536281314
28.093,17.09,9.087370156132286
33.922,11.744,9.45392164299034
36.246,21.59,9.796737182589247
34.894,19.621,10.102682614331709
31.442,14.819,9.282568005973063
28.803,12.569,9.51613982897052
22.37,10.9,9.884513681726402
24.397,8.169,9.478189566674244
21.075,8.969,9.093784083557622
26.396,9.515,9.391394459203172
29.531,8.544,9.77564849919192
27.994,21.771,9.685493221204577
36.769,19.923,9.474671930819714
16.717,11.214,9.435362158302166
28.21,10.304,9.543234787249512
18.575,15.663,9.251482315307358
31.0,9.458,9.472242991440476
16.578,21.45,9.726314718292702
8.051,8.274,9.483606532693603
16.993,16.507,8.073153561328297
30.722,10.759,9.090678071607497
19.704,7.616,9.353409881792624
3.245,45.079,9.474948271457363
16.074,44.52,9.202691191444567
11.19,33.044,9.110066895366913
4.555,52.561,10.113144567987614
26.377,16.317,9.171058856974506
21.776,12.544,9.27222537564819
17.612,13.905,9.48801756208689
32.079,8.875,8.810623709847665
3.328,8.064,8.468065970449544
6.314,8.236,8.120172330090735
2.491,4.073,8.553370817534825
2.917,5.052,8.140257229422046
14.642,15.232,9.213923943307535
4.113,9.061,8.551497995108228
9.894,30.061,9.568280515212637
2.609,3.339,8.464488374984208
7.253,11.459,8.823647949191303
5.245,7.351,8.622111609363271
3.256,12.635,8.938229765848313
6.958,16.639,8.938977743391371
4.006,26.643,9.091264000321244
11.064,15.439,9.425750094181327
3.954,3.665,9.126643495954383
16.2,8.24,9.23172018623142
16.928,5.062,9.403873839733984
5.361,4.776,9.041554789134869
6.243,12.767,8.746430140219
8.029,18.071,8.923084875194728
3.108,9.426,7.888109419145627
7.821,10.777,8.797684471982436
2.074,16.752,8.465942001405443
3.171,13.363,8.39382709946508
4.916,9.082,8.756036848534517
2.883,8.721,8.080299333804414
5.819,7.288,8.627463633632841
1.239,17.875,6.04310778025982
5.127,9.745,8.732014206300779
2.733,17.972,7.4292834258812634
7.417,5.416,8.813944018127895
2.547,6.26,6.888266602398275
2.553,7.065,7.039309718722438
14.959,12.215,8.691398567607935
4.079,14.326,8.020303345388726
3.677,7.327,7.6839099985256905
4.307,14.322,8.845085871529411
5.585,6.841,9.147453818920992
3.302,3.101,8.084099916190599
7.779,6.07,8.70334075304372
5.42,7.367,8.553968609578853
2.685,12.943,8.7951430592236
17.413,17.289,8.988033970154534
11.902,12.957,8.886091129276684
4.664,9.456,8.276801746692474
14.844,5.324,9.15247818113152
28.912,14.52,8.563122123304638
4.316,40.913,10.22052573678622
5.527,21.15,8.750144489161514
9.166,12.432,8.641426490434625
21.931,13.608,9.413044453252915
4.766,23.106,8.574386049107435
16.35,13.924,9.193580710160843
5.535,12.123,8.52210112776882
6.615,18.446,8.645287328923715
6.152,7.43,8.716453802267115
4.847,11.94,8.355121220840969
9.829,17.185,8.570487482473956
1.74,12.627,8.046613396218774
20.759,18.608,9.095894262583364
10.5,6.657,8.679737120601517
15.212,8.627,9.43686221044694
18.94,7.626,9.22162644399315
8.069,7.648,8.834875716140644
3.257,6.631,8.466426074362584
13.202,10.174,9.15792012702885
4.769,7.883,8.459712372668236
7.289,5.88,8.270934532595977
7.881,7.571,8.935982470526664
8.206,8.337,8.783365580380137
5.377,14.437,9.326041241428241
16.872,14.372,9.000298122581627
5.11,17.542,8.744838594173855
3.175,10.869,8.569197233163033
3.587,7.542,8.804370136312572
5.117,6.829,8.811145564381377
76.144,12.271,8.637852087818086
63.699,26.261,8.994259322381223
18.313,26.682,9.798182590890704
106.841,13.265,8.88546858915462
107.861,23.436,9.436479432270191
20.885,22.512,9.509555680241636
13.265,18.843,9.512782969901188
34.946,24.0,9.446550186659001
14.632,33.319,9.50274875779205
11.224,20.494,9.54380093520124
22.063,19.316,9.921027818700601
18.371,31.514,9.604798457796049
14.212,21.733,9.477140935348077
17.087,17.427,8.370825478904077
10.483,10.074,9.327492097287008
7.077,19.787,9.29193879197844
16.155,19.197,9.41688288543289
18.559,16.656,9.240500934871035
26.476,31.549,9.16556264719453
10.836,14.91,9.296206092952508
10.543,18.498,9.569174982156035
26.579,24.936,9.570396592949232
15.085,24.245,9.652934263086983
13.99,38.342,9.441920237311145
20.898,14.932,9.457794023707919
27.0,10.643,9.309715007949212
20.52,21.291,9.01881660441743
31.318,34.66,9.669933752122565
19.727,26.014,9.357077928087767
30.594,23.727,9.658162296163171
13.564,43.069,9.952182474074887
11.945,33.936,9.782590297729172
18.203,37.906,9.66515421838093
39.901,27.883,9.689539096461402
22.266,36.268,9.346338719164493
24.621,40.689,9.780285485415304
30.849,23.236,9.57806899824795
28.899,21.766,10.127126980882997
37.587,34.093,9.367079128413513
22.927,29.918,9.930251189805343
24.637,36.558,9.78166449195805
21.979,24.327,9.986191331800542
21.552,22.44,9.512376431276268
11.856,37.714,9.310013746460184
9.703,20.479,9.24645048298824
8.782,32.698,8.669450651662313
9.309,43.799,9.39676184594513
19.413,16.108,9.480199556154624
16.475,24.577,8.106966766206362
15.815,42.602,9.997560603776018
9.229,19.665,9.248127365536842
18.32,19.315,9.27625919006547
9.494,16.358,8.984317679911129
22.281,32.424,9.730502276719161
12.032,31.444,9.593641667382625
27.292,25.416,9.73542978253112
11.205,23.431,9.96562162279714
14.335,36.627,9.609727043763877
29.413,33.26,10.351223205508733
25.526,30.432,9.810812896685484
20.338,19.761,9.268741346850659
23.932,25.455,9.593212162431602
19.156,32.154,9.672992041676292
20.364,23.401,9.822722083733682
36.334,26.601,8.628895554978657
29.485,16.907,9.894638515036757
43.76,28.222,9.42193751939002
34.266,29.263,9.787453611321828
24.552,27.175,9.794910759086418
40.234,17.52,9.5676231311578
34.503,33.192,9.871831753132117
40.523,27.59,9.655058244006048
35.843,17.446,9.518133847577385
10.712,35.303,10.201360026031823
19.235,29.912,9.397881615804298
23.447,23.176,9.298250511624294
23.229,22.363,9.409715683335964
23.831,20.481,9.608794292381843
10.758,20.465,8.75460250119237
25.37,22.2,9.309751223431334
24.296,22.781,9.084062608062968
25.192,22.028,9.400712766959849
32.405,32.875,9.714062827871066
15.04,32.792,10.148576531747834
20.228,19.16,9.307684844838931
25.42,29.873,9.71975099510079
22.086,30.312,10.104761702246769
31.362,28.68,9.743072291129158
29.998,26.097,9.653621360768572
25.173,34.369,9.848413435627645
28.514,17.362,9.448805939388178
26.057,18.271,9.371574476439653
7.063,32.169,9.225031920719173
23.958,31.583,9.836417830611024
18.479,23.279,9.56476478536976
27.127,29.29,9.548910406679541
14.128,10.639,9.320539164274258
15.497,24.037,9.333716625275715
10.203,17.38,8.027411254578595
19.22,23.589,9.208628908257305
16.2,20.607,9.367959316129765
11.427,18.954,9.154859374016667
5.062,15.204,8.796701953178857
20.875,26.483,9.39099387166944
21.2,33.077,9.5838950482615
30.507,14.764,9.784737799759286
3.889,28.223,9.272967692933637
21.393,19.058,9.312878909596845
8.657,36.226,9.413477115150723
10.581,29.257,9.572020767713326
16.341,27.304,9.740056442422205
25.453,28.097,9.423934472074244
11.265,22.312,9.102175928985622
11.984,40.412,8.98612124243504
20.22,23.435,9.423304286148547
14.592,12.457,8.687492772982866
15.186,25.368,9.666650674089915
9.286,30.645,9.67763408270728
11.127,15.409,9.47529358990195
18.496,33.582,9.506310503383292
5.598,36.013,9.472843088397221
35.658,35.216,9.627602289963859
21.691,25.703,9.71067920101799
18.282,21.709,9.543292133275449
8.657,30.956,10.006152438245945
8.442,22.411,9.338971025572222
23.179,37.286,9.83621462966063
6.632,26.612,9.200421340633179
22.369,28.803,9.265538532440946
15.43,33.439,10.147633011722
20.292,27.075,9.995738512240235
20.7,19.78,9.366215278755154
8.368,35.754,9.701426446456534
12.231,38.438,9.656985810394664
6.556,43.296,9.132627448247167
9.628,34.703,8.869144998885837
6.173,34.906,9.036391664842165
3.951,48.716,7.473920997781292
7.184,31.206,8.549582934217888
11.355,34.535,8.586495348402831
4.849,20.602,8.933611427738219
8.837,42.358,8.794688555079787
5.557,43.555,8.962776046120291
17.742,13.477,8.735943104823743
43.612,28.226,9.280062310962158
12.553,20.796,8.744073751407356
19.853,36.269,9.645791375574603
21.417,14.285,8.833579331996374
31.576,36.749,9.86775156068277
27.881,25.793,9.616398637465053
25.727,22.25,9.149751374525193
19.739,23.374,8.951971116821573
17.58,22.918,9.097709043459401
15.435,20.821,9.122754284417521
18.13,26.267,9.338513685699166
39.713,24.827,9.091905874164402
14.161,22.725,8.974959752216213
7.845,20.989,9.39357817555449
5.893,15.773,9.297270078964242
3.793,18.336,9.01497004913254
8.753,25.046,9.136510822597703
15.575,31.619,8.775533987965904
6.467,22.103,9.059668633608354
12.32,16.79,8.629950284824282
8.665,22.095,9.340333010590042
7.022,9.432,8.92107037276911
12.72,23.637,9.101808165152722
15.268,12.297,9.034020767377863
11.173,16.337,9.495015427881953
4.16,28.429,7.976389344130561
17.183,36.793,9.163605095079008
10.629,30.552,8.7822001148288
9.7,36.619,9.342411949589074
5.442,34.432,8.900862487153944
7.724,32.442,9.164453489203707
10.518,33.099,8.627714367927442
7.802,37.508,8.728312743312014
4.919,29.181,10.256750181143362
13.313,35.294,9.803816377399707
6.994,40.956,9.20961010539644
10.232,18.036,9.271717651651086
6.351,30.754,8.768931974090526
2.839,24.548,9.821892390428564
8.585,30.08,9.847483178418459
9.421,28.185,8.930176632562524
11.416,39.521,10.001253804633183
18.268,35.924,9.168444884802147
11.117,12.229,8.402567665574933
18.972,17.513,9.306895231390815
8.005,14.438,8.951958168569265
13.531,15.644,9.04089160416486
11.588,19.131,9.155546219889045
14.241,26.433,8.88634003685029
13.902,29.476,8.872879646961255
7.172,39.337,9.216849143889009
5.431,35.121,8.580167990577626
15.868,18.848,9.504471603822143
17.877,17.073,9.005392765778454
13.781,17.032,9.290269227014909
7.154,30.622,9.075161909390618
10.477,20.711,8.325063693631197
16.567,22.253,9.368668030355487
30.092,26.151,9.537050831395442
18.554,16.265,9.061364612455035
9.669,26.957,9.0199664819914
9.325,17.245,8.369504918516633
13.658,23.443,9.321559691276988
9.865,11.31,9.116293393996383
9.347,19.337,9.368224075392549
11.42,13.687,8.981291921006589
11.694,30.194,9.11912380190661
11.413,12.552,8.999681067150473
34.207,30.802,9.445452019066247
15.094,45.854,9.492182927588992
17.884,44.99,8.60639383687454
12.223,20.574,9.508012378457313
14.376,28.053,9.555588275262336
11.515,29.292,9.194332933830365
43.348,28.631,9.180334669889776
4.21,32.141,9.143227874334848
18.799,33.853,9.439123988180146
35.497,40.126,8.95922163883145
30.018,35.961,9.488350824731233
16.22,28.027,9.339428156381128
26.374,47.114,8.678886780414224
21.373,31.239,9.521787797978225
6.651,35.069,9.046809165593116
19.404,32.198,9.259082915964173
13.478,24.37,9.30941618016687
11.971,34.133,9.09488462607889
24.554,37.075,9.803291456056785
19.526,36.329,9.515874641459298
11.3,28.866,9.48822207732967
18.954,16.422,8.977929006841057
19.727,26.287,9.135498284271721
13.481,19.169,9.139306132600586
6.518,34.114,8.721667552851326
13.694,26.871,9.177486547105104
5.949,27.507,8.961045331929105
7.61,24.816,9.41022348464914
20.735,28.809,9.259816015436709
12.989,33.691,9.466462115467536
14.869,34.034,9.405882484163191
13.055,33.273,9.290296922092109
29.66,34.64,9.576218833318862
24.259,26.452,9.333026921290534
33.172,18.948,9.377387533538462
18.169,20.72,8.934797651862764
16.589,19.498,9.24645048298824
15.792,21.817,9.346024445918781
17.348,19.594,9.095456878581281
17.382,16.681,9.411491860929527
4.44,44.725,9.413060783516158
7.658,25.742,8.618214305474966
3.145,33.849,8.60472776484807
13.355,30.959,9.23476953523268
7.839,21.578,8.839407116862082
25.44,8.667,9.432435373754416
13.106,5.985,8.295398729671323
15.482,27.022,8.636397438894713
36.258,5.46,9.365881513235168
14.762,16.015,9.240636766207533
18.982,7.498,9.470155235635135
7.452,9.475,8.980650439791939
3.718,8.165,8.08868461013946
5.494,5.943,8.207074626087621
4.024,6.669,9.018283581194071
12.257,6.803,8.39620000874696
8.684,18.396,8.021256180143997
9.056,16.576,9.329038544322778
11.306,26.568,9.500447002809397
7.484,33.12,9.11227540121715
11.839,31.166,8.59932602095476
7.837,19.139,6.880897824812254
5.644,25.138,8.988720659030315
7.188,31.291,9.614043929464687
8.626,18.396,9.209990310711888
14.44,31.137,9.61439114705341
8.288,5.789,8.938807201263772
19.927,7.91,9.228406197787809
13.765,7.547,9.286745703178589
37.353,6.668,8.789172620140727
35.701,8.033,9.304431627375724
16.914,3.811,9.017095371007835
12.806,15.919,9.569223875251291
9.235,30.21,9.1014960170136
16.995,25.835,9.374277295644859
