ptal_score,imd_score,log_pop_density,ptal_imd_interact,road_node_ratio,LSOA11CD,MSOA11CD,crime_count,hotspot_10
3.199,23.751,7.299729796907802,75.979449,26.878048780487806,E01002650,E02000546,679.0,0.0
6.925,19.225,9.58696008997051,133.133125,92.58866995073892,E01002651,E02000546,337.0,0.0
5.27,18.402,9.204724633190548,96.97854,73.92660550458716,E01002652,E02000546,444.0,0.0
4.284,14.702,9.090035408932534,62.983368,52.4794952681388,E01002653,E02000544,212.0,0.0
3.471,14.654,8.406864800720653,50.864034000000004,37.9082774049217,E01002654,E02000544,200.0,0.0
6.814,12.671,8.903176420782904,86.340194,81.63452914798206,E01002655,E02000544,278.0,0.0
3.779,14.958,8.838000514299846,56.526282,29.694214876033058,E01002656,E02000544,172.0,0.0
7.534,8.719,9.023058533299642,65.68894599999999,81.64761904761905,E01002657,E02000543,321.0,0.0
6.806,9.969,8.950052949378842,67.849014,48.0092204526404,E01002658,E02000540,154.0,0.0
4.394,14.745,8.542373489946536,64.78953,39.89815627743635,E01002659,E02000544,205.0,0.0
14.021,18.802,8.960108214971239,263.622842,42.81511254019293,E01002660,E02000541,318.0,0.0
9.893,16.528,9.044769731919331,163.511504,31.659003831417625,E01002661,E02000541,666.0,0.0
17.83,17.234,9.235052496571315,307.28222,26.347426470588236,E01002662,E02000542,519.0,0.0
14.147,21.955,9.43182655060674,310.597385,28.484641638225256,E01002663,E02000542,308.0,0.0
17.843,28.32,9.367386854915466,505.31376,22.496876501681882,E01002664,E02000542,446.0,0.0
9.006,23.173,9.43744407154203,208.696038,45.3310502283105,E01002665,E02000541,333.0,0.0
6.78,17.794,8.89878901457346,120.64332,50.31117824773414,E01002666,E02000546,289.0,0.0
4.948,20.952,8.855035917059634,103.67049600000001,19.507208387942335,E01002667,E02000545,449.0,0.0
7.365,15.455,8.803709584728002,113.826075,23.99459167117361,E01002668,E02000539,392.0,0.0
3.805,38.698,8.730722675334386,147.24589,37.16238437821172,E01002669,E02000539,311.0,0.0
3.995,15.821,8.390223083550685,63.204895,32.06171735241503,E01002670,E02000545,254.0,0.0
5.113,17.739,8.959028800834052,90.69950700000001,48.78445747800586,E01002671,E02000545,196.0,0.0
4.107,26.691,8.703589767363331,109.61993700000001,27.92032118591723,E01002672,E02000545,551.0,0.0
4.53,49.21,10.307177753094054,222.9213,38.76917404129794,E01002673,E02000545,304.0,0.0
7.715,14.573,8.898310960653532,112.430695,22.927652733118972,E01002674,E02000537,225.0,0.0
9.623,13.828,9.054528312822258,133.06684399999997,41.14871794871795,E01002675,E02000534,270.0,0.0
4.928,15.65,7.456974350734997,77.1232,50.968804159445405,E01002676,E02000537,335.0,0.0
13.154,19.551,9.094974412835404,257.17385399999995,39.483062330623305,E01002677,E02000540,557.0,0.0
1.333,11.412,6.3216671707156,15.212196,25.406216505894964,E01002678,E02000534,1126.0,1.0
7.317,13.359,8.29667120080698,97.747803,43.59562321598477,E01002679,E02000534,394.0,0.0
10.08,16.185,8.533637243832171,163.14479999999998,41.26440037771483,E01002680,E02000534,429.0,0.0
11.26,26.437,8.967899315769989,297.68062000000003,23.015806111696524,E01002681,E02000539,1183.0,1.0
12.189,18.175,8.59289417975992,221.535075,28.078662733529992,E01002682,E02000539,410.0,0.0
13.488,12.087,8.7829976853487,163.02945599999998,37.237430167597765,E01002683,E02000539,574.0,0.0
11.972,24.157,8.491526604666987,289.207604,20.427947598253276,E01002684,E02000531,471.0,0.0
4.154,37.807,7.494708263135679,157.050278,20.3579604578564,E01002686,E02000531,640.0,0.0
14.97,11.415,9.155218706085636,170.88254999999998,38.310520939734424,E01002687,E02006792,252.0,0.0
10.896,19.261,9.322293111103255,209.86785600000002,38.28986332574032,E01002689,E02000532,284.0,0.0
10.718,10.253,8.944602423029552,109.891654,75.58974358974359,E01002690,E02000532,283.0,0.0
11.459,10.73,8.07271694819178,122.95507,25.0,E01002691,E02006792,416.0,0.0
15.982,16.106,8.76910299797987,257.406092,21.780590717299578,E01002692,E02006792,691.0,0.0
20.277,15.502,9.07336304894736,314.33405400000004,31.007554945054945,E01002693,E02006792,880.0,1.0
15.416,42.957,10.075455697250591,662.2251120000001,22.38855193328279,E01002694,E02000572,265.0,0.0
31.186,22.394,9.428825087749626,698.379284,22.70149253731343,E01002695,E02000574,1061.0,1.0
27.5,20.191,9.375609017537288,555.2524999999999,16.162746344564525,E01002696,E02000573,1789.0,1.0
49.268,31.847,9.779340559793246,1569.037996,17.344868382135463,E01002697,E02000572,596.0,0.0
24.714,17.454,9.827615717999066,431.358156,21.233066891039126,E01002698,E02000570,435.0,0.0
13.592,19.741,9.694647467181365,268.319672,23.246438746438745,E01002699,E02000570,311.0,0.0
8.665,13.447,8.94297060083628,116.51825499999998,26.110769230769233,E01002700,E02000570,264.0,0.0
38.111,27.789,9.783193867836367,1059.066579,13.281791231081291,E01002701,E02000576,676.0,0.0
27.456,29.535,9.967100645597199,810.91296,23.773226773226774,E01002702,E02000576,692.0,0.0
26.683,27.328,10.211777075385896,729.1930239999999,39.59309791332263,E01002703,E02000576,565.0,0.0
69.057,22.281,8.858183776338919,1538.659017,19.86556603773585,E01002704,E02000576,2957.0,1.0
33.36,24.912,9.613422643382552,831.06432,23.629246064623032,E01002706,E02000576,635.0,0.0
28.062,25.684,9.637521308722858,720.744408,23.48301329394387,E01002707,E02000575,615.0,0.0
13.219,29.96,8.743754894188916,396.04124,21.05375782881002,E01002708,E02000568,598.0,0.0
19.705,35.167,9.955235243669838,692.965735,37.263550135501355,E01002709,E02000572,302.0,0.0
33.113,30.958,9.349780523451768,1025.112254,28.325130146710837,E01002710,E02000572,470.0,0.0
74.133,21.801,9.503203996968391,1616.1735329999997,16.600622810432075,E01002711,E02000574,1591.0,1.0
21.501,27.046,9.392161803728454,581.5160460000001,26.913818722139673,E01002712,E02000568,943.0,1.0
24.922,44.476,9.885216651548026,1108.430872,28.67635270541082,E01002713,E02000568,632.0,0.0
13.696,14.035,9.50701687300754,192.22335999999999,31.860730593607308,E01002714,E02000570,420.0,0.0
14.103,38.505,10.28031996276902,543.036015,29.528855250709555,E01002715,E02000572,368.0,0.0
30.694,34.594,9.75802816047474,1061.828236,19.546187683284458,E01002716,E02000567,656.0,0.0
31.025,22.402,9.181055732148689,695.02205,15.481306081754736,E01002717,E02000569,246.0,0.0
26.29,19.385,9.673961174252694,509.63165000000004,28.60959409594096,E01002718,E02000567,342.0,0.0
34.311,16.71,9.232131217534306,573.33681,19.46659159159159,E01002719,E02000569,505.0,0.0
28.117,40.041,9.948331846751987,1125.832797,26.24836333878887,E01002720,E02000569,724.0,0.0
21.196,28.168,9.50978548776032,597.048928,29.60091480846198,E01002721,E02000567,453.0,0.0
22.109,36.798,9.743870291476624,813.566982,31.176651305683563,E01002722,E02000571,481.0,0.0
27.644,28.536,9.680406499268875,788.849184,21.690136054421767,E01002723,E02000575,507.0,0.0
45.473,14.573,8.893586445371058,662.678029,16.221442246330568,E01002724,E02000575,1626.0,1.0
27.272,29.084,10.011431228959543,793.1788479999999,19.756089844985762,E01002725,E02000575,296.0,0.0
35.699,24.493,9.224568667986814,874.375607,18.151029748283754,E01002726,E02000575,976.0,1.0
28.113,26.051,9.478480233220571,732.371763,17.64135454079015,E01002727,E02000574,433.0,0.0
62.268,27.235,9.580074670128548,1695.86898,18.178430670010748,E01002728,E02000574,420.0,0.0
33.839,31.027,9.339296313168886,1049.922653,15.763830475574247,E01002729,E02000574,455.0,0.0
40.144,30.4,9.428157764454978,1220.3775999999998,21.083570750237417,E01002730,E02000560,812.0,1.0
31.731,24.496,9.543442650949016,777.282576,28.21254355400697,E01002731,E02000560,501.0,0.0
40.383,47.055,9.497547331579726,1900.2220650000002,25.08346709470305,E01002732,E02000558,638.0,0.0
19.554,18.532,9.694783005267775,362.37472799999995,52.77777777777778,E01002733,E02000560,224.0,0.0
55.433,40.543,9.907773355348837,2247.420119,25.178030303030305,E01002734,E02000558,1995.0,1.0
49.092,33.51,10.21423164058461,1645.0729199999998,21.87276626161544,E01002735,E02000556,1053.0,1.0
32.633,45.005,9.912377915881574,1468.6481650000003,37.96953125,E01002736,E02000558,314.0,0.0
16.818,35.801,10.139334078345016,602.1012180000001,34.96279306829766,E01002737,E02000558,382.0,0.0
21.782,24.682,8.90113499270793,537.623324,18.850653038046566,E01002738,E02000562,518.0,0.0
27.066,17.378,9.660058382304062,470.35294799999997,43.24921630094044,E01002739,E02000566,565.0,0.0
37.859,16.104,9.228740054821547,609.681336,23.318478260869565,E01002740,E02000566,1069.0,1.0
11.417,34.846,9.575601350201973,397.83678199999997,33.883399209486164,E01002741,E02000562,423.0,0.0
23.806,15.801,9.836818763989287,376.158606,36.99167360532889,E01002742,E02000559,343.0,0.0
11.083,19.06,9.660797966003175,211.24197999999998,31.786696230598668,E01002743,E02000562,295.0,0.0
15.196,17.889,9.49277872010491,271.84124399999996,52.05080213903744,E01002744,E02000562,347.0,0.0
20.071,15.807,9.490574779292807,317.26229700000005,43.19911504424779,E01002745,E02000566,355.0,0.0
39.48,13.325,9.626527790112624,526.0709999999999,51.677033492822964,E01002747,E02000559,543.0,0.0
41.185,39.897,9.367908064303908,1643.157945,30.548808608762492,E01002748,E02000559,811.0,1.0
26.98,22.829,9.815655839162595,615.92642,33.88855193328279,E01002749,E02000559,327.0,0.0
32.762,38.0,10.075994435941691,1244.9560000000001,23.697127937336816,E01002751,E02000558,479.0,0.0
22.951,22.426,9.79658139855012,514.699126,38.83495145631068,E01002752,E02000562,293.0,0.0
16.315,29.443,9.790212465792695,480.36254500000007,28.507626310772164,E01002753,E02000555,275.0,0.0
24.414,16.43,9.440205284250517,401.12202,37.62613430127042,E01002754,E02000555,232.0,0.0
10.657,39.869,9.506474128117766,424.883933,27.732417138237672,E01002755,E02000554,276.0,0.0
14.304,27.776,9.34114053819519,397.307904,27.03648802736602,E01002756,E02000554,297.0,0.0
9.184,24.102,9.675588963929679,221.352768,32.417750141322784,E01002757,E02000555,289.0,0.0
12.388,44.134,9.585524950793815,546.731992,22.285340314136125,E01002758,E02000554,542.0,0.0
19.867,20.645,9.556501236185206,410.154215,24.229166666666668,E01002759,E02000555,202.0,0.0
14.011,38.826,9.859587910246109,543.991086,27.896426721905748,E01002760,E02000555,368.0,0.0
25.727,20.717,9.367429587218957,532.986259,28.43387018057589,E01002762,E02000564,423.0,0.0
30.579,33.113,9.487403765279822,1012.562427,24.69613075383589,E01002763,E02000560,467.0,0.0
20.903,30.946,9.524881002347238,646.864238,27.535753575357536,E01002764,E02000563,404.0,0.0
22.054,28.236,9.724265188279846,622.716744,26.739209726443768,E01002765,E02000568,882.0,1.0
16.822,31.553,9.677107519460511,530.784566,28.761092150170647,E01002766,E02000568,603.0,0.0
25.106,36.783,9.803678266916627,923.473998,19.677971682581497,E01002767,E02000564,529.0,0.0
18.292,29.312,9.650928063774714,536.175104,36.79899497487437,E01002768,E02000557,389.0,0.0
13.79,20.118,9.064018963263257,277.42722,38.96551724137931,E01002769,E02000561,396.0,0.0
32.997,29.977,9.079023667974502,989.151069,20.13765182186235,E01002770,E02000557,1669.0,1.0
21.738,27.333,9.464974838381732,594.1647539999999,28.162591687041566,E01002771,E02000557,435.0,0.0
32.096,28.721,9.807989355057588,921.8292159999999,34.56478658536585,E01002772,E02000555,996.0,1.0
28.844,50.095,9.743764710340354,1444.94018,36.0975747320925,E01002773,E02000557,408.0,0.0
26.371,30.891,9.391903307756634,814.6265609999999,25.263578274760384,E01002774,E02000557,670.0,0.0
29.987,22.198,9.383696862384488,665.651426,18.322897019992457,E01002775,E02000567,447.0,0.0
27.82,32.142,9.682884521366026,894.1904400000001,19.245947850599013,E01002776,E02000567,472.0,0.0
29.347,27.576,9.562496119713089,809.272872,25.07005141388175,E01002777,E02000565,463.0,0.0
27.281,39.066,9.82429281856458,1065.759546,14.222222222222221,E01002778,E02000565,401.0,0.0
18.194,18.595,9.670413607670001,338.31742999999994,19.9702030124427,E01002779,E02000565,616.0,0.0
23.94,26.351,9.976147691370551,630.84294,21.200290275761972,E01002780,E02000567,371.0,0.0
19.365,28.936,9.856390703898397,560.34564,17.15752002373183,E01002781,E02000565,332.0,0.0
21.428,37.168,9.696174288427434,796.435904,26.196518552450755,E01002782,E02000565,426.0,0.0
15.826,46.454,9.757744760482675,735.181004,24.859591836734694,E01002783,E02000563,515.0,0.0
12.755,34.3,9.515145012984686,437.49649999999997,23.3465878559914,E01002784,E02000563,404.0,0.0
15.319,18.889,9.479634416114687,289.360591,44.73073351903435,E01002785,E02000561,505.0,0.0
20.957,36.106,9.788228204699054,756.673442,27.012328767123286,E01002786,E02000563,543.0,0.0
17.16,32.105,9.492899343729194,550.9218,32.40700960994912,E01002787,E02000563,263.0,0.0
12.112,16.985,9.606583084222205,205.72232,30.2615184944841,E01002788,E02000561,373.0,0.0
14.678,13.703,9.533546429246918,201.132634,35.97360980207352,E01002789,E02000561,367.0,0.0
30.812,42.268,9.792393967530435,1302.3616160000001,25.008984375,E01002790,E02000569,469.0,0.0
38.159,13.879,9.472458452296689,529.608761,16.273715415019762,E01002791,E02000569,686.0,0.0
26.062,16.098,9.770281821163938,419.54607599999997,22.829383886255926,E01002792,E02000570,644.0,0.0
31.008,36.247,9.758964544252395,1123.946976,24.393861066235864,E01002793,E02000569,645.0,0.0
30.878,22.216,9.33226592665156,685.9856480000001,17.446666666666665,E01002794,E02000573,2086.0,1.0
36.079,25.019,9.303475460711336,902.660501,13.119077463023315,E01002795,E02000566,1599.0,1.0
30.677,23.575,9.562327344528265,723.210275,30.5817575083426,E01002796,E02000566,309.0,0.0
22.27,32.118,9.72800853210384,715.26786,25.335895117540687,E01002797,E02000571,784.0,1.0
16.149,21.479,9.56629305514739,346.864371,34.46294363256785,E01002798,E02000571,505.0,0.0
22.765,32.282,10.023676580359549,734.89973,25.533789954337898,E01002799,E02000571,455.0,0.0
13.452,38.934,9.967133487937547,523.7401679999999,23.788413098236777,E01002800,E02000571,462.0,0.0
30.576,16.852,9.521194389193747,515.266752,42.2322695035461,E01002801,E02000573,707.0,0.0
17.254,25.903,9.745464384294996,446.930362,24.57048166151127,E01002802,E02000573,398.0,0.0
25.179,23.761,9.507039171291687,598.2782189999999,20.41948717948718,E01002803,E02000573,1245.0,0.0
11.407,37.376,9.54532578954383,426.348032,50.74631936579841,E01002804,E02000554,422.0,0.0
29.273,22.828,9.323338645560387,668.244044,37.67364016736402,E01002805,E02000556,685.0,0.0
18.981,26.952,9.598109831548658,511.5759120000001,32.324786324786324,E01002806,E02000556,382.0,0.0
11.817,31.573,9.825169190656828,373.098141,37.49837486457205,E01002807,E02000554,439.0,0.0
13.282,24.642,9.58752945473261,327.295044,45.99188640973631,E01002808,E02000556,458.0,0.0
17.717,31.444,9.857501203999425,557.093348,32.86817472698908,E01002809,E02000556,355.0,0.0
14.094,33.321,9.960019103271783,469.62617399999993,45.599303135888505,E01002810,E02000556,660.0,0.0
14.152,38.606,9.745224260835244,546.352112,26.38953888506538,E01002811,E02000554,332.0,0.0
23.538,11.548,9.707551740909665,271.816824,24.024609559867486,E01002812,E02000589,287.0,0.0
29.7,10.093,9.503502401995748,299.7621,29.95561192136969,E01002813,E02000587,259.0,0.0
31.204,25.028,9.632603598360229,780.973712,30.18350268977884,E01002814,E02000591,830.0,1.0
29.539,18.289,9.805962922646076,540.238771,27.656453466104942,E01002815,E02000587,253.0,0.0
24.271,11.528,9.785762015226682,279.796088,34.58584442887176,E01002816,E02000587,357.0,0.0
29.084,10.4,9.054610111935368,302.47360000000003,26.413258983890955,E01002817,E02000587,439.0,0.0
31.544,12.656,8.899075737266793,399.220864,33.935676392572944,E01002818,E02000588,2576.0,1.0
28.397,11.072,8.53220002352276,314.41158399999995,24.85320197044335,E01002819,E02000588,1843.0,1.0
34.401,9.557,9.584466160328521,328.77035700000005,32.001862197392924,E01002820,E02000592,534.0,0.0
37.477,10.933,8.638932833815115,409.73604099999994,33.03057254030017,E01002821,E02000590,1103.0,1.0
38.527,12.856,9.584466160328521,495.303112,29.763516483516483,E01002822,E02000592,534.0,0.0
37.285,28.418,9.630687524412028,1059.56513,36.37145650048876,E01002823,E02000590,370.0,0.0
27.065,10.045,9.005220906506224,271.867925,30.694805194805195,E01002824,E02000584,217.0,0.0
22.672,9.697,9.138059959586547,219.850384,27.12923250564334,E01002825,E02000584,489.0,0.0
26.351,10.756,8.649991815631553,283.431356,34.05304400241109,E01002826,E02000584,1185.0,1.0
32.885,12.075,8.822867429738098,397.086375,33.04448563484708,E01002827,E02000584,779.0,0.0
32.314,16.243,9.423312367968895,524.876302,42.31079607415485,E01002828,E02000584,331.0,0.0
18.08,34.531,10.0885844212534,624.32048,84.36622073578596,E01002829,E02000580,478.0,0.0
16.96,35.373,10.04940010627925,599.92608,59.38185890257559,E01002830,E02000580,658.0,0.0
19.292,36.708,9.653531486976993,708.170736,32.46471371504661,E01002831,E02000580,1342.0,1.0
25.226,31.366,9.979906780251204,791.238716,30.728356661482632,E01002832,E02000580,569.0,0.0
21.903,19.197,9.723984021375527,420.47189099999997,29.801385681293304,E01002833,E02000583,698.0,0.0
34.366,15.607,9.901124763346939,536.350162,47.23991275899673,E01002834,E02000589,266.0,0.0
35.604,10.461,9.147283419440297,372.453444,33.225110970196575,E01002835,E02000592,1097.0,1.0
31.391,11.093,9.804766060817945,348.22036299999996,40.31390449438202,E01002836,E02000592,347.0,0.0
29.758,13.106,9.686742238775523,390.008348,68.37196261682243,E01002837,E02000592,159.0,0.0
32.857,11.108,9.435362158302166,364.975556,33.01689933872153,E01002838,E02000596,532.0,0.0
31.574,25.779,10.10355079080624,813.946146,32.9580378250591,E01002839,E02000589,477.0,0.0
17.242,37.672,9.372884301161463,649.540624,12.466495318523958,E01002840,E02000597,384.0,0.0
15.328,26.462,9.299687352652144,405.609536,26.26152353226589,E01002841,E02000597,445.0,0.0
14.217,47.396,10.928994955534602,673.828932,43.439958592132506,E01002842,E02000597,109.0,0.0
19.367,42.608,9.864913030556352,825.189136,22.957062962294785,E01002843,E02000597,609.0,0.0
15.706,17.02,9.134096273775038,267.31612,23.48254281949934,E01002844,E02000595,422.0,0.0
17.674,21.021,9.717525376723632,371.525154,28.15968147527242,E01002845,E02000595,343.0,0.0
42.165,30.857,9.410747396316522,1301.085405,27.362461220268873,E01002846,E02000593,433.0,0.0
41.268,22.142,9.86758054299757,913.756056,50.1123595505618,E01002847,E02000591,445.0,0.0
33.992,29.533,9.632800247460208,1003.885736,20.487511563367253,E01002848,E02000591,329.0,0.0
39.811,17.215,10.075784025682994,685.346365,32.81353987378084,E01002849,E02000593,381.0,0.0
36.904,23.704,9.84346150154043,874.7724160000001,40.37396121883656,E01002850,E02000589,1112.0,1.0
35.14,39.773,10.009058546041938,1397.6232200000002,30.1931112365895,E01002851,E02000591,644.0,0.0
13.438,41.748,8.368832384545714,561.009624,23.768529769137302,E01002852,E02000577,1242.0,1.0
15.816,57.097,10.020790472955634,903.046152,49.850971922246224,E01002853,E02000577,291.0,0.0
17.466,45.147,9.057736828050059,788.537502,39.641849148418494,E01002854,E02000577,473.0,0.0
14.508,45.479,9.618076233305022,659.8093319999999,48.576789838337184,E01002855,E02000577,575.0,0.0
19.889,37.842,9.817815278547728,752.6395379999999,80.01457489878543,E01002856,E02000580,830.0,1.0
13.627,59.009,10.040388885527781,804.1156430000001,22.292418772563177,E01002857,E02000577,523.0,0.0
29.048,23.406,10.021315031649332,679.897488,21.453751617076325,E01002858,E02000590,483.0,0.0
29.885,10.18,9.185145633341627,304.2293,22.116496220542462,E01002859,E02000588,996.0,1.0
26.754,11.416,9.238811203951878,305.42366400000003,38.275562001450325,E01002860,E02000588,396.0,0.0
29.48,15.041,9.586843433082304,443.40868,25.69301204819277,E01002861,E02000590,480.0,0.0
31.246,26.044,10.11662117122102,813.770824,36.019375247133254,E01002862,E02000590,218.0,0.0
31.278,9.933,9.104379676246324,310.684374,40.46509671993272,E01002863,E02000588,285.0,0.0
16.648,9.506,8.516372855032335,158.255888,22.83201189296333,E01002864,E02000585,336.0,0.0
20.49,7.26,9.312039191801016,148.7574,35.598714416896236,E01002865,E02000587,751.0,0.0
26.99,20.684,9.360224821513475,558.26116,32.17575757575757,E01002866,E02000585,329.0,0.0
22.82,22.328,9.671870704017296,509.52495999999996,24.801100917431192,E01002867,E02000585,550.0,0.0
23.003,9.26,8.612139668725192,213.00778,22.299046321525886,E01002868,E02000585,214.0,0.0
43.02,19.675,9.750382992001892,846.4185000000001,47.56156156156156,E01002869,E02000585,402.0,0.0
11.703,41.357,9.441753634772848,484.000971,30.849416755037115,E01002870,E02000581,715.0,0.0
26.93,11.335,9.323945804699372,305.25155,27.06800731261426,E01002871,E02000583,616.0,0.0
15.34,38.9,9.54052143200899,596.726,32.197591436217664,E01002872,E02000581,284.0,0.0
36.128,19.842,9.256288405878891,716.851776,21.896431954531103,E01002873,E02000583,305.0,0.0
21.29,20.025,9.523697501091345,426.33224999999993,22.956209890524725,E01002874,E02000583,259.0,0.0
22.647,14.928,8.973452802869714,338.074416,19.560859188544153,E01002875,E02000583,261.0,0.0
9.388,20.135,9.594275361533985,189.02738000000002,85.60267857142857,E01002876,E02000579,348.0,0.0
12.158,41.177,9.474295677758219,500.62996599999997,36.605011933174225,E01002877,E02000579,675.0,0.0
19.82,33.862,9.380243471263329,671.14484,52.66221952698605,E01002878,E02000579,671.0,0.0
14.789,41.706,10.038678192847545,616.790034,35.65958523014669,E01002879,E02000581,360.0,0.0
12.196,44.248,9.783430683679326,539.648608,22.70051890289103,E01002880,E02000581,400.0,0.0
8.057,40.49,10.053040536281314,326.22793,49.33814022874192,E01002881,E02000581,280.0,0.0
28.093,17.09,9.087370156132286,480.10937,22.379518072289155,E01002882,E02000582,372.0,0.0
33.922,11.744,9.45392164299034,398.37996799999996,27.982537834691502,E01002883,E02000582,725.0,0.0
36.246,21.59,9.796737182589247,782.55114,16.036321031048622,E01002884,E02000582,715.0,0.0
34.894,19.621,10.102682614331709,684.6551739999999,36.228236607142854,E01002885,E02000582,298.0,0.0
31.442,14.819,9.282568005973063,465.938998,36.5431654676259,E01002886,E02000582,394.0,0.0
28.803,12.569,9.51613982897052,362.02490700000004,51.846896551724136,E01002887,E02000586,288.0,0.0
22.37,10.9,9.884513681726402,243.83300000000003,27.12747353888633,E01002888,E02000589,430.0,0.0
24.397,8.169,9.478189566674244,199.299093,31.144665461121157,E01002889,E02000586,1295.0,1.0
21.075,8.969,9.093784083557622,189.021675,34.54074638233054,E01002890,E02000586,237.0,0.0
26.396,9.515,9.391394459203172,251.15794000000002,28.649842271293377,E01002891,E02000586,273.0,0.0
29.531,8.544,9.77564849919192,252.312864,54.1560773480663,E01002892,E02000586,355.0,0.0
27.994,21.771,9.685493221204577,609.4573740000001,51.614901960784316,E01002893,E02000593,357.0,0.0
36.769,19.923,9.474671930819714,732.548787,37.73778664007976,E01002894,E02000593,422.0,0.0
16.717,11.214,9.435362158302166,187.464438,36.57971014492754,E01002895,E02000596,532.0,0.0
28.21,10.304,9.543234787249512,290.67584,39.59679037111334,E01002896,E02000596,310.0,0.0
18.575,15.663,9.251482315307358,290.940225,18.021337579617835,E01002897,E02000596,351.0,0.0
31.0,9.458,9.472242991440476,293.198,41.00141242937853,E01002898,E02000593,241.0,0.0
16.578,21.45,9.726314718292702,355.5981,51.33358264771877,E01002899,E02000594,419.0,0.0
8.051,8.274,9.483606532693603,66.613974,30.661607644744237,E01002900,E02000594,317.0,0.0
16.993,16.507,8.073153561328297,280.503451,27.085598611914403,E01002901,E02000594,196.0,0.0
30.722,10.759,9.090678071607497,330.537998,29.697439353099732,E01002902,E02000594,1621.0,1.0
19.704,7.616,9.353409881792624,150.065664,48.11550888529887,E01002903,E02000594,726.0,0.0
3.245,45.079,9.474948271457363,146.28135500000002,25.98076062639821,E01002904,E02000578,234.0,0.0
16.074,44.52,9.202691191444567,715.6144800000001,44.83634311512415,E01002905,E02000578,366.0,0.0
11.19,33.044,9.110066895366913,369.76235999999994,39.4544502617801,E01002906,E02000578,979.0,1.0
4.555,52.561,10.113144567987614,239.41535499999998,54.546159813809155,E01002907,E02000578,272.0,0.0
8.228,26.916,9.579252139660644,221.464848,39.444250871080136,E01002908,E02000579,327.0,0.0
18.998,29.726,9.97400193260829,564.734548,133.5990990990991,E01002909,E02000579,450.0,0.0
26.377,16.317,9.171058856974506,430.393509,33.48140803173029,E01002910,E02000595,291.0,0.0
21.776,12.544,9.27222537564819,273.158144,22.287767673804634,E01002911,E02000595,667.0,0.0
17.612,13.905,9.48801756208689,244.89485999999997,28.089655172413792,E01002912,E02000596,936.0,1.0
19.1,18.046,9.689192239845971,344.6786,20.005385996409334,E01002913,E02000597,410.0,0.0
32.079,8.875,8.810623709847665,284.701125,25.795687134502923,E01002914,E02000595,675.0,0.0
3.328,8.064,8.468065970449544,26.836992,40.43222506393862,E01002915,E02000611,100.0,0.0
6.314,8.236,8.120172330090735,52.002104,27.5868320610687,E01002916,E02000611,152.0,0.0
2.491,4.073,8.553370817534825,10.145843000000001,65.07142857142857,E01002917,E02000611,102.0,0.0
3.454,12.197,8.319059275606056,42.128438,36.624806201550385,E01002918,E02000614,181.0,0.0
5.297,15.611,7.861149098807794,82.691467,27.642276422764226,E01002919,E02000614,607.0,0.0
2.917,5.052,8.140257229422046,14.736683999999999,52.40148698884759,E01002920,E02000611,147.0,0.0
14.642,15.232,9.213923943307535,223.026944,27.473432518597235,E01002921,E02000608,235.0,0.0
4.113,9.061,8.551497995108228,37.267893,49.906054279749476,E01002922,E02000607,137.0,0.0
9.894,30.061,9.568280515212637,297.423534,29.248166948674562,E01002923,E02000610,351.0,0.0
2.609,3.339,8.464488374984208,8.711451,58.480278422273784,E01002924,E02000611,82.0,0.0
7.253,11.459,8.823647949191303,83.112127,44.958510638297874,E01002925,E02000610,292.0,0.0
5.245,7.351,8.622111609363271,38.555995,43.34462729912875,E01002926,E02000607,126.0,0.0
3.256,12.635,8.938229765848313,41.139559999999996,37.16927453769559,E01002927,E02000605,136.0,0.0
6.958,16.639,8.938977743391371,115.774162,23.648041474654377,E01002928,E02000605,275.0,0.0
7.389,8.833,7.946865232501139,65.267037,31.792560801144493,E01002929,E02000604,362.0,0.0
13.768,11.051,8.904901577935142,152.150168,21.69779074614423,E01002930,E02000604,678.0,0.0
9.028,11.45,8.790071222798003,103.3706,17.65575183110728,E01002931,E02000604,294.0,0.0
4.006,26.643,9.091264000321244,106.731858,26.45700636942675,E01002932,E02000603,435.0,0.0
11.064,15.439,9.425750094181327,170.817096,48.263345195729535,E01002933,E02000601,280.0,0.0
3.954,3.665,9.126643495954383,14.49141,28.037280701754387,E01002934,E02000601,161.0,0.0
16.2,8.24,9.23172018623142,133.488,16.069356872635563,E01002935,E02000600,332.0,0.0
16.928,5.062,9.403873839733984,85.689536,35.281284606866,E01002937,E02000601,176.0,0.0
5.361,4.776,9.041554789134869,25.604135999999997,34.7636761487965,E01002938,E02000600,228.0,0.0
6.243,12.767,8.746430140219,79.704381,50.63832077502691,E01002939,E02000615,262.0,0.0
8.029,18.071,8.923084875194728,145.092059,34.096622152395916,E01002940,E02000617,141.0,0.0
3.108,9.426,7.888109419145627,29.296008,30.361702127659573,E01002941,E02000615,226.0,0.0
7.821,10.777,8.797684471982436,84.28691699999999,38.013483146067415,E01002942,E02000615,90.0,0.0
2.074,16.752,8.465942001405443,34.74364799999999,33.59429280397023,E01002943,E02000617,189.0,0.0
3.171,13.363,8.39382709946508,42.374072999999996,33.10857664233577,E01002944,E02000616,177.0,0.0
4.916,9.082,8.756036848534517,44.64711200000001,46.495107632093934,E01002945,E02000616,153.0,0.0
2.883,8.721,8.080299333804414,25.142643,29.048895899053626,E01002946,E02000616,135.0,0.0
