ptal_score,imd_score,log_pop_density,ptal_imd_interact,road_node_ratio
4.774,9.874,7.103486522686009,47.138476000000004,25.757469244288224
6.275,6.864,8.480632936104435,43.071600000000004,41.88861689106487
3.894,12.837,6.141176820336309,49.987278,21.85766871165644
2.158,6.996,7.789537378392629,15.097368000000001,40.5924713584288
3.555,17.303,7.776870542363862,61.512165,42.41430948419301
3.236,12.944,7.837988362978997,41.886784000000006,31.486024844720497
0.191,8.211,6.529126824827532,1.5683010000000002,34.25918367346939
7.297,16.333,8.454445066562286,119.18190099999998,49.506717850287906
8.737,18.325,8.479138198546972,160.105525,29.085405405405407
7.86,36.214,8.488423277920123,284.64204,11.80957794514708
11.198,18.542,8.898870943732092,207.63331600000004,9.452576460787814
10.745,36.004,8.261965401629176,386.86297999999994,11.281432638992957
5.735,33.984,8.58135038985955,194.89824000000002,11.380249280920422
8.826,49.591,8.821127478253686,437.69016600000003,12.9541074439894
4.152,34.64,8.081722381221667,143.82528000000002,14.191213042276871
6.287,33.023,7.940298987680542,207.61560100000003,14.11028164234815
8.441,13.37,8.519251072525682,112.85617,70.17142857142858
4.724,13.991,8.079927770758275,66.093484,25.62559241706161
15.325,18.622,9.148071273749304,285.38214999999997,40.86723404255319
6.094,16.705,8.924962309919485,101.80027,46.73462214411248
13.226,23.96,8.926504227785557,316.89496,38.471311475409834
4.848,16.133,9.285225185167898,78.212784,49.28771228771229
12.712,28.744,9.338698405826708,365.393728,62.40861344537815
10.937,23.381,9.452862931460894,255.717997,46.62116040955632
3.085,15.404,8.503844492646506,47.52134,26.93202293202293
5.939,19.832,8.097304562642348,117.78224800000001,34.81216648879403
8.854,11.683,8.395251520610994,103.44128199999999,37.5938123752495
10.736,16.293,8.760296220470051,174.921648,64.653312788906
4.417,7.102,8.228337096736647,31.369534,62.12061403508772
17.555,22.424,8.597518935954138,393.65332,33.14592274678112
3.266,7.535,8.03024684144019,24.60931,85.8843537414966
9.605,8.833,8.734399150063695,84.84096500000001,50.96349206349206
1.463,5.124,7.869822113492876,7.496412,58.11337209302326
3.419,7.129,7.774435510302958,24.374050999999998,32.5703125
2.028,7.187,7.7045865708189645,14.575236,54.848101265822784
1.961,5.761,6.889285762698476,11.297321,42.65203761755486
1.467,20.775,7.472330178742318,30.476925,57.17741935483871
2.009,12.55,8.157141122834568,25.21295,46.27663934426229
2.94,7.039,7.700385738027032,20.69466,42.045537340619305
2.223,5.129,8.096847920778622,11.401766999999998,53.05
8.957,32.11,8.515050898344205,287.60927000000004,34.57557251908397
28.312,43.021,9.542704180552853,1218.010552,26.814744801512287
16.975,28.48,9.05630301906052,483.44800000000004,64.28522920203736
10.65,30.378,8.642926759881966,323.52570000000003,35.909604519774014
15.581,28.381,9.340692967574679,442.204361,44.23853211009175
14.351,41.451,9.04315173280642,594.8633010000001,42.69371011850502
7.95,44.37,9.02448056294395,352.7415,29.55671447196871
13.878,28.878,9.175645402179295,400.768884,32.08558139534884
14.604,27.454,9.356844750349138,400.938216,28.53488372093023
14.702,40.478,9.357250617290804,595.107556,33.538988860325624
4.181,10.028,8.389041587457596,41.927068000000006,54.48160535117057
1.184,7.244,6.394593595418598,8.576896,35.52127659574468
3.568,9.529,7.060047089324396,33.999472,33.79814385150812
2.102,9.235,7.678465171489873,19.411969999999997,41.684420772303596
2.584,5.837,7.866338923046544,15.082808,48.47208121827411
6.196,12.056,8.35170515259019,74.69897599999999,59.76985743380855
3.627,9.41,8.503662057131885,34.130069999999996,15.737272727272726
3.937,34.857,8.895999421767717,137.232009,16.257712565838975
3.702,4.626,8.475203849143975,17.125452000000003,13.8212927756654
3.311,37.162,9.455198447237036,123.043382,25.068838916934375
1.024,12.694,9.16806941154499,12.998656,13.014327700220425
3.009,9.259,8.23031079913502,27.860331,34.12048192771084
5.216,11.327,8.287780027088433,59.081632,19.466094420600857
4.095,9.9,8.362829155496854,40.5405,12.725607476635513
5.392,8.602,8.222956349993781,46.381984,13.287725742271197
20.639,32.903,8.887265982036924,679.085017,28.24125230202578
12.233,19.585,9.128555313958135,239.58330500000002,62.80128205128205
5.838,21.715,8.4440847195956,126.77217,26.47763347763348
8.061,27.47,9.028662607903215,221.43567,32.06208718626156
11.513,21.44,8.731691479905413,246.83872000000002,36.54365079365079
10.652,30.177,9.064909893765977,321.445404,27.54483347566183
19.1,37.101,9.590597067825529,708.6291,82.32098765432099
20.684,39.931,9.478763169489152,825.932804,22.79758883248731
4.45,19.749,9.35957900744242,87.88305,44.0527289546716
5.389,34.0,9.090554081143331,183.226,30.482462977396725
3.735,23.162,9.424370522113858,86.51007,46.27978580990629
3.956,16.06,9.356827475760921,63.533359999999995,35.838832487309645
5.491,20.545,8.721390388727631,112.812595,38.508665511265164
11.524,40.839,9.257824922297903,470.628636,41.531590413943356
14.218,37.166,9.391194185495102,528.4261879999999,35.47654941373534
12.725,22.665,9.364476765987114,288.412125,39.757400257400256
16.377,28.926,9.317435382527666,473.7211019999999,41.12830188679245
18.316,43.809,9.49032539802156,802.4056439999999,25.242011834319527
4.17,18.181,8.626513855325701,75.81477,41.992
6.979,20.443,8.89688910763044,142.67169700000002,21.206624605678233
6.861,14.456,8.480778138714188,99.182616,30.14757281553398
3.799,13.743,8.710520627386726,52.209657,45.22671353251318
4.911,42.566,8.67390629970344,209.041626,61.46666666666667
8.411,16.31,8.853608283547592,137.18340999999998,29.92191142191142
16.835,24.16,9.232884336411077,406.7336,36.893595041322314
21.47,32.149,9.323838685752607,690.23903,19.906821106821106
13.612,21.176,9.00028578520369,288.247712,29.148097826086957
3.577,22.452,8.907680016343688,80.310804,40.142436149312374
12.111,30.599,9.288439653959234,370.584489,46.22876447876448
7.882,22.748,8.89859782042888,179.299736,35.46080436264485
5.574,31.6,8.630914656717936,176.1384,57.642628205128204
11.304,58.173,9.105401989429858,657.5875920000001,26.803070175438595
6.149,20.706,9.584232250245242,127.32119399999999,37.20066611157369
8.179,27.841,9.469553523050445,227.71153900000002,37.85970974429855
11.94,42.449,9.61587214452889,506.84105999999997,27.265173836181496
5.699,21.65,9.25331365082405,123.38335,44.49685138539043
9.617,24.133,9.508954966041156,232.087061,43.80849420849421
4.81,16.909,8.837085886729026,81.33228999999999,38.62216924910608
5.573,20.607,9.387423230721936,114.842811,49.57769423558897
12.909,17.717,9.242981796691945,228.708753,38.46656869948567
8.525,27.441,8.724987544183223,233.934525,27.184386617100373
20.279,34.93,9.487221827183758,708.34547,45.83916083916084
13.671,27.765,9.052082937631113,379.575315,29.190058479532162
9.515,18.25,7.999007213243955,173.64875,23.52788844621514
11.844,38.041,8.861633597686627,450.5576039999999,37.96644920782852
4.753,15.981,9.37434519698424,75.957693,62.05747877204441
5.554,17.646,9.47165023460353,98.00588400000001,71.08274231678487
15.491,33.786,9.636463950192892,523.378926,29.371756185878095
11.537,32.757,9.816234328121949,377.917509,33.75896487985212
9.82,13.681,9.167985953894483,134.34742,53.13233082706767
7.125,31.013,8.886685639065584,220.967625,41.438345864661656
5.117,42.319,9.26245832623829,216.546323,37.394632991318076
11.159,16.207,9.310004695089129,180.853913,32.44086021505376
8.159,11.841,7.8336794598245305,96.610719,41.126888217522655
4.401,7.107,8.712595487748722,31.277907,63.25458248472505
9.255,50.708,9.029286011949155,469.30254,25.944727272727274
6.774,10.395,9.173686760994771,70.41573,45.31989596879064
8.411,13.453,8.731061863708321,113.15318299999998,37.85382059800664
12.402,28.161,9.495774920637484,349.252722,73.80637254901961
8.057,15.937,8.924363511490403,128.40440900000002,40.45691906005222
17.607,30.196,9.378360144059277,531.660972,37.786308973172986
10.879,22.184,9.41978248582542,241.339736,34.565333333333335
4.888,36.313,8.913240760046031,177.49794400000002,37.21047120418848
5.449,36.023,9.491586779892728,196.28932700000001,40.29647749510763
7.481,47.749,7.394861816127535,357.21026900000004,23.108187134502923
19.688,21.852,8.882669291308039,430.222176,23.59970566593083
8.958,9.146,8.783043679630087,81.92986800000001,59.49888143176734
16.683,13.363,8.795597356887237,222.93492899999998,39.86521739130435
9.711,10.29,9.082279701908664,99.92618999999999,42.96754807692308
24.178,11.398,8.839030283418003,275.580844,36.11058263971463
7.696,30.226,8.916385332207486,232.619296,66.3517017828201
8.208,21.257,8.876097648143253,174.47745600000002,43.652027027027025
13.376,13.847,8.535150980790014,185.217472,27.624426078971535
3.383,23.753,8.884693330927126,80.356399,36.24405850091408
12.026,23.841,9.042442294887952,286.711866,41.29071537290715
16.003,22.923,8.406954128307303,366.83676899999995,34.00709219858156
4.957,17.023,8.798439599332783,84.383011,36.41379310344828
18.524,24.534,8.19157384851279,454.467816,18.33095964733808
14.983,32.662,8.1797604936999,489.374746,27.515034695451043
21.588,20.451,9.13755460225053,441.496188,28.416881680796166
9.755,22.203,8.566840131305652,216.59026500000002,30.667301587301587
3.505,26.914,8.958874503657384,94.33357000000001,44.26537785588752
13.379,25.381,9.284287616928266,339.572399,32.90985189954926
10.786,28.857,9.4763671520071,311.251602,31.305230769230768
10.955,15.441,9.884844852264422,169.156155,53.374581939799334
12.855,32.021,7.505602279687758,411.62995500000005,26.81061946902655
10.362,21.278,7.600702439539416,220.48263599999999,27.03711066931743
4.915,17.386,7.779676063120352,85.45219,36.04943219772879
18.744,41.534,9.65864144520366,778.513296,22.32779922779923
13.167,37.117,9.084402929329526,488.71953899999994,42.55079122001021
7.702,13.456,9.10032459293016,103.63811199999999,55.1840242669363
7.045,40.826,9.514200865155425,287.61917,38.10734929810074
10.086,15.858,9.084289501775583,159.943788,70.13537906137184
13.747,20.741,8.936745277165874,285.126527,37.4292980671414
16.081,22.674,8.593746742132014,364.620594,26.180701754385964
5.983,31.334,8.7401127176387,187.471322,32.3668499607227
3.783,34.487,8.688352683504,130.464321,24.29762459245459
3.274,24.398,8.699681400989514,79.879052,52.20539730134932
2.136,20.568,8.142848771965863,43.933248000000006,42.81870503597122
9.71,16.109,7.824325971663608,156.41839000000004,41.09987819732034
8.613,31.849,8.57583938684897,274.315437,34.2005710206995
4.445,18.541,8.774096417675434,82.41474500000001,47.27412280701754
8.364,13.557,8.962289184955788,113.39074800000002,33.72682926829268
3.366,15.651,8.74084861170317,52.681266,43.60950173812283
6.966,16.877,8.641709066113805,117.565182,36.775063184498734
14.683,19.058,8.051850682252658,279.828614,30.856905158069882
6.534,7.15,8.683199034558488,46.7181,49.2431906614786
5.894,7.459,8.60611940061064,43.963346,39.07134637514385
8.628,35.01,9.284779717791016,302.06628,47.707317073170735
12.958,40.085,8.829841009885767,519.42143,49.67139061116032
7.674,23.184,9.023818004117619,177.914016,70.13257575757575
6.753,23.532,8.963288275610298,158.911596,42.026812313803376
5.177,31.223,9.77279783281768,161.641471,42.62818590704648
5.552,22.485,8.82946055362633,124.83671999999999,64.47895791583166
5.835,17.222,9.325435353605872,100.49037000000001,54.13353115727003
6.062,22.011,9.115710960396578,133.430682,42.63590391908976
5.439,23.36,8.900180898207466,127.05504,32.57833655705996
7.63,27.974,9.395208683036714,213.44162,52.01294964028777
9.2,8.007,8.94832604627298,73.66439999999999,52.36692307692308
13.241,8.87,9.37057820174309,117.44766999999999,57.56029882604056
8.743,20.032,8.923857580099885,175.139776,22.989120974760663
11.128,11.697,8.467183283661958,130.16421599999998,30.474161378059836
12.418,9.914,9.281292655893523,123.11205199999999,39.527747551686616
9.88,14.074,9.570194257720932,139.05112,46.132
7.026,7.673,9.347272226471327,53.910498,57.48868581375109
9.203,8.308,9.274122357012471,76.458524,47.970675944334
2.717,11.103,8.098673238434273,30.166851,33.831271091113614
4.371,11.391,7.465884247863994,49.79006100000001,29.24314660309893
4.056,15.083,8.623209492000118,61.176648,44.36173001310616
6.853,18.59,9.102988986963574,127.39726999999999,31.97288842544317
6.109,28.942,8.96641996896327,176.806678,27.30663615560641
11.927,16.657,9.170111951256139,198.668039,37.75705186533212
7.066,13.693,9.206964680736267,96.75473799999999,46.516597510373444
4.141,10.954,8.557182839632397,45.360514,41.1935817805383
10.536,18.036,9.31228305348749,190.027296,48.27794561933535
10.02,23.866,8.24301946898925,239.13732,39.63949843260188
14.415,23.054,8.691768154011362,332.32340999999997,23.91890410958904
6.319,33.507,8.567315800819449,211.730733,34.04761904761905
1.698,26.632,7.642572094713475,45.221136,54.42201834862385
1.362,33.051,7.882050733142866,45.01546200000001,33.61596958174905
6.895,30.832,8.827424116832223,212.58664,24.02208047105005
6.969,33.629,8.466867849464172,234.360501,26.998104864181933
4.095,24.129,8.780049642432363,98.808255,33.26252723311547
6.553,42.882,8.7417757069247,281.005746,29.361323155216287
6.286,37.261,9.442515019896,234.222646,46.095913261050875
7.336,39.944,9.360405574738476,293.02918400000004,27.672653794342164
11.526,39.653,9.08911015159987,457.04047799999995,31.56286427976686
4.943,41.199,9.257729555229986,203.64665699999998,52.936734693877554
1.554,20.851,8.20753813815405,32.402454,49.45959595959596
3.769,24.895,8.891387766440497,93.829255,29.928649835345773
3.479,35.728,7.464223260626829,124.297712,31.93
5.799,27.178,8.135698483946653,157.60522200000003,30.442724458204335
2.078,35.644,8.009329842445359,74.068232,30.51011235955056
4.401,38.035,9.461278062633715,167.39203499999996,25.785261102977064
3.129,12.828,8.964375892876271,40.138812,62.36703601108033
4.064,14.813,9.208859275694385,60.200032,46.90464344941957
4.172,15.378,8.515652004397408,64.157016,53.2542113323124
9.273,18.422,8.46360252324316,170.827206,45.8118006103764
4.403,17.505,9.180736468717603,77.07451499999999,47.14573643410853
7.02,12.0,9.048879705849558,84.24,69.70504527813713
4.073,18.682,7.984053790053663,76.091786,31.462435233160623
10.924,19.431,8.31021822126361,212.264244,28.16719442685244
8.296,33.598,7.637620042477245,278.72900799999996,25.637795275590552
11.732,16.166,8.481566013773087,189.659512,73.75894988066825
19.593,28.006,9.226794261247862,548.721558,18.799682034976154
18.863,15.249,9.199764645603999,287.641887,42.86806411837238
18.202,23.368,8.886713282083651,425.344336,29.705577376276512
20.066,22.226,8.936127185471365,445.98691599999995,25.11296738265712
14.027,24.463,9.501336945395794,343.142501,33.55878712871287
16.503,45.936,9.790453223901949,758.081808,24.826280623608017
10.01,41.995,10.114922828718177,420.36994999999996,37.42180946674655
13.321,45.789,8.945397786493892,609.955269,26.112718505123567
8.323,24.895,9.827755955324,207.201085,91.90277777777777
15.375,29.132,9.664716271898607,447.90450000000004,28.825072886297377
15.907,34.209,8.679414076503189,544.1625630000001,26.604553119730184
11.768,29.18,9.283544364234599,343.39024,25.226190476190474
6.804,26.151,9.598225181585256,177.93140400000001,76.7296072507553
4.905,42.16,9.645474308635235,206.79479999999998,46.4974358974359
1.962,28.015,8.622651702272378,54.96543,33.13386727688787
5.225,28.541,9.395283489475089,149.126725,56.71672354948805
14.32,30.306,9.497359724877866,433.98192,29.527052832590705
6.587,28.942,9.525683816619143,190.640954,45.860710854947165
10.5,24.898,9.528925003617779,261.429,43.22154222766218
4.145,25.905,8.48568188427698,107.37622499999999,43.04795486600846
6.879,27.142,9.341675604806204,186.70981799999998,43.29643888354187
7.116,31.007,9.897690783688951,220.645812,41.13921747042766
9.248,26.285,9.513942544459919,243.08368,53.0546528803545
7.198,11.21,9.614845018989223,80.68958,43.63662790697674
6.404,23.916,9.303694093709392,153.158064,32.873120865904994
12.295,12.501,9.482891039962627,153.699795,31.666666666666668
9.002,8.388,8.890245294585522,75.50877600000001,46.55653266331658
8.348,11.57,9.627042112010335,96.58636000000001,53.86767895878525
11.571,9.84,9.68361365008954,113.85864,67.72769332452081
11.081,8.565,9.256784930218783,94.90876499999999,63.80721649484536
10.214,9.924,8.670635048659541,101.363736,31.242696629213484
16.677,16.451,8.717158183382788,274.353327,24.5086979441223
19.715,34.821,9.001395540061786,686.4960149999999,25.818124606670864
15.537,21.071,9.480199556154624,327.380127,46.2967401725791
22.052,10.543,9.378427768742313,232.49423599999997,60.92789968652038
11.927,25.639,9.506176608683834,305.79635299999995,98.66519823788546
15.788,19.095,9.303457239136991,301.47186,56.15
11.47,26.964,9.357423276677428,309.27708,39.446333687566415
2.876,35.279,8.826264866546488,101.462404,31.232374100719426
11.909,19.048,9.196849781793684,226.84263199999998,125.72672672672672
7.45,24.623,8.887500787046255,183.44135,36.38923076923077
8.656,9.217,8.945410819970375,79.782352,109.48070175438596
7.352,11.221,8.71724005597271,82.496792,47.54183266932271
7.771,10.379,8.764646843147974,80.655209,101.73200992555832
6.77,8.991,8.57147302166257,60.869069999999994,40.87716955941255
5.441,15.86,8.435245336768805,86.29426,32.82320819112628
8.739,12.081,8.785967635940391,105.57585900000001,53.23837209302326
8.229,24.464,9.002639466842831,201.31425599999997,52.85480093676815
1.172,18.518,7.342714462318004,21.703096,27.435897435897434
9.042,16.678,9.347559954857717,150.802476,54.482678983833715
3.285,34.902,9.285447844462988,114.65307000000001,27.832687838884585
1.522,45.507,9.529041345255129,69.261654,71.74937343358395
5.3,13.411,9.233832263990035,71.0783,41.40071556350626
0.567,28.35,4.817050545023591,16.07445,24.59305210918114
2.488,7.768,8.071499662588028,19.326784,37.54059829059829
3.943,42.821,8.353002276694564,168.843203,17.383451536643026
7.823,15.471,7.546974117516527,121.029633,29.276264591439688
6.844,7.674,8.579829905264212,52.520856,22.80460415496912
0.983,8.251,5.805134968916488,8.110733,21.953101361573374
9.093,21.09,7.940192151975948,191.77137,26.46920152091255
11.71,15.206,7.993113451971831,178.06226,27.924483306836247
4.875,26.371,8.519630219449654,128.558625,40.83261183261183
6.276,26.74,9.064447171795779,167.82023999999998,39.35344827586207
1.581,7.863,7.044905117129371,12.431403,21.343450479233226
12.88,31.815,9.108385162786405,409.77720000000005,30.063880126182966
21.257,45.659,9.746254627467591,970.5733630000001,23.047752808988765
17.237,48.205,8.522837233801322,830.9095849999999,16.645674511103746
7.941,41.035,8.68453646502948,325.858935,35.04358655043587
2.877,42.558,7.165570751827624,122.43936599999999,25.75774260151411
8.048,38.085,9.301514738355191,306.50808,39.18824609733701
22.628,46.391,9.165918154423435,1049.7355479999999,29.32345971563981
19.349,42.061,9.754732291225777,813.838289,40.05902004454343
5.314,36.086,8.60329749046837,191.76100399999999,34.96070234113712
3.488,28.191,9.10666732063814,98.330208,109.568669527897
5.152,26.237,9.172918839326549,135.173024,61.6203007518797
4.711,28.56,9.19912774476208,134.54616000000001,56.827586206896555
1.973,38.766,6.759719200154732,76.485318,28.87851851851852
7.039,34.949,8.70855707619442,246.00601099999997,31.348208248816768
7.979,35.255,9.22509104392209,281.299645,57.17154811715481
5.272,37.103,8.506516396752122,195.60701600000002,37.39565217391304
8.969,44.482,9.61905353277881,398.95905799999997,56.532959326788216
3.278,29.846,7.590599566546185,97.835188,18.668147208121827
6.998,42.79,9.275275689379702,299.44442,36.05014464802314
7.983,30.162,9.44153939071631,240.783246,65.83392857142857
7.158,29.422,8.850460297088501,210.602676,59.70652173913044
16.394,21.426,8.802086378540082,351.2578439999999,23.940233236151602
5.502,11.174,8.719088591167296,61.479347999999995,23.552155771905426
14.286,13.891,8.829402009044614,198.446826,19.55637707948244
10.528,40.254,9.303566563603004,423.794112,25.697021764032073
5.011,23.802,8.979907820325096,119.271822,49.121827411167516
17.669,38.272,9.754749696908734,676.227968,28.637843336724313
5.731,40.049,8.603113973923838,229.520819,32.757697456492636
8.259,35.063,9.49832739792492,289.58531700000003,49.3625304136253
5.472,22.651,8.692775423222049,123.94627200000001,114.15436241610739
4.293,38.337,8.782721675226577,164.58074100000002,44.44444444444444
6.532,24.442,8.830323688321606,159.655144,38.38250883392226
9.782,28.341,9.91360618605729,277.23166200000003,31.01564722617354
8.585,26.454,9.850445361298581,227.10759000000002,97.25368731563422
4.646,29.819,7.498980469816699,138.539074,17.497623896809234
8.298,23.277,8.970152386052714,193.152546,32.49108910891089
2.17,10.556,6.7690677592082436,22.906519999999997,30.58823529411765
4.387,17.36,8.561860582911397,76.15831999999999,19.591019417475728
10.936,13.774,8.794400595573997,150.632464,35.084632516703785
3.263,15.973,7.547026886572764,52.119899000000004,24.968325791855204
7.256,13.064,8.500941850830188,94.792384,27.01732673267327
5.901,7.273,8.58328051254366,42.917972999999996,22.89974293059126
6.58,33.274,8.899498844380622,218.94292000000002,38.42570281124498
4.343,30.603,8.993390102637429,132.908829,52.52832674571805
4.539,38.527,9.296169383580601,174.874053,53.15491009681881
11.708,35.047,9.61458473527851,410.33027599999997,71.03202846975088
10.005,30.484,9.619923655414718,304.99242000000004,57.20816864295125
7.011,30.915,9.268212975166637,216.745065,49.80506329113924
17.533,32.824,9.484853614759611,575.503192,40.82024291497976
8.265,12.544,9.390367632216764,103.67616000000001,47.71527777777778
2.738,23.466,8.877158715453035,64.249908,39.698
11.008,17.405,9.173572647783969,191.59423999999999,34.05668358714044
5.506,24.023,8.907964201444829,132.270638,23.205081194342586
6.562,19.827,8.864435790323979,130.10477400000002,37.46017699115044
12.511,26.291,8.898761703362204,328.926701,19.48869936034115
3.204,38.67,8.782031316442726,123.89868000000001,34.544534412955464
8.032,34.342,9.406712751992798,275.834944,32.52796271637816
6.111,47.177,8.782031316442726,288.29864699999996,32.54122265844083
14.49,18.403,9.388277330452313,266.65947,32.605494505494505
8.159,37.118,9.668265094056709,302.84576200000004,27.802970297029702
3.863,28.911,8.776089912436266,111.683193,31.78255945639864
5.995,48.739,9.329739878217516,292.19030499999997,33.18013343217198
16.757,13.242,8.740272740682359,221.89619400000004,22.809948979591837
11.234,8.942,8.262300941787448,100.45442800000001,28.457193292144748
8.666,16.784,9.034008839114438,145.450144,43.31113956466069
8.821,15.807,8.560654898826773,139.433547,30.28041237113402
5.256,8.429,8.748177920189473,44.302824,64.78938356164383
6.983,8.506,8.658918422669222,59.397397999999995,41.0
5.027,7.078,8.532239426954803,35.581106000000005,53.68936170212766
12.474,14.357,8.183536986054506,179.089218,35.857142857142854
16.241,18.752,8.422332910392278,304.55123199999997,20.33234126984127
3.088,11.559,9.106312301552135,35.694192,34.937106918238996
2.478,11.124,8.792579985773866,27.565272000000004,23.307644882860664
3.624,15.185,8.928852409687728,55.030440000000006,44.07918552036199
10.064,14.261,8.904209155855872,143.522704,35.33907284768212
7.15,9.711,9.040950834993339,69.43365,33.57245724572457
6.095,18.608,9.047586120674756,113.41575999999999,39.992164544564154
3.316,9.625,8.957716515339465,31.9165,49.94548286604361
13.137,9.567,8.628984982019665,125.681679,25.441326530612244
3.996,45.483,8.605789977646879,181.750068,42.3371104815864
7.185,29.152,9.037497747816,209.45712,27.318446601941748
5.884,32.093,8.771525284186465,188.83521200000004,37.580731489741304
4.969,42.876,8.903407519932264,213.050844,28.11676396997498
4.125,36.024,9.002577922700276,148.599,45.62230671736375
3.834,42.143,8.676212002640357,161.576262,34.63661453541858
6.275,38.285,9.07613446620452,240.238375,56.956323930846224
14.82,42.024,9.608941980062944,622.7956800000001,30.943931398416886
5.52,19.27,8.899485198557949,106.37039999999999,47.787234042553195
8.101,34.488,8.690305809124883,279.387288,33.268006700167504
6.186,46.641,9.660472871579506,288.521226,18.57217391304348
7.852,16.576,9.096768457091263,130.154752,30.42188879082083
6.139,16.271,8.925627221244813,99.887669,44.798507462686565
10.674,13.927,9.101507166839383,148.65679799999998,42.557874762808346
11.731,47.53,9.02410717468207,557.57443,22.20224337185588
4.192,39.498,9.032564468030076,165.575616,27.481313703284258
12.002,33.562,9.164893114064245,402.811124,22.684306017538553
13.127,26.804,9.046078748398196,351.856108,21.74254667038172
4.572,37.671,8.83427871423726,172.231812,32.723076923076924
18.281,20.417,8.930428036788763,373.243177,35.45598591549296
13.519,12.942,9.051743154269026,174.962898,29.94741306191688
14.277,24.143,8.803619475696012,344.689611,21.844757518287725
10.941,12.083,8.885025658050846,132.200103,23.19802306425041
9.09,36.01,8.084993888105437,327.3309,30.32417910447761
15.322,27.748,9.082472908976099,425.154856,27.82225300092336
18.138,18.27,9.301934565137179,331.38126,43.34258745141588
15.47,31.725,9.250262761973602,490.78575000000006,27.233455136012992
15.114,14.689,8.997827613017998,222.009546,31.678393627613673
13.662,11.428,9.176452613308825,156.12933600000002,42.24845869297164
11.277,36.347,9.665896385224917,409.885119,30.988431876606683
8.939,23.247,8.700847193443972,207.804933,33.548344370860924
4.125,9.357,8.688352683504,38.597624999999994,37.91279069767442
5.557,17.402,8.214248569898473,96.702914,33.74024822695036
11.049,13.508,8.513426104846994,149.249892,29.12641242937853
7.922,10.965,8.737677209304541,86.86473,39.908703071672356
16.453,13.453,8.784376594390672,221.34220899999997,53.19619047619047
5.177,7.194,7.740446986979978,37.243337999999994,33.712829226847916
3.934,6.397,8.951466010706174,25.165798000000002,47.68290043290043
10.772,17.855,8.938124741758315,192.33406000000002,50.632375189107414
9.349,14.25,8.026921546597995,133.22325,48.21342281879195
20.672,21.984,8.521543714153495,454.45324800000003,23.42150866462793
3.33,12.889,8.983803570093475,42.92037,43.386237513873475
5.269,18.934,9.080539156439757,99.76324600000001,48.05278310940499
9.083,20.04,7.783390669115358,182.02331999999998,24.848383500557414
6.931,8.565,7.4337847364904,59.364014999999995,20.17653390742734
9.836,20.234,7.643147441135828,199.02162400000003,19.8524064171123
9.254,8.775,7.760807977051705,81.20385,21.339147286821706
6.409,23.606,8.609352959334837,151.290854,25.063242986210177
10.172,14.743,8.714863025156992,149.965796,26.06560773480663
7.628,31.693,8.710998556151479,241.75420400000002,36.83307573415765
16.779,31.869,8.425538322814523,534.729951,19.14388705316912
9.011,24.743,8.783840577899161,222.95917299999996,32.8043795620438
6.647,25.331,8.889570210002098,168.375157,26.45316588173731
6.107,40.633,8.798303718484979,248.145731,36.04542664211173
28.016,30.377,9.251434329511145,851.042032,31.84722969338354
23.638,34.131,9.278139197540618,806.788578,27.701946472019465
17.764,18.55,9.736718427268176,329.5222,91.51980198019803
9.817,34.156,9.783317921224594,335.309452,26.83171378091873
11.093,41.733,9.612707352506106,462.944169,42.84818731117825
6.776,23.232,8.96186619208268,157.420032,36.36612576064909
9.82,25.682,9.509244243850002,252.19724,38.799760191846524
8.019,27.056,9.17981930690823,216.962064,39.44020356234097
15.619,28.086,9.695835879989836,438.675234,24.880830903790088
21.108,30.555,9.914823062199874,644.95494,13.939813898237972
22.003,16.332,8.522220533130263,359.352996,20.61602548395001
7.905,11.497,7.278835960228471,90.883785,19.156362185879537
20.03,17.25,9.529913476362633,345.51750000000004,24.838566350710902
4.087,27.85,8.76205126667709,113.82294999999999,32.60552933243425
10.104,25.032,9.499518824292966,252.92332799999997,32.69770408163265
5.023,21.637,8.36462459277163,108.68265099999999,37.09485094850948
3.839,19.236,8.326541031301957,73.847004,35.07854137447406
2.254,35.196,8.464277529069621,79.331784,44.55904522613066
6.702,31.966,9.083620017196948,214.236132,26.279853235490325
4.891,43.603,8.717109056611143,213.26227300000002,32.051643192488264
7.274,17.489,8.765567746947399,127.21498600000001,31.73398058252427
14.755,22.073,9.206743912461778,325.687115,25.26573801232253
18.691,21.316,9.497457284755317,398.417356,19.974516496018204
17.133,17.153,9.224292585594187,293.882349,21.902103728389918
4.495,27.835,8.506819570988677,125.11832500000001,38.029209621993125
4.852,22.947,9.051872051204388,111.33884400000001,45.83573717948718
6.798,27.142,8.588117529752935,184.511316,42.439293598233995
18.995,35.883,9.53037830213397,681.5975850000001,56.58839050131926
8.691,22.128,9.234418161455212,192.31444800000003,70.69858712715856
13.277,28.69,9.633108253321309,380.91713,45.14879467996675
9.761,28.338,9.52623811205821,276.607218,57.29160530191458
8.804,19.733,9.28628237555134,173.729332,44.69193742478941
4.029,14.09,8.821319316283951,56.768609999999995,49.03963414634146
4.961,13.493,8.756698161737646,66.93877300000001,24.6685878962536
3.202,8.857,7.822645029940664,28.360113999999996,27.25904317386231
5.219,18.3,9.112098900130107,95.50770000000001,67.15549215406563
5.12,18.224,7.366381935204534,93.30688,24.39651567944251
6.501,22.811,9.35293308654114,148.294311,57.93741109530583
4.613,24.72,7.10734357067481,114.03336,31.209621993127147
